PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
1628389,Bam Adebayo,0.0,2.0,0.0,2021-22
203463,Ben McLemore,126.0,334.0,0.377,2021-22
202687,Bismack Biyombo,,,,2021-22
201933,Blake Griffin,31.0,118.0,0.263,2021-22
1626246,Boban Marjanovic,1.0,4.0,0.25,2021-22
1626171,Bobby Portis,127.0,326.0,0.39,2021-22
203992,Bogdan Bogdanović,110.0,288.0,0.382,2021-22
202711,Bojan Bogdanovic,141.0,363.0,0.388,2021-22
1629626,Bol Bol,1.0,4.0,0.25,2021-22
1630538,Bones Hyland,76.0,207.0,0.367,2021-22
202954,Brad Wanamaker,4.0,8.0,0.5,2021-22
203078,Bradley Beal,32.0,108.0,0.296,2021-22
1630527,Brandon Boston,17.0,52.0,0.327,2021-22
1629634,Brandon Clarke,5.0,22.0,0.227,2021-22
1629164,Brandon Goodwin,11.0,31.0,0.355,2021-22
1627742,Brandon Ingram,62.0,171.0,0.363,2021-22
202688,Brandon Knight,3.0,9.0,0.333,2021-22
1630314,Brandon Williams,21.0,61.0,0.344,2021-22
1630296,Braxton Key,5.0,17.0,0.294,2021-22
1630271,Brodric Thomas,1.0,6.0,0.167,2021-22
201572,Brook Lopez,17.0,46.0,0.37,2021-22
1628971,Bruce Brown,37.0,91.0,0.407,2021-22
1628981,Bruno Fernando,1.0,2.0,0.5,2021-22
1627854,Bryn Forbes,101.0,243.0,0.416,2021-22
1627741,Buddy Hield,178.0,455.0,0.391,2021-22
1629604,CJ Elleby,36.0,117.0,0.308,2021-22
203468,CJ McCollum,90.0,209.0,0.431,2021-22
101139,CJ Miles,,,,2021-22
1630595,Cade Cunningham,72.0,223.0,0.323,2021-22
1628997,Caleb Martin,47.0,117.0,0.402,2021-22
1629629,Cam Reddish,51.0,131.0,0.389,2021-22
1630560,Cam Thomas,27.0,94.0,0.287,2021-22
1629661,Cameron Johnson,154.0,358.0,0.43,2021-22
1630787,Cameron McGriff,0.0,4.0,0.0,2021-22
1628419,Cameron Oliver,1.0,3.0,0.333,2021-22
1626166,Cameron Payne,40.0,111.0,0.36,2021-22
1627747,Caris LeVert,43.0,106.0,0.406,2021-22
1630637,Carlik Jones,0.0,1.0,0.0,2021-22
2546,Carmelo Anthony,129.0,344.0,0.375,2021-22
1629035,Carsen Edwards,1.0,6.0,0.167,2021-22
1630199,Cassius Stanley,4.0,15.0,0.267,2021-22
1630216,Cassius Winston,2.0,4.0,0.5,2021-22
1627760,Cat Barber,,,,2021-22
1626224,Cedi Osman,98.0,281.0,0.349,2021-22
1628990,Chandler Hutchison,,,,2021-22
1629646,Charles Bassey,0.0,3.0,0.0,2021-22
1629718,Charlie Brown Jr.,1.0,11.0,0.091,2021-22
1630602,Chaundee Brown Jr.,5.0,16.0,0.313,2021-22
1627767,Cheick Diallo,,,,2021-22
1629002,Chimezie Metu,52.0,165.0,0.315,2021-22
1628449,Chris Boucher,66.0,217.0,0.304,2021-22
1629185,Chris Chiozza,13.0,36.0,0.361,2021-22
1630537,Chris Duarte,57.0,141.0,0.404,2021-22
101108,Chris Paul,18.0,51.0,0.353,2021-22
1629735,Chris Silva,,,,2021-22
1626174,Christian Wood,96.0,242.0,0.397,2021-22
1629643,Chuma Okeke,102.0,308.0,0.331,2021-22
203991,Clint Capela,0.0,1.0,0.0,2021-22
1629632,Coby White,113.0,278.0,0.406,2021-22
1628998,Cody Martin,52.0,141.0,0.369,2021-22
203469,Cody Zeller,0.0,2.0,0.0,2021-22
1630175,Cole Anthony,82.0,226.0,0.363,2021-22
1629012,Collin Sexton,7.0,30.0,0.233,2021-22
1630557,Corey Kispert,106.0,298.0,0.356,2021-22
202709,Cory Joseph,54.0,122.0,0.443,2021-22
1628591,Craig Sword,0.0,1.0,0.0,2021-22
1626156,D'Angelo Russell,89.0,259.0,0.344,2021-22
201571,D.J. Augustin,49.0,101.0,0.485,2021-22
1628391,D.J. Wilson,0.0,1.0,0.0,2021-22
1629610,DaQuan Jeffries,0.0,1.0,0.0,2021-22
1630227,Daishen Nix,4.0,14.0,0.286,2021-22
1629751,Dakota Mathias,0.0,3.0,0.0,2021-22
1630625,Dalano Banton,8.0,38.0,0.211,2021-22
1627745,Damian Jones,9.0,26.0,0.346,2021-22
203081,Damian Lillard,27.0,74.0,0.365,2021-22
1627814,Damion Lee,54.0,164.0,0.329,2021-22
1628422,Damyean Dotson,0.0,1.0,0.0,2021-22
1629655,Daniel Gafford,0.0,1.0,0.0,2021-22
1630187,Daniel Oturu,0.0,1.0,0.0,2021-22
1628464,Daniel Theis,32.0,104.0,0.308,2021-22
201568,Danilo Gallinari,99.0,236.0,0.419,2021-22
201980,Danny Green,94.0,227.0,0.414,2021-22
1627863,Danuel House Jr.,38.0,97.0,0.392,2021-22
1629647,Darius Bazley,71.0,229.0,0.31,2021-22
1629636,Darius Garland,67.0,189.0,0.354,2021-22
201954,Darren Collison,0.0,3.0,0.0,2021-22
1630561,David Duke Jr.,9.0,31.0,0.29,2021-22
1630525,David Johnson,0.0,1.0,0.0,2021-22
1628021,David Nwaba,13.0,46.0,0.283,2021-22
1630558,Davion Mitchell,57.0,174.0,0.328,2021-22
202722,Davis Bertans,69.0,207.0,0.333,2021-22
1628432,Davon Reed,31.0,68.0,0.456,2021-22
1630549,Day'Ron Sharpe,2.0,7.0,0.286,2021-22
1628368,De'Aaron Fox,31.0,88.0,0.352,2021-22
1629631,De'Andre Hunter,66.0,173.0,0.382,2021-22
1629001,De'Anthony Melton,106.0,261.0,0.406,2021-22
201599,DeAndre Jordan,,,,2021-22
1627761,DeAndre' Bembry,14.0,35.0,0.4,2021-22
1630610,DeJon Jarreau,,,,2021-22
201942,DeMar DeRozan,43.0,119.0,0.361,2021-22
202326,DeMarcus Cousins,35.0,115.0,0.304,2021-22
1629731,Dean Wade,50.0,138.0,0.362,2021-22
1629028,Deandre Ayton,6.0,16.0,0.375,2021-22
1629686,Deividas Sirvydis,1.0,6.0,0.167,2021-22
1627749,Dejounte Murray,59.0,171.0,0.345,2021-22
1626153,Delon Wright,30.0,79.0,0.38,2021-22
1630166,Deni Avdija,73.0,230.0,0.317,2021-22
203471,Dennis Schröder,59.0,173.0,0.341,2021-22
1628372,Dennis Smith Jr.,3.0,15.0,0.2,2021-22
1627756,Denzel Valentine,18.0,39.0,0.462,2021-22
202324,Derrick Favors,2.0,16.0,0.125,2021-22
1627884,Derrick Jones Jr.,19.0,59.0,0.322,2021-22
201565,Derrick Rose,23.0,54.0,0.426,2021-22
1628476,Derrick Walton Jr.,3.0,10.0,0.3,2021-22
1628401,Derrick White,89.0,280.0,0.318,2021-22
1630217,Desmond Bane,128.0,291.0,0.44,2021-22
1626164,Devin Booker,89.0,204.0,0.436,2021-22
1629962,Devin Cannady,14.0,33.0,0.424,2021-22
1630170,Devin Vassell,128.0,338.0,0.379,2021-22
1629653,Devon Dotson,2.0,9.0,0.222,2021-22
1629719,Devontae Cacok,,,,2021-22
1628984,Devonte' Graham,134.0,337.0,0.398,2021-22
203473,Dewayne Dedmon,18.0,44.0,0.409,2021-22
1629712,Didi Louzada,7.0,18.0,0.389,2021-22
1628415,Dillon Brooks,26.0,77.0,0.338,2021-22
1627734,Domantas Sabonis,37.0,114.0,0.325,2021-22
1628378,Donovan Mitchell,82.0,237.0,0.346,2021-22
1628978,Donte DiVincenzo,59.0,163.0,0.362,2021-22
1627827,Dorian Finney-Smith,163.0,406.0,0.401,2021-22
203926,Doug McDermott,88.0,211.0,0.417,2021-22
203110,Draymond Green,16.0,51.0,0.314,2021-22
1629234,Drew Eubanks,5.0,23.0,0.217,2021-22
1630613,Duane Washington Jr.,65.0,157.0,0.414,2021-22
1629130,Duncan Robinson,165.0,475.0,0.347,2021-22
2730,Dwight Howard,7.0,12.0,0.583,2021-22
203939,Dwight Powell,12.0,32.0,0.375,2021-22
1629685,Dylan Windler,20.0,65.0,0.308,2021-22
202334,Ed Davis,,,,2021-22
203901,Elfrid Payton,3.0,15.0,0.2,2021-22
1630190,Elijah Hughes,16.0,75.0,0.213,2021-22
1629150,Emanuel Terry,,,,2021-22
1626144,Emmanuel Mudiay,,,,2021-22
202683,Enes Freedom,1.0,3.0,0.333,2021-22
202339,Eric Bledsoe,39.0,101.0,0.386,2021-22
201569,Eric Gordon,80.0,187.0,0.428,2021-22
1629672,Eric Paschall,39.0,105.0,0.371,2021-22
1630647,Eugene Omoruyi,1.0,2.0,0.5,2021-22
203095,Evan Fournier,153.0,383.0,0.399,2021-22
1630596,Evan Mobley,21.0,81.0,0.259,2021-22
1630267,Facundo Campazzo,41.0,128.0,0.32,2021-22
1630624,Feron Hunt,,,,2021-22
1628402,Frank Jackson,70.0,215.0,0.326,2021-22
1626163,Frank Kaminsky,5.0,15.0,0.333,2021-22
1628373,Frank Ntilikina,32.0,88.0,0.364,2021-22
1630532,Franz Wagner,61.0,162.0,0.377,2021-22
1627832,Fred VanVleet,130.0,300.0,0.433,2021-22
1630273,Freddie Gillespie,0.0,1.0,0.0,2021-22
1627788,Furkan Korkmaz,55.0,181.0,0.304,2021-22
1629216,Gabe Vincent,76.0,197.0,0.386,2021-22
1628221,Gabe York,1.0,5.0,0.2,2021-22
1630466,Gabriel Deck,2.0,4.0,0.5,2021-22
1630994,Gabriel Lundberg,2.0,4.0,0.5,2021-22
202066,Garrett Temple,53.0,156.0,0.34,2021-22
1629726,Garrison Mathews,120.0,326.0,0.368,2021-22
1629109,Gary Clark,21.0,57.0,0.368,2021-22
203914,Gary Harris,100.0,242.0,0.413,2021-22
1627780,Gary Payton II,43.0,114.0,0.377,2021-22
1629018,Gary Trent Jr.,134.0,326.0,0.411,2021-22
201588,George Hill,37.0,104.0,0.356,2021-22
1628994,George King,0.0,4.0,0.0,2021-22
1627777,Georges Niang,148.0,369.0,0.401,2021-22
1630686,Georgios Kalaitzakis,8.0,22.0,0.364,2021-22
203507,Giannis Antetokounmpo,19.0,55.0,0.345,2021-22
1629048,Goga Bitadze,23.0,74.0,0.311,2021-22
201609,Goran Dragic,14.0,48.0,0.292,2021-22
202330,Gordon Hayward,64.0,171.0,0.374,2021-22
203476,Gorgui Dieng,20.0,54.0,0.37,2021-22
1629684,Grant Williams,98.0,235.0,0.417,2021-22
1628960,Grayson Allen,123.0,307.0,0.401,2021-22
1630535,Greg Brown III,17.0,56.0,0.304,2021-22
202328,Greg Monroe,,,,2021-22
1628977,Hamidou Diallo,19.0,79.0,0.241,2021-22
203084,Harrison Barnes,114.0,269.0,0.424,2021-22
202355,Hassan Whiteside,,,,2021-22
1629755,Hassani Gravett,9.0,15.0,0.6,2021-22
1629312,Haywood Highsmith,9.0,24.0,0.375,2021-22
1630529,Herbert Jones,57.0,162.0,0.352,2021-22
1629649,Ignas Brazdeikis,23.0,72.0,0.319,2021-22
1630193,Immanuel Quickley,43.0,132.0,0.326,2021-22
1629067,Isaac Bonga,1.0,4.0,0.25,2021-22
1630171,Isaac Okoro,53.0,144.0,0.368,2021-22
1628392,Isaiah Hartenstein,11.0,22.0,0.5,2021-22
1630543,Isaiah Jackson,4.0,14.0,0.286,2021-22
1630198,Isaiah Joe,43.0,118.0,0.364,2021-22
1630587,Isaiah Livers,26.0,61.0,0.426,2021-22
1629676,Isaiah Roby,32.0,81.0,0.395,2021-22
1630191,Isaiah Stewart,13.0,43.0,0.302,2021-22
202738,Isaiah Thomas,16.0,49.0,0.327,2021-22
1630225,Isaiah Todd,4.0,16.0,0.25,2021-22
202397,Ish Smith,13.0,25.0,0.52,2021-22
1630688,Ish Wainright,19.0,58.0,0.328,2021-22
1627826,Ivica Zubac,,,,2021-22
1630550,JT Thor,7.0,24.0,0.292,2021-22
1629630,Ja Morant,37.0,110.0,0.336,2021-22
203210,JaMychal Green,33.0,121.0,0.273,2021-22
1630605,JaQuori McLaughlin,0.0,0.0,,2021-22
201580,JaVale McGee,1.0,6.0,0.167,2021-22
203953,Jabari Parker,7.0,14.0,0.5,2021-22
1630183,Jaden McDaniels,74.0,235.0,0.315,2021-22
1630531,Jaden Springer,,,,2021-22
203109,Jae Crowder,112.0,309.0,0.362,2021-22
1630256,Jae'Sean Tate,54.0,177.0,0.305,2021-22
1630186,Jahmi'us Ramsey,4.0,16.0,0.25,2021-22
1630693,Jaime Echenique,,,,2021-22
1627774,Jake Layman,8.0,31.0,0.258,2021-22
1627751,Jakob Poeltl,0.0,0.0,,2021-22
1628973,Jalen Brunson,69.0,172.0,0.401,2021-22
1630224,Jalen Green,89.0,253.0,0.352,2021-22
1630552,Jalen Johnson,3.0,12.0,0.25,2021-22
1629667,Jalen McDaniels,39.0,102.0,0.382,2021-22
1630188,Jalen Smith,39.0,118.0,0.331,2021-22
1630591,Jalen Suggs,24.0,108.0,0.222,2021-22
1630547,James Bouknight,9.0,26.0,0.346,2021-22
203516,James Ennis III,3.0,8.0,0.375,2021-22
201935,James Harden,22.0,65.0,0.338,2021-22
201949,James Johnson,20.0,67.0,0.299,2021-22
1630691,Jamorko Pickett,11.0,34.0,0.324,2021-22
1630215,Jared Butler,11.0,32.0,0.344,2021-22
1629607,Jared Harper,3.0,8.0,0.375,2021-22
1628991,Jaren Jackson Jr.,121.0,370.0,0.327,2021-22
1629020,Jarred Vanderbilt,2.0,13.0,0.154,2021-22
1628386,Jarrett Allen,0.0,8.0,0.0,2021-22
1629633,Jarrett Culver,8.0,30.0,0.267,2021-22
1629600,Jarron Cumberland,0.0,1.0,0.0,2021-22
1629602,Javin DeLaurier,,,,2021-22
1629750,Javonte Green,35.0,99.0,0.354,2021-22
1630606,Javonte Smart,6.0,17.0,0.353,2021-22
1629637,Jaxson Hayes,19.0,50.0,0.38,2021-22
1630643,Jay Huff,0.0,2.0,0.0,2021-22
1630206,Jay Scrubb,4.0,16.0,0.25,2021-22
1627759,Jaylen Brown,105.0,286.0,0.367,2021-22
1629658,Jaylen Hoard,7.0,19.0,0.368,2021-22
1628537,Jaylen Morris,0.0,1.0,0.0,2021-22
1629669,Jaylen Nowell,43.0,113.0,0.381,2021-22
1629873,Jaysean Paige,0.0,2.0,0.0,2021-22
1628369,Jayson Tatum,93.0,245.0,0.38,2021-22
1630288,Jeff Dowtin Jr.,1.0,7.0,0.143,2021-22
201145,Jeff Green,50.0,157.0,0.318,2021-22
1629203,Jemerrio Jones,,,,2021-22
203924,Jerami Grant,84.0,232.0,0.362,2021-22
1630526,Jeremiah Robinson-Earl,58.0,162.0,0.358,2021-22
203087,Jeremy Lamb,36.0,109.0,0.33,2021-22
1630579,Jericho Sims,,,,2021-22
1628975,Jevon Carter,41.0,114.0,0.36,2021-22
202710,Jimmy Butler III,17.0,65.0,0.262,2021-22
1629111,Jock Landale,28.0,86.0,0.326,2021-22
203925,Joe Harris,38.0,81.0,0.469,2021-22
204060,Joe Ingles,52.0,146.0,0.356,2021-22
2207,Joe Johnson,,,,2021-22
1630580,Joe Wieskamp,11.0,32.0,0.344,2021-22
1630555,Joel Ayayi,0.0,0.0,,2021-22
203954,Joel Embiid,56.0,152.0,0.368,2021-22
1628381,John Collins,63.0,172.0,0.366,2021-22
1629723,John Konchar,48.0,114.0,0.421,2021-22
1630257,Jon Teske,,,,2021-22
202685,Jonas Valančiūnas,56.0,151.0,0.371,2021-22
1630228,Jonathan Kuminga,46.0,127.0,0.362,2021-22
1628395,Jordan Bell,,,,2021-22
203903,Jordan Clarkson,96.0,307.0,0.313,2021-22
1630692,Jordan Goodwin,0.0,1.0,0.0,2021-22
1629162,Jordan McLaughlin,20.0,61.0,0.328,2021-22
1629670,Jordan Nwora,55.0,162.0,0.34,2021-22
1629673,Jordan Poole,131.0,346.0,0.379,2021-22
1630648,Jordan Schakel,1.0,6.0,0.167,2021-22
1630631,Jose Alvarado,29.0,84.0,0.345,2021-22
1630528,Josh Christopher,39.0,125.0,0.312,2021-22
1630581,Josh Giddey,39.0,159.0,0.245,2021-22
1630182,Josh Green,27.0,74.0,0.365,2021-22
1628404,Josh Hart,47.0,139.0,0.338,2021-22
1628367,Josh Jackson,28.0,104.0,0.269,2021-22
1629006,Josh Okogie,13.0,46.0,0.283,2021-22
1626196,Josh Richardson,92.0,224.0,0.411,2021-22
1630563,Joshua Primo,37.0,121.0,0.306,2021-22
201950,Jrue Holiday,40.0,95.0,0.421,2021-22
1629308,Juan Toscano-Anderson,20.0,70.0,0.286,2021-22
1627823,Juancho Hernangomez,24.0,68.0,0.353,2021-22
203944,Julius Randle,68.0,226.0,0.301,2021-22
1626147,Justin Anderson,12.0,52.0,0.231,2021-22
1630551,Justin Champagnie,10.0,28.0,0.357,2021-22
203200,Justin Holiday,146.0,396.0,0.369,2021-22
1628382,Justin Jackson,1.0,5.0,0.2,2021-22
1629620,Justin Robinson,14.0,48.0,0.292,2021-22
1626159,Justise Winslow,14.0,63.0,0.222,2021-22
203994,Jusuf Nurkić,13.0,51.0,0.255,2021-22
1629752,Juwan Morgan,1.0,2.0,0.5,2021-22
1630231,KJ Martin,58.0,162.0,0.358,2021-22
1629644,KZ Okpala,9.0,25.0,0.36,2021-22
1630539,Kai Jones,1.0,2.0,0.5,2021-22
1626157,Karl-Anthony Towns,116.0,292.0,0.397,2021-22
1626208,Keifer Sykes,22.0,62.0,0.355,2021-22
1628966,Keita Bates-Diop,16.0,50.0,0.32,2021-22
1629103,Kelan Martin,20.0,60.0,0.333,2021-22
1629640,Keldon Johnson,149.0,353.0,0.422,2021-22
1629833,Keljin Blevins,16.0,53.0,0.302,2021-22
203482,Kelly Olynyk,30.0,82.0,0.366,2021-22
1626162,Kelly Oubre Jr.,149.0,426.0,0.35,2021-22
202689,Kemba Walker,27.0,66.0,0.409,2021-22
1629026,Kenrich Williams,33.0,97.0,0.34,2021-22
203145,Kent Bazemore,21.0,62.0,0.339,2021-22
203484,Kentavious Caldwell-Pope,128.0,305.0,0.42,2021-22
1630553,Keon Johnson,17.0,58.0,0.293,2021-22
1630556,Kessler Edwards,48.0,134.0,0.358,2021-22
201142,Kevin Durant,53.0,145.0,0.366,2021-22
1628989,Kevin Huerter,127.0,303.0,0.419,2021-22
1628995,Kevin Knox II,14.0,48.0,0.292,2021-22
201567,Kevin Love,151.0,389.0,0.388,2021-22
1630698,Kevin Pangos,2.0,15.0,0.133,2021-22
1629645,Kevin Porter Jr.,55.0,114.0,0.482,2021-22
1626172,Kevon Looney,0.0,1.0,0.0,2021-22
203920,Khem Birch,0.0,14.0,0.0,2021-22
203114,Khris Middleton,81.0,209.0,0.388,2021-22
1630165,Killian Hayes,37.0,126.0,0.294,2021-22
1629681,Killian Tillie,25.0,78.0,0.321,2021-22
1630184,Kira Lewis Jr.,9.0,37.0,0.243,2021-22
202691,Klay Thompson,76.0,209.0,0.364,2021-22
1627739,Kris Dunn,1.0,8.0,0.125,2021-22
204001,Kristaps Porziņģis,74.0,232.0,0.319,2021-22
203937,Kyle Anderson,29.0,90.0,0.322,2021-22
1629657,Kyle Guy,12.0,30.0,0.4,2021-22
1628398,Kyle Kuzma,103.0,287.0,0.359,2021-22
200768,Kyle Lowry,70.0,192.0,0.365,2021-22
202681,Kyrie Irving,47.0,115.0,0.409,2021-22
200746,LaMarcus Aldridge,14.0,45.0,0.311,2021-22
1630163,LaMelo Ball,138.0,325.0,0.425,2021-22
1630205,Lamar Stevens,18.0,60.0,0.3,2021-22
202362,Lance Stephenson,15.0,55.0,0.273,2021-22
1629013,Landry Shamet,105.0,269.0,0.39,2021-22
204038,Langston Galloway,1.0,15.0,0.067,2021-22
1626204,Larry Nance Jr.,23.0,65.0,0.354,2021-22
1628374,Lauri Markkanen,136.0,367.0,0.371,2021-22
2544,LeBron James,73.0,194.0,0.376,2021-22
1630195,Leandro Bolmaro,4.0,15.0,0.267,2021-22
1629623,Lindell Wigginton,7.0,19.0,0.368,2021-22
1630322,Lindy Waters III,40.0,115.0,0.348,2021-22
1629022,Lonnie Walker IV,89.0,268.0,0.332,2021-22
1628366,Lonzo Ball,82.0,193.0,0.425,2021-22
101150,Lou Williams,20.0,46.0,0.435,2021-22
1629663,Louis King,5.0,19.0,0.263,2021-22
1629652,Luguentz Dort,91.0,292.0,0.312,2021-22
1629029,Luka Dončić,21.0,65.0,0.323,2021-22
1630568,Luka Garza,15.0,43.0,0.349,2021-22
1628379,Luke Kennard,149.0,325.0,0.458,2021-22
1628436,Luke Kornet,0.0,5.0,0.0,2021-22
1630640,MJ Walker,0.0,2.0,0.0,2021-22
1630644,Mac McClung,1.0,2.0,0.5,2021-22
1630201,Malachi Flynn,21.0,54.0,0.389,2021-22
1627763,Malcolm Brogdon,29.0,88.0,0.33,2021-22
1630792,Malcolm Hill,11.0,31.0,0.355,2021-22
1627736,Malik Beasley,196.0,514.0,0.381,2021-22
1630238,Malik Fitts,5.0,10.0,0.5,2021-22
1628370,Malik Monk,112.0,267.0,0.419,2021-22
1629005,Malik Newman,0.0,0.0,,2021-22
1629603,Mamadi Diakite,0.0,5.0,0.0,2021-22
1630585,Marcus Garrett,1.0,4.0,0.25,2021-22
202694,Marcus Morris Sr.,79.0,210.0,0.376,2021-22
203935,Marcus Smart,102.0,290.0,0.352,2021-22
1628365,Markelle Fultz,2.0,10.0,0.2,2021-22
202693,Markieff Morris,13.0,37.0,0.351,2021-22
1630250,Marko Simonovic,1.0,4.0,0.25,2021-22
1630210,Markus Howard,16.0,32.0,0.5,2021-22
1627737,Marquese Chriss,7.0,21.0,0.333,2021-22
1628963,Marvin Bagley III,21.0,90.0,0.233,2021-22
1630222,Mason Jones,0.0,1.0,0.0,2021-22
203486,Mason Plumlee,0.0,1.0,0.0,2021-22
1629680,Matisse Thybulle,40.0,133.0,0.301,2021-22
1629760,Matt Mooney,0.0,1.0,0.0,2021-22
1630346,Matt Ryan,1.0,5.0,0.2,2021-22
1629744,Matt Thomas,24.0,65.0,0.369,2021-22
203090,Maurice Harkless,27.0,88.0,0.307,2021-22
1629622,Max Strus,152.0,368.0,0.413,2021-22
1628467,Maxi Kleber,82.0,249.0,0.329,2021-22
1630593,McKinley Wright IV,0.0,0.0,,2021-22
1628982,Melvin Frazier Jr.,1.0,20.0,0.05,2021-22
1630695,Micah Potter,0.0,2.0,0.0,2021-22
1629008,Michael Porter Jr.,6.0,29.0,0.207,2021-22
1628969,Mikal Bridges,106.0,277.0,0.383,2021-22
201144,Mike Conley,55.0,133.0,0.414,2021-22
203488,Mike Muscala,69.0,161.0,0.429,2021-22
1628970,Miles Bridges,104.0,287.0,0.362,2021-22
1630540,Miles McBride,10.0,36.0,0.278,2021-22
1629011,Mitchell Robinson,,,,2021-22
1629671,Miye Oni,1.0,7.0,0.143,2021-22
1628964,Mo Bamba,106.0,270.0,0.393,2021-22
1628420,Monte Morris,101.0,240.0,0.421,2021-22
1626149,Montrezl Harrell,2.0,10.0,0.2,2021-22
1629021,Moritz Wagner,65.0,193.0,0.337,2021-22
1629650,Moses Brown,,,,2021-22
1630541,Moses Moody,35.0,96.0,0.365,2021-22
1630589,Moses Wright,0.0,1.0,0.0,2021-22
1628539,Mychal Mulder,15.0,47.0,0.319,2021-22
1629619,Myles Powell,0.0,1.0,0.0,2021-22
1626167,Myles Turner,58.0,171.0,0.339,2021-22
1630230,Naji Marshall,16.0,94.0,0.17,2021-22
1629642,Nassir Little,42.0,127.0,0.331,2021-22
1630207,Nate Hinton,,,,2021-22
1630233,Nathan Knight,4.0,12.0,0.333,2021-22
1629675,Naz Reid,56.0,157.0,0.357,2021-22
1629674,Neemias Queta,,,,2021-22
202357,Nemanja Bjelica,48.0,132.0,0.364,2021-22
203457,Nerlens Noel,0.0,2.0,0.0,2021-22
1629651,Nic Claxton,,,,2021-22
1630208,Nick Richards,,,,2021-22
1629638,Nickeil Alexander-Walker,80.0,252.0,0.317,2021-22
201587,Nicolas Batum,96.0,238.0,0.403,2021-22
203917,Nik Stauskas,3.0,6.0,0.5,2021-22
203999,Nikola Jokić,79.0,236.0,0.335,2021-22
202696,Nikola Vučević,103.0,327.0,0.315,2021-22
1626181,Norman Powell,74.0,163.0,0.454,2021-22
203658,Norvel Pelle,,,,2021-22
1628384,OG Anunoby,95.0,240.0,0.396,2021-22
1630167,Obi Toppin,51.0,162.0,0.315,2021-22
1630846,Olivier Sarr,13.0,29.0,0.448,2021-22
1630209,Omer Yurtseven,1.0,11.0,0.091,2021-22
1630168,Onyeka Okongwu,,,,2021-22
1629052,Oshae Brissett,76.0,213.0,0.357,2021-22
203490,Otto Porter Jr.,70.0,196.0,0.357,2021-22
200782,P.J. Tucker,77.0,188.0,0.41,2021-22
1629023,P.J. Washington,97.0,265.0,0.366,2021-22
1628408,PJ Dozier,12.0,34.0,0.353,2021-22
1628238,Paris Bass,0.0,1.0,0.0,2021-22
1627783,Pascal Siakam,66.0,181.0,0.365,2021-22
1626192,Pat Connaughton,140.0,352.0,0.398,2021-22
201976,Patrick Beverley,60.0,156.0,0.385,2021-22
1630172,Patrick Williams,13.0,25.0,0.52,2021-22
201988,Patty Mills,184.0,436.0,0.422,2021-22
202331,Paul George,39.0,95.0,0.411,2021-22
200794,Paul Millsap,8.0,33.0,0.242,2021-22
1630194,Paul Reed,2.0,8.0,0.25,2021-22
1628778,Paul Watson,6.0,23.0,0.261,2021-22
1630202,Payton Pritchard,71.0,168.0,0.423,2021-22
1627822,Petr Cornelie,1.0,7.0,0.143,2021-22
1630173,Precious Achiuwa,54.0,144.0,0.375,2021-22
1629656,Quentin Grimes,63.0,153.0,0.412,2021-22
1629683,Quinndary Weatherspoon,1.0,3.0,0.333,2021-22
1630181,R.J. Hampton,53.0,133.0,0.398,2021-22
1629628,RJ Barrett,113.0,307.0,0.368,2021-22
