PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
201575,Brandon Rush,58.0,139.0,0.417,2015-16
203148,Brian Roberts,10.0,26.0,0.385,2015-16
1627362,Briante Weber,0.0,3.0,0.0,2015-16
201572,Brook Lopez,2.0,13.0,0.154,2015-16
203998,Bruno Caboclo,1.0,6.0,0.167,2015-16
203955,Bryce Cotton,0.0,3.0,0.0,2015-16
1626214,Bryce Dejean-Jones,8.0,27.0,0.296,2015-16
201228,C.J. Watson,12.0,37.0,0.324,2015-16
203912,C.J. Wilcox,8.0,19.0,0.421,2015-16
203468,CJ McCollum,129.0,296.0,0.436,2015-16
101139,CJ Miles,119.0,311.0,0.383,2015-16
203946,Cameron Bairstow,1.0,5.0,0.2,2015-16
1626166,Cameron Payne,27.0,74.0,0.365,2015-16
201171,Carl Landry,6.0,13.0,0.462,2015-16
2546,Carmelo Anthony,70.0,184.0,0.38,2015-16
2406,Caron Butler,3.0,18.0,0.167,2015-16
202718,Chandler Parsons,82.0,191.0,0.429,2015-16
101112,Channing Frye,90.0,230.0,0.391,2015-16
101111,Charlie Villanueva,41.0,160.0,0.256,2015-16
201978,Chase Budinger,23.0,84.0,0.274,2015-16
2365,Chris Andersen,3.0,11.0,0.273,2015-16
2547,Chris Bosh,78.0,212.0,0.368,2015-16
203142,Chris Copeland,10.0,33.0,0.303,2015-16
203187,Chris Johnson,24.0,86.0,0.279,2015-16
2549,Chris Kaman,1.0,3.0,0.333,2015-16
1626191,Chris McCullough,12.0,33.0,0.364,2015-16
101108,Chris Paul,38.0,87.0,0.437,2015-16
1626174,Christian Wood,4.0,9.0,0.444,2015-16
101236,Chuck Hayes,,,,2015-16
203921,Cleanthony Early,4.0,13.0,0.308,2015-16
1626146,Cliff Alexander,,,,2015-16
203991,Clint Capela,0.0,0.0,,2015-16
203469,Cody Zeller,1.0,9.0,0.111,2015-16
202332,Cole Aldrich,,,,2015-16
201147,Corey Brewer,58.0,198.0,0.293,2015-16
203928,Cory Jefferson,0.0,1.0,0.0,2015-16
202709,Cory Joseph,30.0,91.0,0.33,2015-16
1626262,Coty Clarke,2.0,2.0,1.0,2015-16
201584,Courtney Lee,81.0,204.0,0.397,2015-16
1626245,Cristiano Felicio,0.0,3.0,0.0,2015-16
1626156,D'Angelo Russell,82.0,226.0,0.363,2015-16
201571,D.J. Augustin,34.0,78.0,0.436,2015-16
2563,Dahntay Jones,1.0,2.0,0.5,2015-16
203081,Damian Lillard,96.0,230.0,0.417,2015-16
203996,Damien Inglis,2.0,10.0,0.2,2015-16
204014,Damjan Rudez,17.0,47.0,0.362,2015-16
201568,Danilo Gallinari,71.0,172.0,0.413,2015-16
201980,Danny Green,107.0,304.0,0.352,2015-16
201967,Dante Cunningham,55.0,171.0,0.322,2015-16
201589,Darrell Arthur,43.0,113.0,0.381,2015-16
201954,Darren Collison,63.0,142.0,0.444,2015-16
1626199,Darrun Hilliard,17.0,43.0,0.395,2015-16
101135,David Lee,0.0,1.0,0.0,2015-16
2561,David West,3.0,5.0,0.6,2015-16
201599,DeAndre Jordan,0.0,1.0,0.0,2015-16
201971,DeJuan Blair,0.0,0.0,,2015-16
201942,DeMar DeRozan,39.0,91.0,0.429,2015-16
202326,DeMarcus Cousins,63.0,185.0,0.341,2015-16
201960,DeMarre Carroll,42.0,106.0,0.396,2015-16
1626153,Delon Wright,1.0,6.0,0.167,2015-16
203471,Dennis Schröder,51.0,133.0,0.383,2015-16
101114,Deron Williams,70.0,181.0,0.387,2015-16
202324,Derrick Favors,0.0,0.0,,2015-16
201565,Derrick Rose,35.0,104.0,0.337,2015-16
202682,Derrick Williams,38.0,125.0,0.304,2015-16
1626164,Devin Booker,75.0,184.0,0.408,2015-16
2734,Devin Harris,48.0,133.0,0.361,2015-16
203906,Devyn Marble,8.0,30.0,0.267,2015-16
203473,Dewayne Dedmon,,,,2015-16
203079,Dion Waiters,72.0,186.0,0.387,2015-16
1717,Dirk Nowitzki,121.0,327.0,0.37,2015-16
202388,Donald Sloan,32.0,76.0,0.421,2015-16
202700,Donatas Motiejunas,15.0,54.0,0.278,2015-16
203926,Doug McDermott,104.0,237.0,0.439,2015-16
203110,Draymond Green,95.0,239.0,0.397,2015-16
2400,Drew Gooden,7.0,39.0,0.179,2015-16
1626251,Duje Dukan,2.0,4.0,0.5,2015-16
2730,Dwight Howard,0.0,3.0,0.0,2015-16
203939,Dwight Powell,2.0,16.0,0.125,2015-16
2548,Dwyane Wade,5.0,17.0,0.294,2015-16
202734,E'Twaun Moore,40.0,87.0,0.46,2015-16
202334,Ed Davis,,,,2015-16
204002,Edy Tavares,,,,2015-16
203901,Elfrid Payton,27.0,78.0,0.346,2015-16
202407,Elijah Millsap,1.0,11.0,0.091,2015-16
202343,Elliot Williams,0.0,3.0,0.0,2015-16
1882,Elton Brand,0.0,1.0,0.0,2015-16
1626144,Emmanuel Mudiay,46.0,140.0,0.329,2015-16
202683,Enes Freedom,10.0,21.0,0.476,2015-16
202339,Eric Bledsoe,18.0,53.0,0.34,2015-16
201569,Eric Gordon,86.0,236.0,0.364,2015-16
203961,Eric Moreland,,,,2015-16
203475,Erick Green,1.0,5.0,0.2,2015-16
101141,Ersan Ilyasova,79.0,207.0,0.382,2015-16
203095,Evan Fournier,122.0,297.0,0.411,2015-16
202323,Evan Turner,19.0,74.0,0.257,2015-16
203105,Festus Ezeli,,,,2015-16
1626163,Frank Kaminsky,67.0,198.0,0.338,2015-16
202066,Garrett Temple,82.0,233.0,0.352,2015-16
203914,Gary Harris,97.0,263.0,0.369,2015-16
202390,Gary Neal,26.0,67.0,0.388,2015-16
201588,George Hill,103.0,231.0,0.446,2015-16
101123,Gerald Green,69.0,208.0,0.332,2015-16
201945,Gerald Henderson,44.0,122.0,0.361,2015-16
203507,Giannis Antetokounmpo,23.0,88.0,0.261,2015-16
203922,Glenn Robinson III,14.0,34.0,0.412,2015-16
201609,Goran Dragic,47.0,135.0,0.348,2015-16
202330,Gordon Hayward,109.0,295.0,0.369,2015-16
203476,Gorgui Dieng,6.0,18.0,0.333,2015-16
202328,Greg Monroe,0.0,1.0,0.0,2015-16
202962,Greg Smith,,,,2015-16
202349,Greivis Vasquez,12.0,51.0,0.235,2015-16
203084,Harrison Barnes,80.0,209.0,0.383,2015-16
202355,Hassan Whiteside,,,,2015-16
203156,Henry Sims,,,,2015-16
203138,Hollis Thompson,144.0,371.0,0.388,2015-16
203546,Ian Clark,22.0,56.0,0.393,2015-16
101133,Ian Mahinmi,,,,2015-16
202697,Iman Shumpert,39.0,120.0,0.325,2015-16
203477,Isaiah Canaan,115.0,302.0,0.381,2015-16
202738,Isaiah Thomas,90.0,226.0,0.398,2015-16
202397,Ish Smith,28.0,79.0,0.354,2015-16
200826,J.J. Barea,48.0,112.0,0.429,2015-16
201581,JJ Hickson,0.0,1.0,0.0,2015-16
1626266,JJ O'Brien,,,,2015-16
200755,JJ Redick,164.0,327.0,0.502,2015-16
2747,JR Smith,174.0,401.0,0.434,2015-16
203960,JaKarr Sampson,12.0,57.0,0.211,2015-16
203210,JaMychal Green,15.0,42.0,0.357,2015-16
201580,JaVale McGee,0.0,1.0,0.0,2015-16
203953,Jabari Parker,7.0,28.0,0.25,2015-16
203109,Jae Crowder,105.0,299.0,0.351,2015-16
1626143,Jahlil Okafor,1.0,4.0,0.25,2015-16
2037,Jamal Crawford,77.0,197.0,0.391,2015-16
2749,Jameer Nelson,21.0,73.0,0.288,2015-16
202341,James Anderson,18.0,70.0,0.257,2015-16
203516,James Ennis III,20.0,43.0,0.465,2015-16
201935,James Harden,104.0,251.0,0.414,2015-16
201949,James Johnson,18.0,58.0,0.31,2015-16
2592,James Jones,38.0,97.0,0.392,2015-16
203949,James Michael McAdoo,1.0,2.0,0.5,2015-16
203923,James Young,6.0,25.0,0.24,2015-16
203099,Jared Cunningham,12.0,34.0,0.353,2015-16
201162,Jared Dudley,98.0,234.0,0.419,2015-16
203096,Jared Sullinger,29.0,93.0,0.312,2015-16
204067,Jarell Eddie,12.0,39.0,0.308,2015-16
1626185,Jarell Martin,0.0,2.0,0.0,2015-16
203950,Jarnell Stokes,,,,2015-16
101127,Jarrett Jack,17.0,57.0,0.298,2015-16
201160,Jason Smith,4.0,13.0,0.308,2015-16
1891,Jason Terry,82.0,230.0,0.357,2015-16
201574,Jason Thompson,5.0,15.0,0.333,2015-16
201965,Jeff Ayres,0.0,1.0,0.0,2015-16
201145,Jeff Green,58.0,173.0,0.335,2015-16
201952,Jeff Teague,54.0,114.0,0.474,2015-16
203481,Jeff Withey,0.0,2.0,0.0,2015-16
203924,Jerami Grant,34.0,140.0,0.243,2015-16
202379,Jeremy Evans,4.0,15.0,0.267,2015-16
203087,Jeremy Lamb,40.0,128.0,0.313,2015-16
202391,Jeremy Lin,55.0,157.0,0.35,2015-16
1626170,Jerian Grant,15.0,50.0,0.3,2015-16
201573,Jerryd Bayless,85.0,185.0,0.459,2015-16
202690,Jimmer Fredette,1.0,2.0,0.5,2015-16
202710,Jimmy Butler III,40.0,130.0,0.308,2015-16
201149,Joakim Noah,0.0,0.0,,2015-16
201975,Jodie Meeks,2.0,7.0,0.286,2015-16
203925,Joe Harris,1.0,3.0,0.333,2015-16
204060,Joe Ingles,69.0,164.0,0.421,2015-16
2207,Joe Johnson,98.0,240.0,0.408,2015-16
1626202,Joe Young,7.0,29.0,0.241,2015-16
201202,Joel Anthony,,,,2015-16
203530,Joffrey Lauvergne,13.0,52.0,0.25,2015-16
203089,John Henson,0.0,1.0,0.0,2015-16
203098,John Jenkins,11.0,30.0,0.367,2015-16
202322,John Wall,73.0,190.0,0.384,2015-16
203948,Johnny O'Bryant III,1.0,1.0,1.0,2015-16
202720,Jon Leuer,42.0,105.0,0.4,2015-16
201973,Jonas Jerebko,42.0,102.0,0.412,2015-16
202685,Jonas Valančiūnas,,,,2015-16
203613,Jonathon Simmons,17.0,42.0,0.405,2015-16
203919,Jordan Adams,0.0,1.0,0.0,2015-16
203903,Jordan Clarkson,71.0,206.0,0.345,2015-16
200770,Jordan Farmar,7.0,22.0,0.318,2015-16
202706,Jordan Hamilton,6.0,25.0,0.24,2015-16
201941,Jordan Hill,0.0,1.0,0.0,2015-16
203895,Jordan McRae,5.0,11.0,0.455,2015-16
1626175,Jordan Mickey,,,,2015-16
203268,Jorge Gutierrez,0.0,2.0,0.0,2015-16
101181,Jose Calderon,68.0,158.0,0.43,2015-16
203962,Josh Huestis,4.0,6.0,0.667,2015-16
201177,Josh McRoberts,12.0,45.0,0.267,2015-16
1626196,Josh Richardson,51.0,110.0,0.464,2015-16
2746,Josh Smith,35.0,119.0,0.294,2015-16
201950,Jrue Holiday,25.0,71.0,0.352,2015-16
203944,Julius Randle,8.0,24.0,0.333,2015-16
1626147,Justin Anderson,19.0,66.0,0.288,2015-16
202712,Justin Harper,4.0,9.0,0.444,2015-16
203200,Justin Holiday,32.0,84.0,0.381,2015-16
1626159,Justise Winslow,31.0,109.0,0.284,2015-16
203994,Jusuf Nurkić,0.0,2.0,0.0,2015-16
203909,KJ McDaniels,7.0,22.0,0.318,2015-16
1626157,Karl-Anthony Towns,24.0,70.0,0.343,2015-16
202695,Kawhi Leonard,104.0,225.0,0.462,2015-16
203951,Keith Appling,0.0,3.0,0.0,2015-16
203482,Kelly Olynyk,75.0,180.0,0.417,2015-16
1626162,Kelly Oubre Jr.,24.0,70.0,0.343,2015-16
202689,Kemba Walker,97.0,219.0,0.443,2015-16
203088,Kendall Marshall,14.0,42.0,0.333,2015-16
2570,Kendrick Perkins,,,,2015-16
202702,Kenneth Faried,1.0,2.0,0.5,2015-16
203145,Kent Bazemore,90.0,239.0,0.377,2015-16
203484,Kentavious Caldwell-Pope,87.0,271.0,0.321,2015-16
201142,Kevin Durant,109.0,270.0,0.404,2015-16
708,Kevin Garnett,0.0,1.0,0.0,2015-16
201567,Kevin Love,151.0,409.0,0.369,2015-16
2755,Kevin Martin,43.0,103.0,0.417,2015-16
202338,Kevin Seraphin,0.0,1.0,0.0,2015-16
1626172,Kevon Looney,1.0,2.0,0.5,2015-16
203114,Khris Middleton,121.0,276.0,0.438,2015-16
2550,Kirk Hinrich,14.0,38.0,0.368,2015-16
202691,Klay Thompson,242.0,549.0,0.441,2015-16
977,Kobe Bryant,78.0,241.0,0.324,2015-16
201585,Kosta Koufos,,,,2015-16
203123,Kostas Papanikolaou,9.0,23.0,0.391,2015-16
2743,Kris Humphries,33.0,104.0,0.317,2015-16
204001,Kristaps Porziņģis,78.0,229.0,0.341,2015-16
203937,Kyle Anderson,12.0,34.0,0.353,2015-16
2594,Kyle Korver,137.0,333.0,0.411,2015-16
200768,Kyle Lowry,126.0,278.0,0.453,2015-16
203124,Kyle O'Quinn,2.0,15.0,0.133,2015-16
202713,Kyle Singler,30.0,95.0,0.316,2015-16
202681,Kyrie Irving,41.0,117.0,0.35,2015-16
200746,LaMarcus Aldridge,0.0,15.0,0.0,2015-16
203934,Lamar Patterson,11.0,42.0,0.262,2015-16
202362,Lance Stephenson,20.0,54.0,0.37,2015-16
202498,Lance Thomas,42.0,101.0,0.416,2015-16
204038,Langston Galloway,64.0,186.0,0.344,2015-16
1626204,Larry Nance Jr.,1.0,8.0,0.125,2015-16
202730,Lavoy Allen,,,,2015-16
2544,LeBron James,33.0,99.0,0.333,2015-16
2571,Leandro Barbosa,36.0,95.0,0.379,2015-16
203485,Lorenzo Brown,1.0,2.0,0.5,2015-16
200811,Lou Amundson,,,,2015-16
101150,Lou Williams,55.0,147.0,0.374,2015-16
201601,Luc Mbah a Moute,13.0,40.0,0.325,2015-16
203512,Lucas Nogueira,1.0,3.0,0.333,2015-16
1626242,Luis Montero,0.0,6.0,0.0,2015-16
2449,Luis Scola,61.0,154.0,0.396,2015-16
202337,Luke Babbitt,40.0,100.0,0.4,2015-16
2736,Luol Deng,84.0,239.0,0.351,2015-16
1938,Manu Ginobili,55.0,128.0,0.43,2015-16
201188,Marc Gasol,2.0,3.0,0.667,2015-16
1626273,Marcelo Huertas,11.0,41.0,0.268,2015-16
101162,Marcin Gortat,0.0,1.0,0.0,2015-16
201158,Marco Belinelli,76.0,236.0,0.322,2015-16
202694,Marcus Morris Sr.,93.0,241.0,0.386,2015-16
203935,Marcus Smart,41.0,185.0,0.222,2015-16
201977,Marcus Thornton,73.0,206.0,0.354,2015-16
201596,Mario Chalmers,31.0,98.0,0.316,2015-16
1626209,Mario Hezonja,54.0,148.0,0.365,2015-16
203900,Markel Brown,33.0,100.0,0.33,2015-16
202693,Markieff Morris,47.0,141.0,0.333,2015-16
201578,Marreese Speights,24.0,61.0,0.393,2015-16
101107,Marvin Williams,152.0,368.0,0.413,2015-16
203486,Mason Plumlee,0.0,1.0,0.0,2015-16
2440,Matt Barnes,106.0,321.0,0.33,2015-16
2588,Matt Bonner,15.0,33.0,0.455,2015-16
203521,Matthew Dellavedova,75.0,164.0,0.457,2015-16
203090,Maurice Harkless,35.0,131.0,0.267,2015-16
1897,Metta World Peace,22.0,68.0,0.324,2015-16
203086,Meyers Leonard,86.0,217.0,0.396,2015-16
201563,Michael Beasley,3.0,6.0,0.5,2015-16
203487,Michael Carter-Williams,12.0,43.0,0.279,2015-16
203077,Michael Kidd-Gilchrist,3.0,7.0,0.429,2015-16
201144,Mike Conley,44.0,121.0,0.364,2015-16
2399,Mike Dunleavy,36.0,86.0,0.419,2015-16
2034,Mike Miller,15.0,43.0,0.349,2015-16
203488,Mike Muscala,12.0,38.0,0.316,2015-16
203118,Mike Scott,61.0,155.0,0.394,2015-16
203101,Miles Plumlee,,,,2015-16
203141,Mirza Teletovic,167.0,420.0,0.398,2015-16
203956,Mitch McGary,0.0,4.0,0.0,2015-16
2590,Mo Williams,29.0,62.0,0.468,2015-16
101145,Monta Ellis,57.0,178.0,0.32,2015-16
1626149,Montrezl Harrell,0.0,1.0,0.0,2015-16
1626167,Myles Turner,3.0,14.0,0.214,2015-16
101126,Nate Robinson,0.0,0.0,,2015-16
1737,Nazr Mohammed,,,,2015-16
202357,Nemanja Bjelica,43.0,108.0,0.398,2015-16
2403,Nene,0.0,3.0,0.0,2015-16
203457,Nerlens Noel,1.0,2.0,0.5,2015-16
2555,Nick Collison,0.0,2.0,0.0,2015-16
201156,Nick Young,48.0,148.0,0.324,2015-16
201587,Nicolas Batum,104.0,285.0,0.365,2015-16
203917,Nik Stauskas,89.0,245.0,0.363,2015-16
203999,Nikola Jokić,25.0,68.0,0.368,2015-16
202703,Nikola Mirotic,130.0,308.0,0.422,2015-16
201593,Nikola Pekovic,,,,2015-16
202696,Nikola Vučević,2.0,8.0,0.25,2015-16
203943,Noah Vonleh,11.0,44.0,0.25,2015-16
1626181,Norman Powell,32.0,72.0,0.444,2015-16
202708,Norris Cole,27.0,70.0,0.386,2015-16
201564,O.J. Mayo,44.0,132.0,0.333,2015-16
201600,Omer Asik,,,,2015-16
201956,Omri Casspi,91.0,224.0,0.406,2015-16
203111,Orlando Johnson,2.0,9.0,0.222,2015-16
203490,Otto Porter Jr.,94.0,247.0,0.381,2015-16
200782,P.J. Tucker,65.0,177.0,0.367,2015-16
203798,PJ Hairston,68.0,228.0,0.298,2015-16
203143,Pablo Prigioni,15.0,47.0,0.319,2015-16
1626192,Pat Connaughton,3.0,14.0,0.214,2015-16
201976,Patrick Beverley,100.0,239.0,0.418,2015-16
202335,Patrick Patterson,102.0,282.0,0.362,2015-16
201988,Patty Mills,99.0,241.0,0.411,2015-16
2200,Pau Gasol,23.0,67.0,0.343,2015-16
202331,Paul George,140.0,362.0,0.387,2015-16
200794,Paul Millsap,69.0,212.0,0.325,2015-16
1718,Paul Pierce,68.0,220.0,0.309,2015-16
203515,Phil Pressey,2.0,8.0,0.25,2015-16
203112,Quincy Acy,16.0,46.0,0.348,2015-16
1626154,RJ Hunter,16.0,51.0,0.314,2015-16
200765,Rajon Rondo,41.0,111.0,0.369,2015-16
1626176,Rakeem Christmas,,,,2015-16
201196,Ramon Sessions,32.0,92.0,0.348,2015-16
200751,Randy Foye,52.0,179.0,0.291,2015-16
1626173,Rashad Vaughn,41.0,136.0,0.301,2015-16
2446,Rasual Butler,15.0,46.0,0.326,2015-16
203526,Raul Neto,51.0,130.0,0.392,2015-16
203492,Ray McCallum,14.0,37.0,0.378,2015-16
101109,Raymond Felton,43.0,137.0,0.314,2015-16
203493,Reggie Bullock Jr.,22.0,53.0,0.415,2015-16
202704,Reggie Jackson,46.0,127.0,0.362,2015-16
2210,Richard Jefferson,58.0,160.0,0.363,2015-16
1626158,Richaun Holmes,8.0,41.0,0.195,2015-16
201937,Ricky Rubio,55.0,164.0,0.335,2015-16
203496,Robert Covington,157.0,417.0,0.376,2015-16
203135,Robert Sacre,,,,2015-16
201577,Robin Lopez,0.0,0.0,,2015-16
203918,Rodney Hood,113.0,295.0,0.383,2015-16
201155,Rodney Stuckey,16.0,66.0,0.242,2015-16
1626178,Rondae Hollis-Jefferson,3.0,12.0,0.25,2015-16
101179,Ronnie Price,54.0,143.0,0.378,2015-16
201579,Roy Hibbert,0.0,2.0,0.0,2015-16
200752,Rudy Gay,57.0,172.0,0.331,2015-16
203497,Rudy Gobert,,,,2015-16
203893,Russ Smith,1.0,2.0,0.5,2015-16
201566,Russell Westbrook,32.0,96.0,0.333,2015-16
201583,Ryan Anderson,113.0,309.0,0.366,2015-16
200797,Ryan Hollins,,,,2015-16
203527,Ryan Kelly,5.0,34.0,0.147,2015-16
1626257,Salah Mejri,0.0,1.0,0.0,2015-16
1626155,Sam Dekker,,,,2015-16
201619,Sasha Kaun,,,,2015-16
2756,Sasha Vujacic,45.0,126.0,0.357,2015-16
203930,Sean Kilpatrick,34.0,95.0,0.358,2015-16
201586,Serge Ibaka,60.0,183.0,0.328,2015-16
203508,Sergey Karasev,11.0,34.0,0.324,2015-16
203552,Seth Curry,39.0,80.0,0.488,2015-16
203498,Shabazz Muhammad,44.0,145.0,0.303,2015-16
203894,Shabazz Napier,24.0,59.0,0.407,2015-16
203499,Shane Larkin,20.0,56.0,0.357,2015-16
2733,Shaun Livingston,2.0,11.0,0.182,2015-16
203963,Shayne Whittington,0.0,2.0,0.0,2015-16
202714,Shelvin Mack,21.0,63.0,0.333,2015-16
203524,Solomon Hill,23.0,69.0,0.333,2015-16
201603,Sonny Weems,14.0,35.0,0.4,2015-16
203915,Spencer Dinwiddie,0.0,2.0,0.0,2015-16
201150,Spencer Hawes,36.0,98.0,0.367,2015-16
1626169,Stanley Johnson,54.0,156.0,0.346,2015-16
201939,Stephen Curry,177.0,371.0,0.477,2015-16
2581,Steve Blake,34.0,95.0,0.358,2015-16
200779,Steve Novak,6.0,14.0,0.429,2015-16
203500,Steven Adams,,,,2015-16
204456,T.J. McConnell,18.0,61.0,0.295,2015-16
203933,T.J. Warren,25.0,61.0,0.41,2015-16
201959,Taj Gibson,0.0,1.0,0.0,2015-16
204028,Tarik Black,,,,2015-16
2419,Tayshaun Prince,4.0,23.0,0.174,2015-16
203093,Terrence Jones,20.0,63.0,0.317,2015-16
203082,Terrence Ross,118.0,287.0,0.411,2015-16
1626179,Terry Rozier,6.0,22.0,0.273,2015-16
200757,Thabo Sefolosha,39.0,111.0,0.351,2015-16
201152,Thaddeus Young,5.0,24.0,0.208,2015-16
203648,Thanasis Antetokounmpo,0.0,1.0,0.0,2015-16
203080,Thomas Robinson,0.0,1.0,0.0,2015-16
201168,Tiago Splitter,0.0,2.0,0.0,2015-16
202353,Tibor Pleiss,0.0,2.0,0.0,2015-16
1495,Tim Duncan,0.0,2.0,0.0,2015-16
204025,Tim Frazier,6.0,18.0,0.333,2015-16
203501,Tim Hardaway Jr.,42.0,119.0,0.353,2015-16
202389,Timofey Mozgov,1.0,6.0,0.167,2015-16
202699,Tobias Harris,74.0,217.0,0.341,2015-16
201962,Toney Douglas,41.0,88.0,0.466,2015-16
2754,Tony Allen,15.0,42.0,0.357,2015-16
2225,Tony Parker,22.0,58.0,0.379,2015-16
203503,Tony Snell,49.0,140.0,0.35,2015-16
203100,Tony Wroten,3.0,11.0,0.273,2015-16
2772,Trevor Ariza,161.0,418.0,0.385,2015-16
202344,Trevor Booker,12.0,40.0,0.3,2015-16
203504,Trey Burke,76.0,190.0,0.4,2015-16
1626168,Trey Lyles,47.0,121.0,0.388,2015-16
202684,Tristan Thompson,,,,2015-16
203584,Troy Daniels,54.0,99.0,0.545,2015-16
201951,Ty Lawson,27.0,73.0,0.37,2015-16
203898,Tyler Ennis,12.0,33.0,0.364,2015-16
201946,Tyler Hansbrough,2.0,3.0,0.667,2015-16
204020,Tyler Johnson,26.0,68.0,0.382,2015-16
203092,Tyler Zeller,,,,2015-16
201936,Tyreke Evans,16.0,39.0,0.41,2015-16
2199,Tyson Chandler,0.0,1.0,0.0,2015-16
1626145,Tyus Jones,8.0,32.0,0.25,2015-16
2617,Udonis Haslem,1.0,8.0,0.125,2015-16
203506,Victor Oladipo,73.0,206.0,0.354,2015-16
1713,Vince Carter,51.0,143.0,0.357,2015-16
201961,Wayne Ellington,79.0,202.0,0.391,2015-16
202325,Wesley Johnson,99.0,291.0,0.34,2015-16
202083,Wesley Matthews,155.0,391.0,0.396,2015-16
203115,Will Barton,79.0,218.0,0.362,2015-16
1626161,Willie Cauley-Stein,0.0,2.0,0.0,2015-16
203186,Willie Reed,,,,2015-16
204098,Xavier Munford,7.0,18.0,0.389,2015-16
203897,Zach LaVine,70.0,163.0,0.429,2015-16
2216,Zach Randolph,5.0,19.0,0.263,2015-16
2585,Zaza Pachulia,0.0,2.0,0.0,2015-16
