PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
1626158,Richaun Holmes,1.0,3.0,0.333,2023-24
1641741,Ricky Council IV,10.0,26.0,0.385,2023-24
203496,Robert Covington,16.0,50.0,0.32,2023-24
1629057,Robert Williams III,,,,2023-24
201577,Robin Lopez,2.0,8.0,0.25,2023-24
1631199,Ron Harper Jr.,,,,2023-24
1626220,Royce O'Neale,123.0,325.0,0.378,2023-24
203497,Rudy Gobert,0.0,3.0,0.0,2023-24
1629060,Rui Hachimura,93.0,223.0,0.417,2023-24
201566,Russell Westbrook,28.0,113.0,0.248,2023-24
1627853,Ryan Arcidiacono,0.0,5.0,0.0,2023-24
1631157,Ryan Rollins,2.0,3.0,0.667,2023-24
1630240,Saben Lee,2.0,11.0,0.182,2023-24
1630180,Saddiq Bey,90.0,281.0,0.32,2023-24
1630573,Sam Hauser,177.0,416.0,0.425,2023-24
1630241,Sam Merrill,120.0,274.0,0.438,2023-24
1630572,Sandro Mamukelashvili,15.0,56.0,0.268,2023-24
1630583,Santi Aldama,96.0,266.0,0.361,2023-24
1628426,Sasha Vezenkov,40.0,106.0,0.377,2023-24
1630703,Scoot Henderson,36.0,118.0,0.305,2023-24
1630567,Scottie Barnes,89.0,231.0,0.385,2023-24
1630590,Scotty Pippen Jr.,22.0,51.0,0.431,2023-24
203552,Seth Curry,31.0,87.0,0.356,2023-24
1641754,Seth Lundy,3.0,13.0,0.231,2023-24
1631101,Shaedon Sharpe,28.0,71.0,0.394,2023-24
1628983,Shai Gilgeous-Alexander,26.0,75.0,0.347,2023-24
1629003,Shake Milton,14.0,47.0,0.298,2023-24
1627885,Shaquille Harrison,,,,2023-24
1631321,Sidy Cissoko,1.0,12.0,0.083,2023-24
1631323,Simone Fontecchio,120.0,296.0,0.405,2023-24
1630219,Skylar Mays,12.0,40.0,0.3,2023-24
203915,Spencer Dinwiddie,84.0,221.0,0.38,2023-24
1630649,Stanley Umude,22.0,48.0,0.458,2023-24
201939,Stephen Curry,181.0,404.0,0.448,2023-24
1629004,Svi Mykhailiuk,29.0,81.0,0.358,2023-24
204456,T.J. McConnell,11.0,28.0,0.393,2023-24
203933,T.J. Warren,1.0,12.0,0.083,2023-24
201959,Taj Gibson,2.0,8.0,0.25,2023-24
1629659,Talen Horton-Tucker,39.0,107.0,0.364,2023-24
1631106,Tari Eason,18.0,48.0,0.375,2023-24
1627752,Taurean Prince,114.0,288.0,0.396,2023-24
1641707,Taylor Hendricks,51.0,131.0,0.389,2023-24
1631386,Taze Moore,1.0,7.0,0.143,2023-24
1629611,Terance Mann,57.0,164.0,0.348,2023-24
1631173,Terquavion Smith,11.0,24.0,0.458,2023-24
1626179,Terry Rozier,63.0,181.0,0.348,2023-24
1630678,Terry Taylor,2.0,8.0,0.25,2023-24
201152,Thaddeus Young,1.0,7.0,0.143,2023-24
203648,Thanasis Antetokounmpo,0.0,0.0,,2023-24
1630177,Theo Maledon,4.0,22.0,0.182,2023-24
1628418,Thomas Bryant,4.0,17.0,0.235,2023-24
203501,Tim Hardaway Jr.,142.0,402.0,0.353,2023-24
1641851,Timmy Allen,0.0,7.0,0.0,2023-24
202699,Tobias Harris,73.0,200.0,0.365,2023-24
1628470,Torrey Craig,50.0,134.0,0.373,2023-24
1641787,Tosan Evbuomwan,12.0,32.0,0.375,2023-24
1641739,Toumani Camara,52.0,156.0,0.333,2023-24
1629027,Trae Young,42.0,108.0,0.389,2023-24
1631218,Trayce Jackson-Davis,0.0,0.0,,2023-24
1630200,Tre Jones,54.0,147.0,0.367,2023-24
1630544,Tre Mann,26.0,64.0,0.406,2023-24
1630570,Trendon Watford,23.0,58.0,0.397,2023-24
1630235,Trent Forrest,2.0,6.0,0.333,2023-24
1630243,Trevelin Queen,2.0,9.0,0.222,2023-24
1641998,Trey Jemison III,,,,2023-24
1626168,Trey Lyles,82.0,205.0,0.4,2023-24
1630530,Trey Murphy III,130.0,344.0,0.378,2023-24
202684,Tristan Thompson,0.0,0.0,,2023-24
1641774,Tristan Vukcevic,8.0,31.0,0.258,2023-24
1628972,Troy Brown Jr.,41.0,120.0,0.342,2023-24
1629660,Ty Jerome,0.0,1.0,0.0,2023-24
1631102,TyTy Washington Jr.,2.0,5.0,0.4,2023-24
1629639,Tyler Herro,74.0,172.0,0.43,2023-24
1630169,Tyrese Haliburton,56.0,134.0,0.418,2023-24
1630178,Tyrese Maxey,95.0,214.0,0.444,2023-24
1626145,Tyus Jones,76.0,180.0,0.422,2023-24
1628962,Udoka Azubuike,,,,2023-24
1630586,Usman Garuba,0.0,1.0,0.0,2023-24
203995,Vasilije Micic,19.0,64.0,0.297,2023-24
1641705,Victor Wembanyama,62.0,219.0,0.283,2023-24
1631246,Vince Williams Jr.,67.0,173.0,0.387,2023-24
1630249,Vít Krejčí,24.0,53.0,0.453,2023-24
1631117,Walker Kessler,4.0,19.0,0.211,2023-24
1628976,Wendell Carter Jr.,62.0,165.0,0.376,2023-24
1631111,Wendell Moore Jr.,0.0,4.0,0.0,2023-24
1629117,Wenyen Gabriel,1.0,4.0,0.25,2023-24
202083,Wesley Matthews,19.0,53.0,0.358,2023-24
1629875,Xavier Moon,0.0,11.0,0.0,2023-24
1630214,Xavier Tillman,20.0,76.0,0.263,2023-24
1629139,Yuta Watanabe,25.0,80.0,0.313,2023-24
1628380,Zach Collins,55.0,171.0,0.322,2023-24
203897,Zach LaVine,19.0,57.0,0.333,2023-24
1630285,Zavier Simpson,4.0,12.0,0.333,2023-24
1630192,Zeke Nnaji,6.0,22.0,0.273,2023-24
1630533,Ziaire Williams,52.0,156.0,0.333,2023-24
1629627,Zion Williamson,5.0,13.0,0.385,2023-24
