PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
1627741,Buddy Hield,150.0,384.0,0.391,2024-25
203468,CJ McCollum,93.0,232.0,0.401,2024-25
1630595,Cade Cunningham,58.0,148.0,0.392,2024-25
1631216,Caleb Houstan,59.0,148.0,0.399,2024-25
1628997,Caleb Martin,33.0,80.0,0.413,2024-25
1642353,Cam Christie,2.0,7.0,0.286,2024-25
1629629,Cam Reddish,13.0,44.0,0.295,2024-25
1642285,Cam Spencer,14.0,39.0,0.359,2024-25
1630560,Cam Thomas,20.0,62.0,0.323,2024-25
1641715,Cam Whitmore,32.0,98.0,0.327,2024-25
1629661,Cameron Johnson,117.0,290.0,0.403,2024-25
1626166,Cameron Payne,43.0,131.0,0.328,2024-25
1627747,Caris LeVert,67.0,188.0,0.356,2024-25
1641717,Cason Wallace,67.0,181.0,0.37,2024-25
1629646,Charles Bassey,,,,2024-25
1631096,Chet Holmgren,38.0,105.0,0.362,2024-25
1628449,Chris Boucher,66.0,174.0,0.379,2024-25
1630537,Chris Duarte,4.0,6.0,0.667,2024-25
1641753,Chris Livingston,0.0,8.0,0.0,2024-25
101108,Chris Paul,51.0,134.0,0.381,2024-25
1631128,Christian Braun,68.0,176.0,0.386,2024-25
1631132,Christian Koloko,0.0,3.0,0.0,2024-25
1629643,Chuma Okeke,10.0,24.0,0.417,2024-25
203991,Clint Capela,0.0,1.0,0.0,2024-25
1629632,Coby White,127.0,331.0,0.384,2024-25
1628998,Cody Martin,34.0,124.0,0.274,2024-25
1642262,Cody Williams,34.0,129.0,0.264,2024-25
1641732,Colby Jones,9.0,31.0,0.29,2024-25
1630175,Cole Anthony,54.0,156.0,0.346,2024-25
1631306,Cole Swider,13.0,37.0,0.351,2024-25
1630658,Colin Castleton,2.0,15.0,0.133,2024-25
1631221,Collin Gillespie,27.0,62.0,0.435,2024-25
1629012,Collin Sexton,56.0,128.0,0.438,2024-25
1630557,Corey Kispert,104.0,281.0,0.37,2024-25
202709,Cory Joseph,34.0,89.0,0.382,2024-25
1641854,Craig Porter Jr.,8.0,18.0,0.444,2024-25
1642385,Cui Cui,0.0,3.0,0.0,2024-25
1626156,D'Angelo Russell,51.0,184.0,0.277,2024-25
1630618,D.J. Carton,0.0,3.0,0.0,2024-25
1629610,DaQuan Jeffries,49.0,148.0,0.331,2024-25
1631342,Daeqwon Plowden,9.0,17.0,0.529,2024-25
1630227,Daishen Nix,0.0,1.0,0.0,2024-25
1630625,Dalano Banton,59.0,168.0,0.351,2024-25
1631207,Dalen Terry,36.0,98.0,0.367,2024-25
1642261,Dalton Knecht,105.0,281.0,0.374,2024-25
203081,Damian Lillard,85.0,205.0,0.415,2024-25
1641878,Damion Baugh,11.0,46.0,0.239,2024-25
1627814,Damion Lee,8.0,30.0,0.267,2024-25
1629655,Daniel Gafford,,,,2024-25
1628464,Daniel Theis,9.0,36.0,0.25,2024-25
1642450,Daniss Jenkins,0.0,4.0,0.0,2024-25
203957,Danté Exum,21.0,42.0,0.5,2024-25
203967,Dario Šarić,7.0,24.0,0.292,2024-25
1641727,Dariq Whitehead,32.0,64.0,0.5,2024-25
1629636,Darius Garland,97.0,232.0,0.418,2024-25
1630561,David Duke Jr.,3.0,6.0,0.5,2024-25
1631223,David Roddy,15.0,50.0,0.3,2024-25
1630558,Davion Mitchell,57.0,145.0,0.393,2024-25
1630549,Day'Ron Sharpe,11.0,43.0,0.256,2024-25
1628368,De'Aaron Fox,60.0,190.0,0.316,2024-25
1629631,De'Andre Hunter,122.0,300.0,0.407,2024-25
1629001,De'Anthony Melton,10.0,25.0,0.4,2024-25
201599,DeAndre Jordan,,,,2024-25
201942,DeMar DeRozan,64.0,183.0,0.35,2024-25
1629731,Dean Wade,77.0,214.0,0.36,2024-25
1629028,Deandre Ayton,6.0,31.0,0.194,2024-25
1627749,Dejounte Murray,28.0,89.0,0.315,2024-25
1626153,Delon Wright,18.0,56.0,0.321,2024-25
1630166,Deni Avdija,94.0,265.0,0.355,2024-25
203471,Dennis Schröder,84.0,240.0,0.35,2024-25
1641726,Dereck Lively II,,,,2024-25
1627884,Derrick Jones Jr.,77.0,206.0,0.374,2024-25
1628401,Derrick White,187.0,457.0,0.409,2024-25
1630217,Desmond Bane,77.0,182.0,0.423,2024-25
1626164,Devin Booker,89.0,244.0,0.365,2024-25
1642269,Devin Carter,12.0,35.0,0.343,2024-25
1630170,Devin Vassell,121.0,318.0,0.381,2024-25
1628415,Dillon Brooks,158.0,386.0,0.409,2024-25
1641794,Dillon Jones,15.0,55.0,0.273,2024-25
1627734,Domantas Sabonis,62.0,151.0,0.411,2024-25
1631230,Dominick Barlow,7.0,27.0,0.259,2024-25
1642270,Donovan Clingan,14.0,44.0,0.318,2024-25
1628378,Donovan Mitchell,99.0,244.0,0.406,2024-25
1628978,Donte DiVincenzo,127.0,311.0,0.408,2024-25
1627827,Dorian Finney-Smith,125.0,303.0,0.413,2024-25
203926,Doug McDermott,41.0,93.0,0.441,2024-25
203110,Draymond Green,75.0,234.0,0.321,2024-25
1629234,Drew Eubanks,2.0,5.0,0.4,2024-25
1641809,Drew Peterson,7.0,22.0,0.318,2024-25
1631166,Drew Timme,8.0,31.0,0.258,2024-25
1630696,Dru Smith,14.0,24.0,0.583,2024-25
1629130,Duncan Robinson,116.0,300.0,0.387,2024-25
1641871,Duop Reath,33.0,103.0,0.32,2024-25
203939,Dwight Powell,2.0,5.0,0.4,2024-25
1630700,Dyson Daniels,71.0,193.0,0.368,2024-25
1630604,E.J. Liddell,3.0,9.0,0.333,2024-25
203901,Elfrid Payton,1.0,3.0,0.333,2024-25
1641989,Elijah Harkless,6.0,21.0,0.286,2024-25
1641801,Emanuel Miller,0.0,1.0,0.0,2024-25
1641734,Emoni Bates,7.0,21.0,0.333,2024-25
1642402,Enrique Freeman,1.0,10.0,0.1,2024-25
201569,Eric Gordon,51.0,123.0,0.415,2024-25
1630596,Evan Mobley,74.0,191.0,0.387,2024-25
1630532,Franz Wagner,58.0,198.0,0.293,2024-25
1627832,Fred VanVleet,82.0,217.0,0.378,2024-25
1641713,GG Jackson,28.0,79.0,0.354,2024-25
1629216,Gabe Vincent,86.0,231.0,0.372,2024-25
202066,Garrett Temple,5.0,23.0,0.217,2024-25
1629726,Garrison Mathews,74.0,181.0,0.409,2024-25
203914,Gary Harris,31.0,92.0,0.337,2024-25
1627780,Gary Payton II,30.0,91.0,0.33,2024-25
1629018,Gary Trent Jr.,136.0,329.0,0.413,2024-25
1627777,Georges Niang,158.0,386.0,0.409,2024-25
203507,Giannis Antetokounmpo,3.0,19.0,0.158,2024-25
1629048,Goga Bitadze,3.0,26.0,0.115,2024-25
1641711,Gradey Dick,95.0,248.0,0.383,2024-25
1629684,Grant Williams,23.0,58.0,0.397,2024-25
1628960,Grayson Allen,125.0,288.0,0.434,2024-25
1627824,Guerschon Yabusele,102.0,260.0,0.392,2024-25
1630611,Gui Santos,33.0,97.0,0.34,2024-25
203084,Harrison Barnes,138.0,313.0,0.441,2024-25
1631127,Harrison Ingram,0.0,1.0,0.0,2024-25
1629312,Haywood Highsmith,84.0,219.0,0.384,2024-25
1630529,Herbert Jones,22.0,68.0,0.324,2024-25
1641816,Hunter Tyson,22.0,66.0,0.333,2024-25
1630193,Immanuel Quickley,42.0,114.0,0.368,2024-25
1642403,Isaac Jones,3.0,8.0,0.375,2024-25
1630171,Isaac Okoro,52.0,139.0,0.374,2024-25
1642268,Isaiah Collier,26.0,91.0,0.286,2024-25
1642384,Isaiah Crawford,0.0,4.0,0.0,2024-25
1628392,Isaiah Hartenstein,0.0,17.0,0.0,2024-25
1630543,Isaiah Jackson,,,,2024-25
1630198,Isaiah Joe,153.0,337.0,0.454,2024-25
1630600,Isaiah Mobley,1.0,3.0,0.333,2024-25
1641815,Isaiah Stevens,0.0,0.0,,2024-25
1630191,Isaiah Stewart,16.0,47.0,0.34,2024-25
1631209,Isaiah Wong,6.0,15.0,0.4,2024-25
1627826,Ivica Zubac,,,,2024-25
1631120,JD Davison,2.0,12.0,0.167,2024-25
1630550,JT Thor,6.0,20.0,0.3,2024-25
1629630,Ja Morant,44.0,131.0,0.336,2024-25
1642266,Ja'Kobe Walter,58.0,155.0,0.374,2024-25
1631095,Jabari Smith Jr.,91.0,244.0,0.373,2024-25
1631133,Jabari Walker,27.0,70.0,0.386,2024-25
1629098,Jack McVeigh,4.0,11.0,0.364,2024-25
1642050,Jackson Rowe,2.0,8.0,0.25,2024-25
1631210,Jacob Toppin,4.0,8.0,0.5,2024-25
1630702,Jaden Hardy,61.0,150.0,0.407,2024-25
1631093,Jaden Ivey,38.0,84.0,0.452,2024-25
1630183,Jaden McDaniels,88.0,265.0,0.332,2024-25
1630531,Jaden Springer,10.0,39.0,0.256,2024-25
203109,Jae Crowder,4.0,14.0,0.286,2024-25
1630256,Jae'Sean Tate,16.0,43.0,0.372,2024-25
1626143,Jahlil Okafor,,,,2024-25
1642443,Jahmir Young,1.0,2.0,0.5,2024-25
1631170,Jaime Jaquez Jr.,32.0,99.0,0.323,2024-25
1631222,Jake LaRavia,50.0,114.0,0.439,2024-25
1627751,Jakob Poeltl,1.0,1.0,1.0,2024-25
1641779,Jalen Bridges,2.0,6.0,0.333,2024-25
1628973,Jalen Brunson,51.0,121.0,0.421,2024-25
1631105,Jalen Duren,,,,2024-25
1630224,Jalen Green,110.0,269.0,0.409,2024-25
1641720,Jalen Hood-Schifino,5.0,16.0,0.313,2024-25
1630552,Jalen Johnson,39.0,116.0,0.336,2024-25
1629667,Jalen McDaniels,,,,2024-25
1629618,Jalen Pickett,26.0,77.0,0.338,2024-25
1630188,Jalen Smith,69.0,213.0,0.324,2024-25
1630591,Jalen Suggs,51.0,148.0,0.345,2024-25
1631114,Jalen Williams,88.0,223.0,0.395,2024-25
1630592,Jalen Wilson,119.0,341.0,0.349,2024-25
1631288,Jamal Cain,20.0,66.0,0.303,2024-25
1627750,Jamal Murray,71.0,180.0,0.394,2024-25
1642347,Jamal Shead,55.0,159.0,0.346,2024-25
1631123,Jamaree Bouyea,0.0,3.0,0.0,2024-25
201935,James Harden,50.0,119.0,0.42,2024-25
201949,James Johnson,0.0,3.0,0.0,2024-25
1630164,James Wiseman,0.0,1.0,0.0,2024-25
1642419,Jamison Battle,91.0,225.0,0.404,2024-25
1641716,Jarace Walker,50.0,123.0,0.407,2024-25
1630215,Jared Butler,38.0,99.0,0.384,2024-25
1642272,Jared McCain,36.0,82.0,0.439,2024-25
1631197,Jared Rhoden,9.0,33.0,0.273,2024-25
1628991,Jaren Jackson Jr.,128.0,324.0,0.395,2024-25
1629020,Jarred Vanderbilt,9.0,32.0,0.281,2024-25
1628386,Jarrett Allen,0.0,4.0,0.0,2024-25
1629750,Javonte Green,45.0,136.0,0.331,2024-25
1629637,Jaxson Hayes,0.0,3.0,0.0,2024-25
1630643,Jay Huff,77.0,194.0,0.397,2024-25
1627759,Jaylen Brown,65.0,182.0,0.357,2024-25
1641740,Jaylen Clark,22.0,49.0,0.449,2024-25
1641798,Jaylen Martin,5.0,20.0,0.25,2024-25
1629669,Jaylen Nowell,8.0,20.0,0.4,2024-25
1631301,Jaylen Sims,4.0,11.0,0.364,2024-25
1642377,Jaylen Wells,117.0,333.0,0.351,2024-25
1631119,Jaylin Williams,59.0,148.0,0.399,2024-25
1642281,Jaylon Tyson,17.0,53.0,0.321,2024-25
1628369,Jayson Tatum,78.0,195.0,0.4,2024-25
1641789,Jazian Gortman,2.0,8.0,0.25,2024-25
1630288,Jeff Dowtin Jr.,10.0,28.0,0.357,2024-25
201145,Jeff Green,26.0,69.0,0.377,2024-25
203924,Jerami Grant,104.0,281.0,0.37,2024-25
1630526,Jeremiah Robinson-Earl,56.0,154.0,0.364,2024-25
1631110,Jeremy Sochan,27.0,86.0,0.314,2024-25
1630579,Jericho Sims,,,,2024-25
1642399,Jesse Edwards,,,,2024-25
1641724,Jett Howard,46.0,144.0,0.319,2024-25
1628975,Jevon Carter,19.0,52.0,0.365,2024-25
202710,Jimmy Butler III,21.0,72.0,0.292,2024-25
1629111,Jock Landale,9.0,22.0,0.409,2024-25
204060,Joe Ingles,2.0,8.0,0.25,2024-25
203954,Joel Embiid,20.0,63.0,0.317,2024-25
1628381,John Collins,56.0,140.0,0.4,2024-25
1629723,John Konchar,23.0,60.0,0.383,2024-25
1631098,Johnny Davis,3.0,15.0,0.2,2024-25
1642277,Johnny Furphy,15.0,46.0,0.326,2024-25
1630548,Johnny Juzang,99.0,255.0,0.388,2024-25
202685,Jonas Valančiūnas,8.0,35.0,0.229,2024-25
1628371,Jonathan Isaac,39.0,145.0,0.269,2024-25
1630228,Jonathan Kuminga,39.0,112.0,0.348,2024-25
1642367,Jonathan Mogbo,17.0,64.0,0.266,2024-25
203903,Jordan Clarkson,43.0,116.0,0.371,2024-25
1630692,Jordan Goodwin,24.0,58.0,0.414,2024-25
1641722,Jordan Hawkins,81.0,234.0,0.346,2024-25
1629162,Jordan McLaughlin,8.0,26.0,0.308,2024-25
1641757,Jordan Miller,8.0,32.0,0.25,2024-25
1629673,Jordan Poole,102.0,279.0,0.366,2024-25
1641775,Jordan Walsh,14.0,51.0,0.275,2024-25
1630631,Jose Alvarado,71.0,199.0,0.357,2024-25
1630528,Josh Christopher,2.0,8.0,0.25,2024-25
1630581,Josh Giddey,83.0,216.0,0.384,2024-25
1630182,Josh Green,93.0,233.0,0.399,2024-25
1628404,Josh Hart,59.0,177.0,0.333,2024-25
1631169,Josh Minott,14.0,41.0,0.341,2024-25
1629006,Josh Okogie,27.0,81.0,0.333,2024-25
1626196,Josh Richardson,6.0,21.0,0.286,2024-25
201950,Jrue Holiday,79.0,197.0,0.401,2024-25
1630577,Julian Champagnie,156.0,420.0,0.371,2024-25
1641763,Julian Phillips,50.0,153.0,0.327,2024-25
1631124,Julian Strawther,77.0,215.0,0.358,2024-25
203944,Julius Randle,78.0,221.0,0.353,2024-25
1630551,Justin Champagnie,72.0,172.0,0.419,2024-25
1642348,Justin Edwards,58.0,160.0,0.363,2024-25
1631303,Justin Minaya,2.0,10.0,0.2,2024-25
203994,Jusuf Nurkić,29.0,91.0,0.319,2024-25
1630231,KJ Martin,15.0,57.0,0.263,2024-25
1642354,KJ Simpson,19.0,77.0,0.247,2024-25
1630539,Kai Jones,0.0,1.0,0.0,2024-25
1626157,Karl-Anthony Towns,129.0,279.0,0.462,2024-25
1631255,Karlo Matković,21.0,66.0,0.318,2024-25
202695,Kawhi Leonard,47.0,110.0,0.427,2024-25
1630811,Keaton Wallace,21.0,59.0,0.356,2024-25
1631099,Keegan Murray,145.0,406.0,0.357,2024-25
1631232,Keion Brooks Jr.,13.0,40.0,0.325,2024-25
1642276,Kel'el Ware,32.0,101.0,0.317,2024-25
1629640,Keldon Johnson,69.0,228.0,0.303,2024-25
203482,Kelly Olynyk,27.0,65.0,0.415,2024-25
1626162,Kelly Oubre Jr.,65.0,197.0,0.33,2024-25
1629026,Kenrich Williams,61.0,149.0,0.409,2024-25
203484,Kentavious Caldwell-Pope,94.0,263.0,0.357,2024-25
1631165,Keon Ellis,114.0,263.0,0.433,2024-25
1630553,Keon Johnson,105.0,308.0,0.341,2024-25
1642352,Keshad Johnson,2.0,6.0,0.333,2024-25
1630556,Kessler Edwards,22.0,51.0,0.431,2024-25
201142,Kevin Durant,135.0,296.0,0.456,2024-25
1628989,Kevin Huerter,97.0,298.0,0.326,2024-25
1628995,Kevin Knox II,3.0,14.0,0.214,2024-25
201567,Kevin Love,19.0,55.0,0.345,2024-25
1641755,Kevin McCullar Jr.,0.0,1.0,0.0,2024-25
1629645,Kevin Porter Jr.,20.0,65.0,0.308,2024-25
1626172,Kevon Looney,2.0,4.0,0.5,2024-25
1641718,Keyonte George,88.0,241.0,0.365,2024-25
203114,Khris Middleton,23.0,63.0,0.365,2024-25
1630165,Killian Hayes,7.0,16.0,0.438,2024-25
202691,Klay Thompson,174.0,410.0,0.424,2024-25
1641738,Kobe Brown,6.0,24.0,0.25,2024-25
1641723,Kobe Bufkin,3.0,14.0,0.214,2024-25
1627739,Kris Dunn,68.0,205.0,0.332,2024-25
1631200,Kris Murray,23.0,102.0,0.225,2024-25
204001,Kristaps Porziņģis,100.0,234.0,0.427,2024-25
203937,Kyle Anderson,20.0,54.0,0.37,2024-25
1642271,Kyle Filipowski,70.0,202.0,0.347,2024-25
1628398,Kyle Kuzma,71.0,222.0,0.32,2024-25
200768,Kyle Lowry,21.0,63.0,0.333,2024-25
1630283,Kylor Kelley,,,,2024-25
202681,Kyrie Irving,63.0,144.0,0.438,2024-25
1642273,Kyshawn George,90.0,261.0,0.345,2024-25
1630163,LaMelo Ball,80.0,218.0,0.367,2024-25
1630205,Lamar Stevens,7.0,24.0,0.292,2024-25
1629013,Landry Shamet,52.0,117.0,0.444,2024-25
1626204,Larry Nance Jr.,33.0,74.0,0.446,2024-25
1628374,Lauri Markkanen,128.0,366.0,0.35,2024-25
2544,LeBron James,86.0,205.0,0.42,2024-25
1631159,Leonard Miller,0.0,4.0,0.0,2024-25
1631311,Lester Quinones,10.0,28.0,0.357,2024-25
1641857,Liam Robbins,0.0,2.0,0.0,2024-25
1630322,Lindy Waters III,50.0,151.0,0.331,2024-25
1629022,Lonnie Walker IV,32.0,84.0,0.381,2024-25
1628366,Lonzo Ball,49.0,151.0,0.325,2024-25
1629652,Luguentz Dort,149.0,353.0,0.422,2024-25
1629029,Luka Dončić,45.0,122.0,0.369,2024-25
1630568,Luka Garza,10.0,35.0,0.286,2024-25
1628379,Luke Kennard,91.0,194.0,0.469,2024-25
1628436,Luke Kornet,0.0,1.0,0.0,2024-25
1631247,Luke Travers,0.0,7.0,0.0,2024-25
1630644,Mac McClung,0.0,1.0,0.0,2024-25
1630201,Malachi Flynn,1.0,4.0,0.25,2024-25
1631103,Malaki Branham,27.0,64.0,0.422,2024-25
1627763,Malcolm Brogdon,13.0,35.0,0.371,2024-25
1642502,Malevy Leons,0.0,1.0,0.0,2024-25
1627736,Malik Beasley,245.0,568.0,0.431,2024-25
1628370,Malik Monk,86.0,248.0,0.347,2024-25
1630699,MarJon Beauchamp,4.0,14.0,0.286,2024-25
1630542,Marcus Bagley,4.0,27.0,0.148,2024-25
1630585,Marcus Garrett,3.0,7.0,0.429,2024-25
1631204,Marcus Sasser,19.0,56.0,0.339,2024-25
203935,Marcus Smart,36.0,105.0,0.343,2024-25
1631109,Mark Williams,0.0,3.0,0.0,2024-25
1628365,Markelle Fultz,4.0,7.0,0.571,2024-25
202693,Markieff Morris,9.0,31.0,0.29,2024-25
1628963,Marvin Bagley III,3.0,19.0,0.158,2024-25
1630222,Mason Jones,1.0,7.0,0.143,2024-25
203486,Mason Plumlee,0.0,1.0,0.0,2024-25
1641824,Matas Buzelis,88.0,244.0,0.361,2024-25
1629680,Matisse Thybulle,18.0,42.0,0.429,2024-25
1630346,Matt Ryan,5.0,15.0,0.333,2024-25
1631108,Max Christie,108.0,266.0,0.406,2024-25
1629622,Max Strus,100.0,244.0,0.41,2024-25
1628467,Maxi Kleber,11.0,46.0,0.239,2024-25
1641721,Maxwell Lewis,14.0,34.0,0.412,2024-25
1630695,Micah Potter,31.0,95.0,0.326,2024-25
1629008,Michael Porter Jr.,148.0,354.0,0.418,2024-25
1628969,Mikal Bridges,148.0,398.0,0.372,2024-25
201144,Mike Conley,71.0,162.0,0.438,2024-25
1628970,Miles Bridges,87.0,252.0,0.345,2024-25
1630540,Miles McBride,78.0,193.0,0.404,2024-25
1641936,Miles Norris,2.0,7.0,0.286,2024-25
1629011,Mitchell Robinson,,,,2024-25
1628964,Mo Bamba,15.0,54.0,0.278,2024-25
1628420,Monte Morris,27.0,70.0,0.386,2024-25
1629021,Moritz Wagner,27.0,74.0,0.365,2024-25
1629650,Moses Brown,,,,2024-25
1630541,Moses Moody,110.0,298.0,0.369,2024-25
1631243,Mouhamed Gueye,21.0,79.0,0.266,2024-25
1631217,Moussa Diabaté,0.0,5.0,0.0,2024-25
1626167,Myles Turner,143.0,356.0,0.402,2024-25
1642368,N'Faly Dante,,,,2024-25
1641772,Nae'Qwan Tomlin,2.0,7.0,0.286,2024-25
1630230,Naji Marshall,58.0,187.0,0.31,2024-25
1631466,Nate Williams,6.0,24.0,0.25,2024-25
1629675,Naz Reid,140.0,375.0,0.373,2024-25
1629674,Neemias Queta,0.0,3.0,0.0,2024-25
1629651,Nic Claxton,4.0,19.0,0.211,2024-25
1630208,Nick Richards,0.0,1.0,0.0,2024-25
1641733,Nick Smith Jr.,77.0,225.0,0.342,2024-25
1629638,Nickeil Alexander-Walker,125.0,294.0,0.425,2024-25
201587,Nicolas Batum,86.0,193.0,0.446,2024-25
203999,Nikola Jokić,106.0,234.0,0.453,2024-25
1631107,Nikola Jović,71.0,190.0,0.374,2024-25
202696,Nikola Vučević,127.0,318.0,0.399,2024-25
1641730,Noah Clowney,81.0,240.0,0.338,2024-25
1626181,Norman Powell,108.0,239.0,0.452,2024-25
1628384,OG Anunoby,139.0,367.0,0.379,2024-25
1630167,Obi Toppin,99.0,259.0,0.382,2024-25
1630534,Ochai Agbaji,93.0,234.0,0.397,2024-25
1641765,Olivier-Maxence Prosper,12.0,44.0,0.273,2024-25
1630168,Onyeka Okongwu,48.0,146.0,0.329,2024-25
1631115,Orlando Robinson,17.0,49.0,0.347,2024-25
1631131,Oscar Tshiebwe,,,,2024-25
1629052,Oshae Brissett,4.0,16.0,0.25,2024-25
1642345,Oso Ighodaro,0.0,0.0,,2024-25
1631172,Ousmane Dieng,21.0,57.0,0.368,2024-25
200782,P.J. Tucker,3.0,5.0,0.6,2024-25
1629023,P.J. Washington,71.0,178.0,0.399,2024-25
1628408,PJ Dozier,2.0,3.0,0.667,2024-25
1641790,PJ Hall,2.0,7.0,0.286,2024-25
1642359,Pacôme Dadiet,6.0,18.0,0.333,2024-25
1631094,Paolo Banchero,31.0,91.0,0.341,2024-25
1627783,Pascal Siakam,115.0,293.0,0.392,2024-25
1626192,Pat Connaughton,20.0,62.0,0.323,2024-25
1630311,Pat Spencer,5.0,16.0,0.313,2024-25
1631116,Patrick Baldwin Jr.,12.0,17.0,0.706,2024-25
1630172,Patrick Williams,72.0,194.0,0.371,2024-25
201988,Patty Mills,18.0,51.0,0.353,2024-25
202331,Paul George,52.0,137.0,0.38,2024-25
1630194,Paul Reed,8.0,24.0,0.333,2024-25
1630202,Payton Pritchard,173.0,389.0,0.445,2024-25
1641796,Pelle Larsson,29.0,81.0,0.358,2024-25
1631250,Pete Nance,9.0,22.0,0.409,2024-25
1631212,Peyton Watson,45.0,126.0,0.357,2024-25
1630762,Phillip Wheeler,0.0,6.0,0.0,2024-25
1630173,Precious Achiuwa,10.0,34.0,0.294,2024-25
1629656,Quentin Grimes,99.0,251.0,0.394,2024-25
1631245,Quenton Jackson,10.0,25.0,0.4,2024-25
1642439,Quincy Olivari,1.0,4.0,0.25,2024-25
1642366,Quinten Post,71.0,174.0,0.408,2024-25
1629628,RJ Barrett,99.0,272.0,0.364,2024-25
1642484,RayJ Dennis,3.0,13.0,0.231,2024-25
1641712,Rayan Rupert,13.0,44.0,0.295,2024-25
1641736,Reece Beekman,7.0,36.0,0.194,2024-25
1642263,Reed Sheppard,38.0,108.0,0.352,2024-25
202704,Reggie Jackson,19.0,55.0,0.345,2024-25
1626158,Richaun Holmes,0.0,2.0,0.0,2024-25
1641741,Ricky Council IV,46.0,151.0,0.305,2024-25
1642434,Riley Minix,0.0,1.0,0.0,2024-25
1642265,Rob Dillingham,11.0,36.0,0.306,2024-25
1629057,Robert Williams III,1.0,3.0,0.333,2024-25
1631199,Ron Harper Jr.,0.0,6.0,0.0,2024-25
