player_id,season_year,pred_o,pred_d,pred_var_o,pred_var_d,filt_o,filt_d,filt_var_o,filt_var_d,player_name,prior_model,pred_total,filt_total
1630245,2025,-0.10244753977996236,-0.6826158521300013,1.3602742112751032,1.3602742112751032,0.31568746066308134,-1.0702404335769171,0.7963907191400156,0.7963907191400156,Ayo Dosunmu,atomic_denominator,-0.7850633919099637,-0.7545529729138358
1630249,2021,-0.45815690001129333,-0.6019600700784844,9.0,9.0,-0.12353779373673107,-0.7969491030886169,2.2629571978932495,2.2629571978932495,Vít Krejčí,atomic_denominator,-1.0601169700897777,-0.9204868968253479
1630249,2022,0.22346292530522283,-0.6242692660539919,2.7629571978932495,2.7629571978932495,-0.01754719781225167,-0.38848665853067255,1.5903924179571094,1.5903924179571094,Vít Krejčí,atomic_denominator,-0.4008063407487691,-0.4060338563429242
1630249,2023,0.15965531348673792,-0.23176333082178754,2.0903924179571094,2.0903924179571094,-0.13258778080500092,-0.4422208051611355,1.2648169418050133,1.2648169418050133,Vít Krejčí,atomic_denominator,-0.07210801733504962,-0.5748085859661364
1630249,2024,-0.07662037488401971,-0.29944011199869536,1.7648169418050133,1.7648169418050133,-0.09332152549008035,0.06071853490473175,1.0464269484366544,1.0464269484366544,Vít Krejčí,atomic_denominator,-0.3760604868827151,-0.0326029905853486
1630249,2025,0.007892839272419253,0.16284035482753925,1.5464269484366544,1.5464269484366544,0.5083158677249693,0.36241554133982234,0.9340621487594817,0.9340621487594817,Vít Krejčí,atomic_denominator,0.17073319409995852,0.8707314090647916
1630250,2021,-0.17926532571595755,0.21068699916218608,9.0,9.0,-0.172910588531748,0.24549722308566824,2.7366748640214675,2.7366748640214675,Marko Simonovic,atomic_denominator,0.03142167344622854,0.07258663455392023
1630253,2020,0.3846056892691487,-0.955838974600971,9.0,9.0,0.18490256451212064,-1.004399965213791,2.6372766602114437,2.6372766602114437,Sean McDermott,atomic_denominator,-0.5712332853318223,-0.8194974007016703
1630256,2020,0.6402332620760267,0.24921770813143745,9.0,9.0,0.9922274504331599,0.2138602733013852,1.6361143148527038,1.6361143148527038,Jae'Sean Tate,atomic_denominator,0.8894509702074642,1.206087723734545
1630256,2021,1.0915665721469265,0.2766120740277501,2.136114314852704,2.136114314852704,0.45076000454964144,0.10565535227819886,1.033328781560174,1.033328781560174,Jae'Sean Tate,atomic_denominator,1.3681786461746768,0.5564153568278403
1630256,2022,0.4921662271556689,0.21011484932308377,1.533328781560174,1.533328781560174,0.1098608652538264,0.5859461848514025,1.0170898480719348,1.0170898480719348,Jae'Sean Tate,atomic_denominator,0.7022810764787526,0.6958070501052289
1630256,2023,0.14539403506316975,0.6264825718236107,1.5170898480719348,1.5170898480719348,-0.02785518224640189,0.39843696479332175,1.0140645778283974,1.0140645778283974,Jae'Sean Tate,atomic_denominator,0.7718766068867804,0.37058178254691987
1630256,2024,-0.06755478149066932,0.428558422468725,1.5140645778283974,1.5140645778283974,0.03714692001745419,0.43965903978988774,1.0231188001563258,1.0231188001563258,Jae'Sean Tate,atomic_denominator,0.3610036409780557,0.4768059598073419
1630256,2025,-0.1682467285995321,0.3454860730288105,1.5231188001563258,1.5231188001563258,-0.2901666387362948,0.26114421778445596,1.0403426448830244,1.0403426448830244,Jae'Sean Tate,atomic_denominator,0.1772393444292784,-0.029022420951838823
1630264,2020,0.4177364241841566,0.6029052409877309,9.0,9.0,-0.07796092862588194,0.6368782207381644,2.550464211053747,2.550464211053747,Anthony Gill,atomic_denominator,1.0206416651718875,0.5589172921122825
1630264,2021,-0.12104584477347474,0.6686000744350884,3.050464211053747,3.050464211053747,0.27063915168566344,0.39940057108777427,1.579617666789667,1.579617666789667,Anthony Gill,atomic_denominator,0.5475542296616136,0.6700397227734377
1630264,2022,0.06503717706192952,0.3045684323501281,2.079617666789667,2.079617666789667,0.2807815268074174,0.3644387067836228,1.239214774347551,1.239214774347551,Anthony Gill,atomic_denominator,0.3696056094120576,0.6452202335910402
1630264,2023,-0.0263447448602816,0.29756431147576423,1.739214774347551,1.739214774347551,0.25966243810099254,0.18824578612153842,1.1380636837614497,1.1380636837614497,Anthony Gill,atomic_denominator,0.27121956661548263,0.44790822422253096
1630264,2024,-0.08971677302109904,0.06531939347789212,1.6380636837614497,1.6380636837614497,-0.07625072401062882,0.21559717845109422,1.1013327033975087,1.1013327033975087,Anthony Gill,atomic_denominator,-0.02439737954320692,0.1393464544404654
1630264,2025,-0.45600777946013427,-0.03932979912667239,1.6013327033975087,1.6013327033975087,-0.36909693847133573,-0.2485406429934251,1.0075963823208045,1.0075963823208045,Anthony Gill,atomic_denominator,-0.49533757858680666,-0.6176375814647608
1630267,2020,1.1166753859919787,1.7309432964476703,9.0,9.0,-0.8423505680049206,0.9807364100647107,1.7514276567941278,1.7514276567941278,Facundo Campazzo,atomic_denominator,2.847618682439649,0.1383858420597901
1630267,2021,-1.0641884870496998,0.8722081477141422,2.251427656794128,2.251427656794128,-1.0128864922626177,1.1865589824884324,1.2508356619566572,1.2508356619566572,Facundo Campazzo,atomic_denominator,-0.19198033933555758,0.17367249022581466
1630267,2022,-1.3240573822772554,1.1215227429415187,1.7508356619566572,1.7508356619566572,-0.9692641193305419,1.043080117365316,1.2082009673871392,1.2082009673871392,Facundo Campazzo,atomic_denominator,-0.2025346393357368,0.07381599803477401
1630270,2021,-0.014802404995103657,-0.40269277976082013,9.0,9.0,0.001742268679575023,-0.36458822924522655,2.732608559516784,2.732608559516784,Xavier Sneed,atomic_denominator,-0.4174951847559238,-0.36284596056565155
1630270,2022,0.10295663344207463,-0.26246640932241905,3.232608559516784,3.232608559516784,-0.20622584187793291,-0.11936938330258533,1.7687343530054447,1.7687343530054447,Xavier Sneed,atomic_denominator,-0.15950977588034443,-0.32559522518051826
1630271,2020,-0.21686471719631162,0.07697221907827156,9.0,9.0,-0.09258739227722504,0.0645312863093457,2.4463269081010117,2.4463269081010117,Brodric Thomas,atomic_denominator,-0.13989249811804005,-0.028056105967879344
1630271,2021,0.0007679979329203168,0.17575946305543344,2.9463269081010117,2.9463269081010117,-0.01403612494717307,-0.08750102255402281,1.6753575133507732,1.6753575133507732,Brodric Thomas,atomic_denominator,0.17652746098835376,-0.10153714750119588
1630273,2020,-0.40037618526312757,0.8928966590896111,9.0,9.0,-0.6042983851411492,0.7769890587828893,2.4489979176714924,2.4489979176714924,Freddie Gillespie,atomic_denominator,0.49252047382648356,0.17269067364174007
1630273,2021,-0.548330979220168,0.9197697519453294,2.9489979176714924,2.9489979176714924,-0.8727865617403349,0.9921704320849507,1.6589785992028567,1.6589785992028567,Freddie Gillespie,atomic_denominator,0.37143877272516135,0.11938387034461584
1630283,2024,0.06001831635691496,-0.10218209887391333,9.0,9.0,0.10899281894390758,-0.2598129262667206,2.6535179936160778,2.6535179936160778,Kylor Kelley,atomic_denominator,-0.04216378251699837,-0.150820107322813
1630284,2022,-0.3743922053682022,-0.028860520030811743,9.0,9.0,-0.31004351961288157,0.38278265561823666,2.529193301501796,2.529193301501796,Kevon Harris,atomic_denominator,-0.40325272539901397,0.07273913600535509
1630285,2021,-1.1595821052956299,-0.4521458739300902,9.0,9.0,-1.1995391836473503,-0.5249033768042937,2.6172966960264348,2.6172966960264348,Zavier Simpson,atomic_denominator,-1.6117279792257202,-1.724442560451644
1630285,2023,-1.0593517772479029,-0.3571537729821131,3.6172966960264348,3.6172966960264348,-1.107227338389517,-0.23819123562174083,1.8294162482310852,1.8294162482310852,Zavier Simpson,atomic_denominator,-1.416505550230016,-1.3454185740112579
1630286,2025,-0.3015684214674377,0.2930714561995217,9.0,9.0,-0.3889080594579762,0.0633057418577063,2.6049095671273435,2.6049095671273435,Trevon Scott,atomic_denominator,-0.00849696526791599,-0.3256023176002699
1630288,2021,-0.1327213886199346,-0.20125396855832922,9.0,9.0,-0.18508597432339818,-0.2608086109280181,2.6694201240909607,2.6694201240909607,Jeff Dowtin Jr.,atomic_denominator,-0.3339753571782638,-0.4458945852514163
1630288,2022,-0.08387160956089858,-0.1586867910052106,3.1694201240909607,3.1694201240909607,-0.18440553201986343,-0.07287821386447804,1.6743210928243972,1.6743210928243972,Jeff Dowtin Jr.,atomic_denominator,-0.24255840056610917,-0.25728374588434144
1630288,2023,-0.08506641030609663,-0.010126413138113147,2.174321092824397,2.174321092824397,0.13223796489441417,0.022028418875297287,1.3747146775246586,1.3747146775246586,Jeff Dowtin Jr.,atomic_denominator,-0.09519282344420978,0.15426638376971147
1630288,2024,0.17308624958009505,0.127026221971113,1.8747146775246586,1.8747146775246586,0.29300854466301274,0.22162195159709153,1.16293617186872,1.16293617186872,Jeff Dowtin Jr.,atomic_denominator,0.300112471551208,0.5146304962601043
1630296,2021,-0.19885853222922417,0.7395314965276215,9.0,9.0,0.18730805762001523,0.933680940959998,2.617026995542149,2.617026995542149,Braxton Key,atomic_denominator,0.5406729642983974,1.1209889985800132
1630296,2023,0.3430924761291176,1.096768286937873,3.617026995542149,3.617026995542149,0.34299530797832556,0.46948764501981277,1.8739044062026773,1.8739044062026773,Braxton Key,atomic_denominator,1.4398607630669906,0.8124829529981383
1630296,2024,0.38233065861699905,0.5632131936663124,2.3739044062026773,2.3739044062026773,0.27422380680768643,0.4411557615379728,1.4805381507517519,1.4805381507517519,Braxton Key,atomic_denominator,0.9455438522833115,0.7153795683456592
1630311,2023,0.3791011847939358,-0.02150280226079676,9.0,9.0,0.3820084165871339,0.009148741502430113,2.7448595832769427,2.7448595832769427,Pat Spencer,atomic_denominator,0.357598382533139,0.391157158089564
1630311,2024,0.4173837073080412,0.04679430728670901,3.2448595832769427,3.2448595832769427,-0.03018438821450079,0.21185661821183338,1.6769315972636145,1.6769315972636145,Pat Spencer,atomic_denominator,0.4641780145947502,0.1816722299973326
1630311,2025,-0.07326930436209358,0.24357847190875737,2.1769315972636143,2.1769315972636143,-0.0772112424925652,0.3913056996803626,1.163700863279874,1.163700863279874,Pat Spencer,atomic_denominator,0.17030916754666378,0.3140944571877974
1630314,2021,-0.1863777938072731,-0.5821064587526839,9.0,9.0,0.3259345722563943,-0.6788902687098503,2.2930549734451495,2.2930549734451495,Brandon Williams,atomic_denominator,-0.7684842525599569,-0.352955696453456
