prediction_season,feature,coef_per_training_sd,alpha,rate_mean,median_denom,training_mean_after_shrink,training_sd_after_shrink
2020,other_fouls_drawn_75,0.14737994639586305,1.0,1.2267094318787366,3334.0,1.2291488354822613,0.4927922694487663
2021,rim_ast_m_75,0.3657740171923777,1.0,,,,
2021,rim_unast_m_75,0.796637438527911,1.0,,,,
2021,rim_miss_75,-0.5423906542489424,1.0,,,,
2021,flt_ast_m_75,0.166442734814008,1.0,,,,
2021,flt_unast_m_75,0.23204865695605648,1.0,,,,
2021,flt_miss_75,-0.35634146544858825,1.0,,,,
2021,mid_ast_m_75,0.2333143527453045,1.0,,,,
2021,mid_unast_m_75,0.33470023419994915,1.0,,,,
2021,mid_miss_75,-0.3846582790618383,1.0,,,,
2021,tp_ast_m_75,0.6361999453710266,1.0,,,,
2021,tp_unast_m_75,0.2801681294569192,1.0,,,,
2021,tp_miss_75,0.15742592675710176,1.0,,,,
2021,ftm_75,0.5807938746555817,1.0,,,,
2021,ft_miss_75,-0.056305131979650064,1.0,,,,
2021,ast_rim_75,0.44449860656437695,1.0,,,,
2021,ast_mid2_75,-0.012081749064652729,1.0,,,,
2021,ast_tp_75,0.07210248999247552,1.0,,,,
2021,tov_bp_75,-0.018891066151664172,1.0,,,,
2021,tov_lb_75,-0.2551434793300452,1.0,,,,
2021,tov_dead_75,-0.3973327972328649,1.0,,,,
2021,oreb_opp_rate,0.5464116517466183,1.0,,,,
2021,dreb_opp_rate,-0.06757484018960436,1.0,,,,
2021,off_boxout_75,-0.04819148231779511,1.0,,,,
2021,def_boxout_75,-0.01132165040396401,1.0,,,,
2021,stl_75,0.13287657253897117,1.0,,,,
2021,blk_75,-0.06709513952167052,1.0,,,,
2021,rim_dfg_diff,-0.006296805204109459,1.0,,,,
2021,contested_2pt_75,0.022495104324785898,1.0,,,,
2021,contested_3pt_75,0.03894086258289135,1.0,,,,
2021,defl_75,0.03935674915017412,1.0,,,,
2021,pf_nonoff_75,-0.19287538791105033,1.0,,,,
2021,charges_drawn_75,0.02511474226802913,1.0,,,,
2021,height,0.10260303560306769,1.0,,,,
2021,age,0.15406674186578107,1.0,,,,
2021,wing_rel,0.002157001173108902,1.0,,,,
2021,other_fouls_drawn_75,0.16437589955591178,1.0,1.2078963011481705,3220.0,1.208600612590249,0.4967865219282367
2022,rim_ast_m_75,0.3541889812630077,1.0,,,,
2022,rim_unast_m_75,0.7735426638681638,1.0,,,,
2022,rim_miss_75,-0.4628902032852813,1.0,,,,
2022,flt_ast_m_75,0.1498745440821307,1.0,,,,
2022,flt_unast_m_75,0.2317498616522984,1.0,,,,
2022,flt_miss_75,-0.3633353046242582,1.0,,,,
2022,mid_ast_m_75,0.2105434796302099,1.0,,,,
2022,mid_unast_m_75,0.36073465943096367,1.0,,,,
2022,mid_miss_75,-0.41043570896172493,1.0,,,,
2022,tp_ast_m_75,0.6705401480489276,1.0,,,,
2022,tp_unast_m_75,0.3305048865966297,1.0,,,,
2022,tp_miss_75,0.054414757507152675,1.0,,,,
2022,ftm_75,0.6206804538174343,1.0,,,,
2022,ft_miss_75,-0.11077485545313734,1.0,,,,
2022,ast_rim_75,0.42014464642369354,1.0,,,,
2022,ast_mid2_75,-0.016806731743573687,1.0,,,,
2022,ast_tp_75,0.05584446381995952,1.0,,,,
2022,tov_bp_75,0.015402581763839504,1.0,,,,
2022,tov_lb_75,-0.279892415049295,1.0,,,,
2022,tov_dead_75,-0.365459951112715,1.0,,,,
2022,oreb_opp_rate,0.526510349640658,1.0,,,,
2022,dreb_opp_rate,-0.0805340958181036,1.0,,,,
2022,off_boxout_75,-0.07593310816767826,1.0,,,,
2022,def_boxout_75,0.017547747128273034,1.0,,,,
2022,stl_75,0.13839912789662667,1.0,,,,
2022,blk_75,-0.042620362758269005,1.0,,,,
2022,rim_dfg_diff,-0.0038184839598373855,1.0,,,,
2022,contested_2pt_75,0.03106543965245319,1.0,,,,
2022,contested_3pt_75,0.04668533336550001,1.0,,,,
2022,defl_75,0.02599415025455797,1.0,,,,
2022,pf_nonoff_75,-0.1997178170104123,1.0,,,,
2022,charges_drawn_75,0.034988674150323966,1.0,,,,
2022,height,0.09844215350945246,1.0,,,,
2022,age,0.16080431383749377,1.0,,,,
2022,wing_rel,-0.036103318288639635,1.0,,,,
2022,other_fouls_drawn_75,0.14639270957764344,1.0,1.194809765400377,3251.0,1.1960617534685696,0.4948531206478716
2023,rim_ast_m_75,0.3223798159631657,1.0,,,,
2023,rim_unast_m_75,0.792692268982983,1.0,,,,
2023,rim_miss_75,-0.4268957730939905,1.0,,,,
2023,flt_ast_m_75,0.11553489408459519,1.0,,,,
2023,flt_unast_m_75,0.19735128676908115,1.0,,,,
2023,flt_miss_75,-0.3219259829480936,1.0,,,,
2023,mid_ast_m_75,0.19790427316606934,1.0,,,,
2023,mid_unast_m_75,0.3611954997049405,1.0,,,,
2023,mid_miss_75,-0.4102109771918193,1.0,,,,
2023,tp_ast_m_75,0.7020213369249828,1.0,,,,
2023,tp_unast_m_75,0.34707856071903365,1.0,,,,
2023,tp_miss_75,0.010501590239833271,1.0,,,,
2023,ftm_75,0.6092834384313464,1.0,,,,
2023,ft_miss_75,-0.13701954889215323,1.0,,,,
2023,ast_rim_75,0.38207848847931436,1.0,,,,
2023,ast_mid2_75,-0.0067016032619247245,1.0,,,,
2023,ast_tp_75,0.05530521939071003,1.0,,,,
2023,tov_bp_75,0.06056058242176125,1.0,,,,
2023,tov_lb_75,-0.3041741705145247,1.0,,,,
2023,tov_dead_75,-0.35601252422262897,1.0,,,,
2023,oreb_opp_rate,0.5600703809599792,1.0,,,,
2023,dreb_opp_rate,-0.07147699631780596,1.0,,,,
2023,off_boxout_75,-0.09188144141781843,1.0,,,,
2023,def_boxout_75,0.02771231698742347,1.0,,,,
2023,stl_75,0.15980029507714388,1.0,,,,
2023,blk_75,-0.021218533832253715,1.0,,,,
2023,rim_dfg_diff,-0.006015834062763287,1.0,,,,
2023,contested_2pt_75,0.017228131227002612,1.0,,,,
2023,contested_3pt_75,0.07631061279958425,1.0,,,,
2023,defl_75,-0.004036204843469422,1.0,,,,
2023,pf_nonoff_75,-0.1927155571484057,1.0,,,,
2023,charges_drawn_75,0.04695557854232802,1.0,,,,
2023,height,0.10256295019507397,1.0,,,,
2023,age,0.1573407439474716,1.0,,,,
2023,wing_rel,-0.06247754685220718,1.0,,,,
2023,other_fouls_drawn_75,0.15882558038327996,1.0,1.1653239007264289,3245.5,1.1661891430653688,0.49237022153767285
2024,rim_ast_m_75,0.2927978828931701,1.0,,,,
2024,rim_unast_m_75,0.811126505653234,1.0,,,,
2024,rim_miss_75,-0.3848743528063378,1.0,,,,
2024,flt_ast_m_75,0.11208833896458004,1.0,,,,
2024,flt_unast_m_75,0.19310185728656476,1.0,,,,
2024,flt_miss_75,-0.3619792253444671,1.0,,,,
2024,mid_ast_m_75,0.20093395488749777,1.0,,,,
2024,mid_unast_m_75,0.38326339497982687,1.0,,,,
2024,mid_miss_75,-0.45696982780928863,1.0,,,,
2024,tp_ast_m_75,0.6106080645399733,1.0,,,,
2024,tp_unast_m_75,0.31047567572591334,1.0,,,,
2024,tp_miss_75,0.08381132188276323,1.0,,,,
2024,ftm_75,0.6143515822806369,1.0,,,,
2024,ft_miss_75,-0.16173543766264462,1.0,,,,
2024,ast_rim_75,0.3686155767560662,1.0,,,,
2024,ast_mid2_75,-0.014997756764059534,1.0,,,,
2024,ast_tp_75,0.07036664466110532,1.0,,,,
2024,tov_bp_75,0.03398669258513839,1.0,,,,
2024,tov_lb_75,-0.29350177665142063,1.0,,,,
2024,tov_dead_75,-0.3150602240289277,1.0,,,,
2024,oreb_opp_rate,0.5387364645954604,1.0,,,,
2024,dreb_opp_rate,-0.03911000509464042,1.0,,,,
2024,off_boxout_75,-0.1053003713874682,1.0,,,,
2024,def_boxout_75,0.027830195161169073,1.0,,,,
2024,stl_75,0.15493704037178985,1.0,,,,
2024,blk_75,0.0006297375547609031,1.0,,,,
2024,rim_dfg_diff,-0.01020125050019838,1.0,,,,
2024,contested_2pt_75,0.012159828606825275,1.0,,,,
2024,contested_3pt_75,0.10509229384317396,1.0,,,,
2024,defl_75,-0.01135863758499689,1.0,,,,
2024,pf_nonoff_75,-0.2002183653529244,1.0,,,,
2024,charges_drawn_75,0.04941354889508369,1.0,,,,
2024,height,0.08412251076298487,1.0,,,,
2024,age,0.17401948598635933,1.0,,,,
2024,wing_rel,-0.1099774332912257,1.0,,,,
2024,other_fouls_drawn_75,0.17338612152507726,1.0,1.1282280990403184,3251.0,1.1278808362092887,0.49126893467053767
2025,rim_ast_m_75,0.2935130550123157,1.0,,,,
2025,rim_unast_m_75,0.8143227999932033,1.0,,,,
2025,rim_miss_75,-0.38959408596605105,1.0,,,,
2025,flt_ast_m_75,0.13100611728114875,1.0,,,,
2025,flt_unast_m_75,0.23002969266005996,1.0,,,,
2025,flt_miss_75,-0.40349707423023945,1.0,,,,
2025,mid_ast_m_75,0.17821414283696813,1.0,,,,
2025,mid_unast_m_75,0.36415233110158873,1.0,,,,
2025,mid_miss_75,-0.433147340299884,1.0,,,,
2025,tp_ast_m_75,0.6220308750656037,1.0,,,,
2025,tp_unast_m_75,0.3484754585120715,1.0,,,,
2025,tp_miss_75,0.008586969934239698,1.0,,,,
2025,ftm_75,0.6463579385515706,1.0,,,,
2025,ft_miss_75,-0.19026525623993942,1.0,,,,
2025,ast_rim_75,0.4158531455637099,1.0,,,,
2025,ast_mid2_75,-0.017132524871627426,1.0,,,,
2025,ast_tp_75,0.03809008906689181,1.0,,,,
2025,tov_bp_75,-0.02852504808318446,1.0,,,,
2025,tov_lb_75,-0.30902648537672206,1.0,,,,
2025,tov_dead_75,-0.26232224662654574,1.0,,,,
2025,oreb_opp_rate,0.5641363049506068,1.0,,,,
2025,dreb_opp_rate,-0.01852066082416547,1.0,,,,
2025,off_boxout_75,-0.13554728089118737,1.0,,,,
2025,def_boxout_75,0.04647802881896871,1.0,,,,
2025,stl_75,0.12166757224671128,1.0,,,,
2025,blk_75,0.00454552916575538,1.0,,,,
2025,rim_dfg_diff,0.012183708777753419,1.0,,,,
2025,contested_2pt_75,-0.04399925980163946,1.0,,,,
2025,contested_3pt_75,0.14117574938441055,1.0,,,,
2025,defl_75,0.024277112151274777,1.0,,,,
2025,pf_nonoff_75,-0.1824164757977853,1.0,,,,
2025,charges_drawn_75,0.04039262415081818,1.0,,,,
2025,height,0.05005406976098158,1.0,,,,
2025,age,0.19468448719302156,1.0,,,,
2025,wing_rel,-0.13808396209425106,1.0,,,,
2025,other_fouls_drawn_75,0.1852302004606157,1.0,1.1003474891807208,3204.0,1.1020537418491734,0.4862626489965216
