player_id,player_name,A_r,M_r
1628380,Zach Collins,41.71541571068101,17.882359984358924
1628381,John Collins,322.74589602760443,138.14842365456786
1628384,OG Anunoby,451.17170800951254,161.9214990975063
1628386,Jarrett Allen,19.934989259474296,1.9930835180988138
1628389,Bam Adebayo,439.2776829436392,147.47393036886928
1628392,Isaiah Hartenstein,7.99030434196331,0.0
1628396,Tony Bradley,3.9979213990013847,1.9993070929904526
1628398,Kyle Kuzma,297.7593369606905,96.79301513009894
1628401,Derrick White,794.9383099468859,254.84951497282663
1628404,Josh Hart,320.98341776043884,128.52009516855603
1628415,Dillon Brooks,608.195310896415,208.72392193680471
1628418,Thomas Bryant,146.2425287316058,50.76215423887324
1628420,Monté Morris,15.96124997554217,3.990311535369154
1628436,Luke Kornet,0.0,0.0
1628449,Chris Boucher,29.855273238472567,3.9861760135358493
1628467,Maxi Kleber,41.707158908978656,11.917919142770554
1628502,Nigel Hayes-Davis,31.83079046330606,3.979283440142153
1628960,Grayson Allen,592.6417779477597,216.1767759970468
1628963,Marvin Bagley III,45.64592548745616,19.84417555768455
1628964,Mo Bamba,0.0,0.0
1628969,Mikal Bridges,560.1733575327157,213.61487980337333
1628970,Miles Bridges,609.7612157630489,199.37596532516554
1628971,Bruce Brown,182.0848546438727,65.92652910376805
1628973,Jalen Brunson,696.700840102847,260.7421522431715
1628975,Jevon Carter,185.9514265473395,73.52346642262397
1628976,Wendell Carter Jr.,331.6080749957105,106.84173003203459
1628978,Donte DiVincenzo,777.2726819040179,299.4187071197216
1628983,Shai Gilgeous-Alexander,398.127088948659,159.65488287747436
1628988,Aaron Holiday,208.3306280379966,80.90111902734945
1628989,Kevin Huerter,429.04752079310174,131.15281966262452
1628991,Jaren Jackson Jr.,434.16378393157885,155.1419624242336
1628997,Caleb Martin,75.0338362803618,27.70153830294685
1628998,Cody Martin,9.985805185321498,0.0
1629001,De'Anthony Melton,263.4655078197362,78.40002024202049
