player_id,player_name,A_r,M_r
1642278,Kolek,154.5349245490016,53.84082212621357
1642281,Tyson,321.01932483676444,134.26697282271792
1642346,Dunn,396.4545242370825,121.83098926432552
1642347,Shead,456.6637343632702,146.95020056573478
1642348,Edwards,318.0779653500033,110.32074198668349
1642349,Mitchell,234.04179280390497,82.92592992966655
1642355,James,64.874322999379,21.95637649903781
1642359,Dadiet,34.91693226294105,9.9778482116134
1642404,Lanier,45.98440689067342,14.99480229689114
1642419,Battle,322.7927473891493,134.5025659961186
1642450,Jenkins,177.9867193478957,59.9610366007032
1642461,Jones,150.35784239775705,59.75551211815774
1642844,Harper,149.29689696776742,40.53777512324201
1642845,Edgecombe,367.7058267941884,128.05309165342578
1642853,Fleming,56.90789017403576,16.973682135334847
1642859,Richardson,70.95218941634123,26.982677324761312
1642863,Maluach,9.996881378134685,0.9996534864594092
1642864,González,82.91686556412184,25.9729813083396
1642867,Murray-Boyles,49.95046561191203,15.983373112824369
1642868,Bryant,108.2063919446803,37.72969667826997
1642876,Thiero,2.9989605794498617,0.0
1642878,Proctor,107.92655185698796,35.97505534765629
1642885,Diawara,68.86497481512316,26.945297786965767
1642905,Hansen,39.97366953363719,4.996535464952262
1642917,Shulga,1.999653486459409,1.0
