game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date,home_inferred_count,away_inferred_count,home_lineup_complete,away_lineup_complete
29900001,0,1610612752,1610612739,84,275,369,913,948,431,682,692,1510,1538,201,0,0,-2.545,0.968,0,201,1,PT12M00.00S,1,PT08M39.00S,0,0,0,0,0.0,0.0,-2.545,0.968,1999-11-02,0,0,1,1
29900001,1,1610612752,1610612739,84,275,369,913,948,95,682,692,1510,1538,202,19,9,17.55,9.0,201,403,1,PT08M39.00S,1,PT05M17.00S,0,0,19,9,-2.545,0.968,15.005,9.968,1999-11-02,0,0,1,1
29900001,2,1610612752,1610612739,84,275,369,913,948,95,445,682,692,1510,66,-19,-9,-19.0,-9.0,403,469,1,PT05M17.00S,1,PT04M11.00S,19,9,0,0,15.005,9.968,-3.995,0.968,1999-11-02,0,0,1,1
29900001,3,1610612752,1610612739,84,275,369,913,948,95,198,445,682,1510,138,0,0,-1.542,-1.739,469,607,1,PT04M11.00S,1,PT01M53.00S,0,0,0,0,-3.995,0.968,-5.537,-0.771,1999-11-02,0,0,1,1
29900001,4,1610612752,1610612739,84,275,369,703,948,95,198,445,682,1510,34,0,0,0.0,0.0,607,641,1,PT01M53.00S,1,PT01M19.00S,0,0,0,0,-5.537,-0.771,-5.537,-0.771,1999-11-02,0,0,1,1
29900001,5,1610612752,1610612739,164,275,369,703,948,95,198,445,682,1889,36,30,17,30.0,17.0,641,677,1,PT01M19.00S,1,PT00M42.60S,0,0,30,17,-5.537,-0.771,24.463,16.229,1999-11-02,0,0,1,1
29900001,6,1610612752,1610612739,164,275,369,703,961,95,198,445,682,1889,115,-30,-17,-29.042,-18.519,677,792,1,PT00M42.60S,2,PT10M48.00S,30,17,0,0,24.463,16.229,-4.579,-2.29,1999-11-02,0,1,1,1
29900001,7,1610612752,1610612739,164,201,275,703,961,95,431,445,682,1889,45,30,26,30.0,24.575,792,837,2,PT10M48.00S,2,PT10M03.00S,0,0,30,26,-4.579,-2.29,25.421,22.284,1999-11-02,0,1,1,1
29900001,8,1610612752,1610612739,84,164,201,703,961,95,431,445,682,1889,67,-30,-26,-30.0,-26.0,837,904,2,PT10M03.00S,2,PT08M56.00S,30,26,0,0,25.421,22.284,-4.579,-3.716,1999-11-02,0,1,1,1
29900001,9,1610612752,1610612739,84,275,369,913,961,95,198,445,682,1510,488,0,0,1.576,-0.9,1417,1905,2,PT00M23.10S,3,PT04M15.00S,0,0,0,0,-4.579,-5.14,-3.003,-6.04,1999-11-02,0,1,1,1
29900002,0,1610612751,1610612754,29,197,383,950,1496,22,147,349,397,905,244,0,0,-3.335,-2.513,0,244,1,PT12M00.00S,1,PT07M56.00S,0,0,0,0,0.0,0.0,-3.335,-2.513,1999-11-02,0,0,1,1
29900002,1,1610612751,1610612754,197,383,950,994,1496,22,147,349,397,905,206,0,0,-1.668,-1.517,244,450,1,PT07M56.00S,1,PT04M30.00S,0,0,0,0,-3.335,-2.513,-5.003,-4.03,1999-11-02,0,0,1,1
29900002,2,1610612751,1610612754,197,446,950,994,1496,22,147,349,397,905,52,20,26,20.0,26.0,450,502,1,PT04M30.00S,1,PT03M38.00S,0,0,20,26,-5.003,-4.03,14.997,21.97,1999-11-02,0,0,1,1
29900002,3,1610612751,1610612754,197,446,950,994,1496,64,147,349,397,905,44,-20,-26,-20.0,-27.604,502,546,1,PT03M38.00S,1,PT02M54.00S,20,26,0,0,14.997,21.97,-5.003,-5.634,1999-11-02,0,0,1,1
29900002,4,1610612751,1610612754,271,446,950,994,1496,64,147,349,397,1506,132,0,0,0.967,-1.75,546,678,1,PT02M54.00S,1,PT00M41.70S,0,0,0,0,-5.003,-5.634,-4.036,-7.384,1999-11-02,0,0,1,1
29900002,5,1610612751,1610612754,271,446,950,994,1496,64,397,696,1506,1733,80,0,0,0.0,0.0,678,758,1,PT00M41.70S,2,PT11M22.00S,0,0,0,0,-4.036,-7.384,-4.036,-7.384,1999-11-02,0,0,1,1
29900002,6,1610612751,1610612754,271,446,950,994,1496,64,696,904,1506,1733,14,0,0,0.0,0.0,758,772,2,PT11M22.00S,2,PT11M08.00S,0,0,0,0,-4.036,-7.384,-4.036,-7.384,1999-11-02,0,0,1,1
29900002,7,1610612751,1610612754,271,446,950,994,1496,64,696,904,1506,1733,58,0,0,0.0,0.0,772,830,2,PT11M08.00S,2,PT10M10.00S,0,0,0,0,-4.036,-7.384,-4.036,-7.384,1999-11-02,0,0,1,1
29900002,8,1610612751,1610612754,271,446,950,994,1496,64,349,904,1506,1733,168,0,0,0.0,0.523,830,998,2,PT10M10.00S,2,PT07M22.00S,0,0,0,0,-4.036,-7.384,-4.036,-6.861,1999-11-02,0,0,1,1
29900002,9,1610612751,1610612754,383,446,950,994,1496,64,349,904,1506,1733,67,0,0,-0.0,1.159,998,1065,2,PT07M22.00S,2,PT06M15.00S,0,0,0,0,-4.036,-6.861,-4.036,-5.701,1999-11-02,0,0,1,1
29900002,10,1610612751,1610612754,383,428,446,994,1496,64,349,904,905,1733,51,0,0,0.0,0.0,1065,1116,2,PT06M15.00S,2,PT05M24.00S,0,0,0,0,-4.036,-5.701,-4.036,-5.701,1999-11-02,0,0,1,1
29900002,11,1610612751,1610612754,49,383,428,446,1496,64,349,397,905,1733,39,-40,-57,-40.0,-57.0,1116,1155,2,PT05M24.00S,2,PT04M45.00S,40,57,0,0,35.964,51.299,-4.036,-5.701,1999-11-02,0,0,1,1
29900002,12,1610612751,1610612754,49,383,428,950,1496,64,349,397,905,1733,44,0,0,0.0,-1.53,1155,1199,2,PT04M45.00S,2,PT04M01.00S,0,0,0,0,-4.036,-5.701,-4.036,-7.231,1999-11-02,0,0,1,1
