game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date
29600001,0,1610612738,1610612741,133,296,442,677,952,23,26,166,893,937,374,0,0,-2.237,1.952,0,374,1,PT12M00.00S,1,PT05M46.00S,0,0,0,0,0.0,0.0,-2.237,1.952,1996-11-01
29600001,1,1610612738,1610612741,133,296,442,783,952,23,166,389,893,937,87,0,0,0.0,1.034,374,461,1,PT05M46.00S,1,PT04M19.00S,0,0,0,0,-2.237,1.952,-2.237,2.986,1996-11-01
29600001,2,1610612738,1610612741,133,296,344,783,952,23,166,389,893,937,80,0,0,0.0,0.0,461,541,1,PT04M19.00S,1,PT02M59.00S,0,0,0,0,-2.237,2.986,-2.237,2.986,1996-11-01
29600001,3,1610612738,1610612741,103,133,296,344,783,82,166,389,893,937,34,-21,-18,-21.0,-16.9,541,575,1,PT02M59.00S,1,PT02M25.00S,21,18,0,0,18.763,20.986,-2.237,4.086,1996-11-01
29600001,4,1610612738,1610612741,103,133,296,344,783,70,82,389,893,937,47,0,0,0.0,-1.672,575,622,1,PT02M25.00S,1,PT01M38.00S,0,0,0,0,-2.237,4.086,-2.237,2.413,1996-11-01
29600001,5,1610612738,1610612741,103,133,296,344,783,70,82,389,753,937,40,0,0,-1.556,0.0,622,662,1,PT01M38.00S,1,PT00M57.70S,0,0,0,0,-2.237,2.413,-3.793,2.413,1996-11-01
29600001,6,1610612738,1610612741,103,133,344,677,783,70,82,389,753,937,50,0,0,1.242,0.0,662,712,1,PT00M57.70S,1,PT00M08.40S,0,0,0,0,-3.793,2.413,-2.551,2.413,1996-11-01
29600001,7,1610612738,1610612741,103,133,344,677,783,70,146,389,753,937,69,31,28,31.0,28.0,712,781,1,PT00M08.40S,2,PT10M59.00S,0,0,31,28,-2.551,2.413,28.449,30.413,1996-11-01
29600001,8,1610612738,1610612741,103,133,344,677,783,23,70,146,389,937,105,-31,-28,-32.718,-26.92,781,886,2,PT10M59.00S,2,PT09M14.00S,31,28,0,0,28.449,30.413,-4.269,3.494,1996-11-01
29600001,9,1610612738,1610612741,133,296,344,442,952,23,54,146,166,937,55,0,0,1.079,0.0,1219,1274,2,PT03M41.00S,2,PT02M46.00S,0,0,0,0,-6.275,1.645,-5.196,1.645,1996-11-01
29600001,10,1610612738,1610612741,133,296,344,783,952,23,146,166,389,937,138,0,0,0.0,1.1,1274,1412,2,PT02M46.00S,2,PT00M28.20S,0,0,0,0,-5.196,1.645,-5.196,2.744,1996-11-01
29600001,11,1610612738,1610612741,103,133,296,344,783,23,82,146,166,389,105,72,74,72.0,74.0,1878,1983,3,PT04M42.00S,3,PT02M57.00S,0,0,72,74,-3.737,2.108,68.263,76.108,1996-11-01
29600002,0,1610612751,1610612739,123,383,420,709,762,168,210,238,682,770,328,0,0,-1.835,-2.363,0,328,1,PT12M00.00S,1,PT06M32.00S,0,0,0,0,0.0,0.0,-1.835,-2.363,1996-11-01
29600002,1,1610612751,1610612739,123,355,383,420,762,168,210,238,682,770,120,11,18,11.0,18.0,328,448,1,PT06M32.00S,1,PT04M32.00S,0,0,11,18,-1.835,-2.363,9.165,15.637,1996-11-01
29600002,2,1610612751,1610612739,123,355,383,420,762,168,198,210,682,770,93,-11,-18,-11.0,-18.433,448,541,1,PT04M32.00S,1,PT02M59.00S,11,18,0,0,9.165,15.637,-1.835,-2.796,1996-11-01
29600002,3,1610612751,1610612739,355,383,762,954,1365,168,198,682,958,1002,82,0,0,0.0,0.0,541,623,1,PT02M59.00S,1,PT01M37.00S,0,0,0,0,-1.835,-2.796,-1.835,-2.796,1996-11-01
29600002,4,1610612751,1610612739,355,383,762,954,1365,168,198,681,958,1002,25,0,0,0.0,0.0,623,648,1,PT01M37.00S,1,PT01M12.00S,0,0,0,0,-1.835,-2.796,-1.835,-2.796,1996-11-01
29600002,5,1610612751,1610612739,355,383,420,954,1365,168,198,681,958,1002,147,19,28,19.0,28.0,648,795,1,PT01M12.00S,2,PT10M45.00S,0,0,19,28,-1.835,-2.796,17.165,25.204,1996-11-01
29600002,6,1610612751,1610612739,355,383,420,954,1365,198,226,681,958,1002,20,-19,-28,-19.0,-28.0,795,815,2,PT10M45.00S,2,PT10M25.00S,19,28,0,0,17.165,25.204,-1.835,-2.796,1996-11-01
29600002,7,1610612751,1610612739,123,355,420,954,1365,198,226,681,958,1002,47,0,0,0.0,0.0,815,862,2,PT10M25.00S,2,PT09M38.00S,0,0,0,0,-1.835,-2.796,-1.835,-2.796,1996-11-01
29600002,8,1610612751,1610612739,123,355,420,954,1365,198,226,238,681,1002,72,0,0,0.0,0.0,862,934,2,PT09M38.00S,2,PT08M26.00S,0,0,0,0,-1.835,-2.796,-1.835,-2.796,1996-11-01
29600002,9,1610612751,1610612739,123,234,355,420,1365,198,226,238,681,1002,192,22,35,22.0,33.216,934,1126,2,PT08M26.00S,2,PT05M14.00S,0,0,22,35,-1.835,-2.796,20.165,30.42,1996-11-01
29600002,10,1610612751,1610612739,123,234,355,420,1365,226,238,681,770,1002,22,5,7,5.0,7.0,1126,1148,2,PT05M14.00S,2,PT04M52.00S,22,35,27,42,20.165,30.42,25.165,37.42,1996-11-01
29600002,11,1610612751,1610612739,123,234,355,763,1365,226,238,681,770,1002,36,4,0,2.101,0.0,1148,1184,2,PT04M52.00S,2,PT04M16.00S,27,42,31,42,25.165,37.42,27.266,37.42,1996-11-01
29600002,12,1610612751,1610612739,123,234,355,762,763,226,238,681,770,1002,28,-31,-42,-31.0,-42.0,1184,1212,2,PT04M16.00S,2,PT03M48.00S,31,42,0,0,27.266,37.42,-3.734,-4.58,1996-11-01
29600002,13,1610612751,1610612739,123,234,355,762,763,168,238,681,770,1002,16,32,43,32.0,43.0,1212,1228,2,PT03M48.00S,2,PT03M32.00S,0,0,32,43,-3.734,-4.58,28.266,38.42,1996-11-01
29600003,0,1610612755,1610612749,221,262,711,934,947,299,428,452,457,951,495,19,21,21.998,16.331,0,495,1,PT12M00.00S,1,PT03M45.00S,0,0,19,21,0.0,0.0,21.998,16.331,1996-11-01
29600003,1,1610612755,1610612749,281,711,931,934,947,271,299,428,452,457,21,1,2,1.0,2.0,495,516,1,PT03M45.00S,1,PT03M24.00S,19,21,20,23,21.998,16.331,22.998,18.331,1996-11-01
29600003,2,1610612755,1610612749,281,711,931,934,947,271,288,299,428,452,30,-20,-23,-20.0,-23.0,516,546,1,PT03M24.00S,1,PT02M54.00S,20,23,0,0,22.998,18.331,2.998,-4.669,1996-11-01
29600003,3,1610612755,1610612749,281,446,931,934,947,271,288,299,428,452,144,0,0,1.015,0.0,546,690,1,PT02M54.00S,1,PT00M30.20S,0,0,0,0,2.998,-4.669,4.012,-4.669,1996-11-01
29600003,4,1610612755,1610612749,77,281,446,931,934,271,288,299,386,452,103,0,0,0.982,0.0,690,793,1,PT00M30.20S,2,PT10M47.00S,0,0,0,0,4.012,-4.669,4.994,-4.669,1996-11-01
29600003,5,1610612755,1610612749,77,281,446,931,934,271,288,386,452,951,36,0,0,0.0,0.0,793,829,2,PT10M47.00S,2,PT10M11.00S,0,0,0,0,4.994,-4.669,4.994,-4.669,1996-11-01
29600003,6,1610612755,1610612749,77,262,446,931,934,271,288,386,452,951,49,0,0,0.0,0.0,829,878,2,PT10M11.00S,2,PT09M22.00S,0,0,0,0,4.994,-4.669,4.994,-4.669,1996-11-01
29600003,7,1610612755,1610612749,77,262,446,931,934,271,288,386,452,951,145,35,39,35.0,39.0,878,1023,2,PT09M22.00S,2,PT06M57.00S,0,0,35,39,4.994,-4.669,39.994,34.331,1996-11-01
29600003,8,1610612755,1610612749,221,262,446,934,947,241,271,386,452,457,10,0,1,0.0,1.0,1023,1033,2,PT06M57.00S,2,PT06M47.00S,36,39,36,40,40.994,34.331,40.994,35.331,1996-11-01
29600003,9,1610612755,1610612749,221,262,711,934,947,241,271,386,452,457,101,-36,-40,-36.0,-40.0,1033,1134,2,PT06M47.00S,2,PT05M06.00S,36,40,0,0,40.994,35.331,4.994,-4.669,1996-11-01
29600003,10,1610612755,1610612749,221,262,711,934,947,241,299,386,452,457,11,0,0,0.0,0.0,1134,1145,2,PT05M06.00S,2,PT04M55.00S,0,0,0,0,4.994,-4.669,4.994,-4.669,1996-11-01
29600003,11,1610612755,1610612749,221,262,711,934,947,241,299,428,452,457,19,0,0,0.0,0.0,1145,1164,2,PT04M55.00S,2,PT04M36.00S,0,0,0,0,4.994,-4.669,4.994,-4.669,1996-11-01
29600003,12,1610612755,1610612749,221,262,711,934,947,241,271,299,428,452,271,51,57,51.0,56.157,1164,1435,2,PT04M36.00S,2,PT00M05.00S,0,0,51,57,4.994,-4.669,55.994,51.487,1996-11-01
29600003,13,1610612755,1610612749,221,281,711,934,947,241,271,288,386,452,87,67,77,67.0,75.377,1720,1807,3,PT07M20.00S,3,PT05M53.00S,0,0,67,77,3.344,-3.346,70.344,72.031,1996-11-01
29600003,14,1610612755,1610612749,77,281,446,707,934,116,241,271,341,386,207,6,4,6.0,3.299,2140,2347,3,PT00M19.70S,4,PT08M53.00S,78,87,84,91,80.729,82.031,86.729,85.33,1996-11-01
29600003,15,1610612755,1610612749,221,707,711,934,947,116,241,271,341,386,26,0,0,0.0,0.0,2371,2397,4,PT08M29.00S,4,PT08M03.00S,0,0,0,0,2.729,-5.67,2.729,-5.67,1996-11-01
29600004,0,1610612753,1610612764,98,140,270,280,358,185,265,384,393,436,529,0,0,1.355,0.0,0,529,1,PT12M00.00S,1,PT03M11.00S,0,0,0,0,0.0,0.0,1.355,0.0,1996-11-01
29600004,1,1610612753,1610612764,140,270,358,710,786,145,185,393,1112,1114,54,0,0,0.0,-1.682,529,583,1,PT03M11.00S,1,PT02M17.00S,0,0,0,0,1.355,0.0,1.355,-1.682,1996-11-01
29600004,2,1610612753,1610612764,140,216,270,710,786,145,185,393,1112,1114,15,21,18,21.0,18.0,583,598,1,PT02M17.00S,1,PT02M02.00S,0,0,21,18,1.355,-1.682,22.355,16.318,1996-11-01
29600004,3,1610612753,1610612764,140,216,270,710,786,43,145,185,1112,1114,282,-21,-18,-20.032,-14.978,598,880,1,PT02M02.00S,2,PT09M20.00S,21,18,0,0,22.355,16.318,2.323,1.34,1996-11-01
29600004,4,1610612753,1610612764,140,270,358,710,786,43,145,185,1112,1114,101,0,0,-3.502,-1.604,880,981,2,PT09M20.00S,2,PT07M39.00S,0,0,0,0,2.323,1.34,-1.179,-0.264,1996-11-01
29600004,5,1610612753,1610612764,98,216,270,710,786,43,265,384,436,1112,217,0,0,-0.803,1.19,2045,2262,3,PT01M55.00S,4,PT10M18.00S,0,0,0,0,2.292,-0.162,1.489,1.028,1996-11-01
29600004,6,1610612753,1610612764,98,216,270,710,786,43,185,265,384,1112,91,0,0,0.0,0.0,2262,2353,4,PT10M18.00S,4,PT08M47.00S,0,0,0,0,1.489,1.028,1.489,1.028,1996-11-01
29600004,7,1610612753,1610612764,98,270,353,710,786,43,185,265,384,1112,15,0,0,0.0,0.0,2353,2368,4,PT08M47.00S,4,PT08M32.00S,0,0,0,0,1.489,1.028,1.489,1.028,1996-11-01
29600004,8,1610612753,1610612764,98,270,353,358,786,185,265,384,393,1112,43,0,0,0.0,0.0,2424,2467,4,PT07M36.00S,4,PT06M53.00S,0,0,0,0,1.489,2.218,1.489,2.218,1996-11-01
29600004,9,1610612753,1610612764,98,270,353,358,786,185,265,384,393,436,47,78,81,78.0,81.0,2467,2514,4,PT06M53.00S,4,PT06M06.00S,0,0,78,81,1.489,2.218,79.489,83.218,1996-11-01
29600004,10,1610612753,1610612764,98,270,353,358,786,185,265,384,393,436,7,0,0,-0.0,0.0,2866,2873,4,PT00M14.50S,4,PT00M07.40S,0,0,0,0,6.374,3.056,6.374,3.056,1996-11-01
29600004,11,1610612753,1610612764,98,270,353,358,786,43,185,384,393,436,1,0,0,0.0,0.0,2873,2874,4,PT00M07.40S,4,PT00M06.50S,0,0,0,0,6.374,3.056,6.374,3.056,1996-11-01
29600004,12,1610612753,1610612764,98,216,270,358,786,185,265,384,393,436,6,92,96,93.007,96.0,2874,2880,4,PT00M06.50S,4,PT00M00.00S,0,0,92,96,6.374,3.056,99.381,99.056,1996-11-01
29600005,0,1610612748,1610612737,105,297,390,703,896,87,120,302,363,895,365,0,0,-2.277,0.0,0,365,1,PT12M00.00S,1,PT05M55.00S,0,0,0,0,0.0,0.0,-2.277,0.0,1996-11-01
29600005,1,1610612748,1610612737,105,297,390,703,896,80,87,120,302,363,179,0,0,1.007,0.0,365,544,1,PT05M55.00S,1,PT02M56.00S,0,0,0,0,-2.277,0.0,-1.27,0.0,1996-11-01
29600005,2,1610612748,1610612737,105,136,297,390,896,80,87,120,302,363,11,21,14,21.0,14.0,544,555,1,PT02M56.00S,1,PT02M45.00S,0,0,21,14,-1.27,0.0,19.73,14.0,1996-11-01
29600005,3,1610612748,1610612737,105,136,297,390,896,80,87,302,363,468,67,-21,-14,-19.987,-14.0,555,622,1,PT02M45.00S,1,PT01M38.00S,21,14,0,0,19.73,14.0,-0.258,0.0,1996-11-01
29600005,4,1610612748,1610612737,105,136,173,297,896,80,87,302,363,468,40,23,15,23.0,15.0,622,662,1,PT01M38.00S,1,PT00M58.50S,0,0,23,15,-0.258,0.0,22.742,15.0,1996-11-01
