game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date
20200001,0,1610612753,1610612755,255,270,353,1503,2469,243,947,1496,1730,1928,240,0,0,0.0,0.0,0,240,1,PT12M00.00S,1,PT08M00.00S,0,0,0,0,0.0,0.0,0.0,0.0,2002-10-29
20200001,1,1610612753,1610612755,255,270,353,1503,1727,243,947,1496,1730,1928,192,0,0,1.02,-1.849,240,432,1,PT08M00.00S,1,PT04M48.00S,0,0,0,0,0.0,0.0,1.02,-1.849,2002-10-29
20200001,2,1610612753,1610612755,255,353,431,1503,1727,243,727,947,1496,1609,83,0,0,0.0,0.0,1266,1349,2,PT02M54.00S,2,PT01M31.00S,0,0,0,0,-1.623,-2.271,-1.623,-2.271,2002-10-29
20200001,3,1610612753,1610612755,255,353,431,1503,2034,727,947,1496,1609,1730,220,0,0,1.012,0.0,1349,1569,2,PT01M31.00S,3,PT09M51.00S,0,0,0,0,-1.623,-2.271,-0.611,-2.271,2002-10-29
20200001,4,1610612753,1610612755,255,353,692,1503,2034,243,727,947,1609,1730,135,0,0,-2.624,-1.688,1838,1973,3,PT05M22.00S,3,PT03M07.00S,0,0,0,0,-1.286,-1.185,-3.91,-2.873,2002-10-29
20200001,5,1610612753,1610612755,255,353,1503,1727,2469,727,947,1496,1609,2422,54,0,0,0.0,0.0,2599,2653,4,PT04M41.00S,4,PT03M47.00S,0,0,0,0,1.178,-1.956,1.178,-1.956,2002-10-29
20200001,6,1610612753,1610612755,255,353,1503,1727,2469,243,727,947,1496,1609,195,95,87,95.0,88.086,2653,2848,4,PT03M47.00S,4,PT00M32.20S,0,0,95,87,1.178,-1.956,96.178,86.13,2002-10-29
20200001,7,1610612753,1610612755,353,1503,1727,2034,2469,243,727,1609,1730,2422,32,0,1,0.0,1.0,2848,2880,4,PT00M32.20S,4,PT00M00.00S,95,87,95,88,96.178,86.13,96.178,87.13,2002-10-29
20200002,0,1610612758,1610612739,124,185,978,1517,2045,238,902,1729,2032,2205,432,0,0,0.0,0.0,0,432,1,PT12M00.00S,1,PT04M48.00S,0,0,0,0,0.0,0.0,0.0,0.0,2002-10-29
20200002,1,1610612758,1610612739,124,185,978,1517,2045,238,1565,1729,1960,2032,149,0,0,-1.539,0.0,432,581,1,PT04M48.00S,1,PT02M19.00S,0,0,0,0,0.0,0.0,-1.539,0.0,2002-10-29
20200002,2,1610612758,1610612739,185,978,1517,1721,2222,238,1565,1729,1960,2032,17,0,0,0.0,0.0,581,598,1,PT02M19.00S,1,PT02M02.00S,0,0,0,0,-1.539,0.0,-1.539,0.0,2002-10-29
20200002,3,1610612758,1610612739,185,978,1517,1721,2222,238,1565,1908,1960,2032,17,13,12,13.0,12.0,598,615,1,PT02M02.00S,1,PT01M45.00S,0,0,13,12,-1.539,0.0,11.461,12.0,2002-10-29
20200002,4,1610612758,1610612739,185,978,1517,1721,2222,238,1565,1729,1908,1960,68,4,2,4.0,2.0,615,683,1,PT01M45.00S,1,PT00M37.10S,13,12,17,14,11.461,12.0,15.461,14.0,2002-10-29
20200002,5,1610612758,1610612739,185,1517,1721,1800,2222,238,1565,1729,1908,1960,135,5,3,3.401,1.121,683,818,1,PT00M37.10S,2,PT10M22.00S,17,14,22,17,15.461,14.0,18.861,15.121,2002-10-29
20200002,6,1610612758,1610612739,185,1721,1800,2045,2222,238,1565,1729,1908,1960,26,-22,-17,-23.599,-17.0,818,844,2,PT10M22.00S,2,PT09M56.00S,22,17,0,0,18.861,15.121,-4.738,-1.879,2002-10-29
20200002,7,1610612758,1610612739,185,1721,1800,2045,2222,238,1565,1729,1908,1960,132,31,23,29.488,23.0,844,976,2,PT09M56.00S,2,PT07M44.00S,0,0,31,23,-4.738,-1.879,24.75,21.121,2002-10-29
20200002,8,1610612758,1610612739,185,1721,1800,2045,2222,238,902,1729,1908,2032,129,-31,-23,-29.892,-23.0,976,1105,2,PT07M44.00S,2,PT05M35.00S,31,23,0,0,24.75,21.121,-5.143,-1.879,2002-10-29
20200002,9,1610612758,1610612739,124,185,978,1800,2045,238,902,1729,1908,2032,68,0,0,-0.0,0.0,1105,1173,2,PT05M35.00S,2,PT04M27.00S,0,0,0,0,-5.143,-1.879,-5.143,-1.879,2002-10-29
20200002,10,1610612758,1610612739,124,185,978,1517,2045,238,902,1729,1908,2032,118,0,0,1.167,0.0,1173,1291,2,PT04M27.00S,2,PT02M29.00S,0,0,0,0,-5.143,-1.879,-3.975,-1.879,2002-10-29
20200002,11,1610612758,1610612739,124,185,978,1517,2045,902,1565,1729,1908,2032,13,0,0,0.0,0.0,1291,1304,2,PT02M29.00S,2,PT02M16.00S,0,0,0,0,-3.975,-1.879,-3.975,-1.879,2002-10-29
20200002,12,1610612758,1610612739,124,185,978,1517,2045,902,1565,1729,1908,2430,361,0,0,1.167,0.0,1304,1665,2,PT02M16.00S,3,PT08M15.00S,0,0,0,0,-3.975,-1.879,-2.808,-1.879,2002-10-29
20200002,13,1610612758,1610612739,124,185,978,1517,2045,902,1565,1729,1908,2430,92,0,0,0.0,0.0,1665,1757,3,PT08M15.00S,3,PT06M43.00S,0,0,0,0,-2.808,-1.879,-2.808,-1.879,2002-10-29
20200002,14,1610612758,1610612739,124,185,978,1517,2045,1565,1729,1908,1960,2430,60,0,0,1.126,0.0,1757,1817,3,PT06M43.00S,3,PT05M43.00S,0,0,0,0,-2.808,-1.879,-1.682,-1.879,2002-10-29
20200002,15,1610612758,1610612739,124,185,978,1517,2045,1565,1729,1908,1960,2430,168,0,0,2.281,0.0,1817,1985,3,PT05M43.00S,3,PT02M55.00S,0,0,0,0,-1.682,-1.879,0.599,-1.879,2002-10-29
20200002,16,1610612758,1610612739,124,185,978,1517,2045,902,1565,1908,1960,2430,65,64,40,62.461,40.0,1985,2050,3,PT02M55.00S,3,PT01M50.00S,0,0,64,40,0.599,-1.879,63.059,38.121,2002-10-29
20200002,17,1610612758,1610612739,185,978,1517,1721,2222,902,1565,1908,2430,2470,389,-64,-40,-63.499,-42.095,2050,2439,3,PT01M50.00S,4,PT07M21.00S,64,40,0,0,63.059,38.121,-0.44,-3.974,2002-10-29
20200002,18,1610612758,1610612739,185,1517,1721,2045,2222,1565,1908,2032,2430,2470,82,0,0,1.126,0.0,2524,2606,4,PT05M56.00S,4,PT04M34.00S,0,0,0,0,-2.03,-3.974,-0.904,-3.974,2002-10-29
20200002,19,1610612758,1610612739,185,1517,1721,2045,2222,1565,2032,2205,2430,2470,78,0,0,-1.671,0.0,2606,2684,4,PT04M34.00S,4,PT03M16.00S,0,0,0,0,-0.904,-3.974,-2.576,-3.974,2002-10-29
20200003,0,1610612747,1610612759,109,965,977,1904,2066,120,764,1477,1495,2225,343,0,0,0.0,0.0,0,343,1,PT12M00.00S,1,PT06M17.00S,0,0,0,0,0.0,0.0,0.0,0.0,2002-10-29
20200003,1,1610612747,1610612759,955,965,977,1904,2066,120,764,1477,1495,2225,90,0,0,0.0,-1.218,343,433,1,PT06M17.00S,1,PT04M47.00S,0,0,0,0,0.0,0.0,0.0,-1.218,2002-10-29
20200003,2,1610612747,1610612759,955,965,977,1904,2066,120,990,1477,1495,2225,25,0,0,0.0,0.0,433,458,1,PT04M47.00S,1,PT04M22.00S,0,0,0,0,0.0,-1.218,0.0,-1.218,2002-10-29
20200003,3,1610612747,1610612759,145,955,965,977,1904,120,990,1477,1495,2225,67,0,0,0.0,0.0,458,525,1,PT04M22.00S,1,PT03M15.00S,0,0,0,0,0.0,-1.218,0.0,-1.218,2002-10-29
20200003,4,1610612747,1610612759,145,955,965,977,1904,764,990,1477,1938,2225,43,0,0,0.0,0.0,525,568,1,PT03M15.00S,1,PT02M32.00S,0,0,0,0,0.0,-1.218,0.0,-1.218,2002-10-29
20200003,5,1610612747,1610612759,145,955,965,977,1904,198,990,1477,1938,2225,34,0,0,0.0,0.0,568,602,1,PT02M32.00S,1,PT01M58.00S,0,0,0,0,0.0,-1.218,0.0,-1.218,2002-10-29
20200003,6,1610612747,1610612759,145,955,965,977,1904,198,990,1477,1938,2049,181,0,0,-2.405,-0.424,602,783,1,PT01M58.00S,2,PT10M57.00S,0,0,0,0,0.0,-1.218,-2.405,-1.642,2002-10-29
20200003,7,1610612747,1610612759,145,955,965,977,2098,198,990,1477,1938,2049,59,0,0,0.0,1.179,783,842,2,PT10M57.00S,2,PT09M58.00S,0,0,0,0,-2.405,-1.642,-2.405,-0.463,2002-10-29
20200003,8,1610612747,1610612759,109,145,955,965,2098,990,1495,1536,1938,2049,81,0,0,0.0,-0.0,842,923,2,PT09M58.00S,2,PT08M37.00S,0,0,0,0,-2.405,-0.463,-2.405,-0.463,2002-10-29
20200003,9,1610612747,1610612759,109,145,955,965,2098,120,990,1495,1536,2049,22,23,28,23.0,28.0,923,945,2,PT08M37.00S,2,PT08M15.00S,0,0,23,28,-2.405,-0.463,20.595,27.537,2002-10-29
20200003,10,1610612747,1610612759,145,955,965,977,2098,120,764,1495,1536,2049,141,-23,-29,-22.045,-30.608,976,1117,2,PT07M44.00S,2,PT05M23.00S,23,29,0,0,20.595,28.537,-1.45,-2.07,2002-10-29
20200003,11,1610612747,1610612759,955,965,977,1904,2098,120,764,990,1477,2225,100,0,0,-0.0,1.019,1117,1217,2,PT05M23.00S,2,PT03M43.00S,0,0,0,0,-1.45,-2.07,-1.45,-1.052,2002-10-29
20200003,12,1610612747,1610612759,965,977,1904,2066,2098,120,764,990,1477,2225,39,0,0,0.0,0.0,1217,1256,2,PT03M43.00S,2,PT03M04.00S,0,0,0,0,-1.45,-1.052,-1.45,-1.052,2002-10-29
20200003,13,1610612747,1610612759,965,977,1904,2066,2416,120,764,990,1477,2225,32,0,0,0.0,0.0,1256,1288,2,PT03M04.00S,2,PT02M32.00S,0,0,0,0,-1.45,-1.052,-1.45,-1.052,2002-10-29
20200003,14,1610612747,1610612759,965,977,1904,2066,2416,120,198,764,1477,2225,69,0,0,1.04,0.0,1288,1357,2,PT02M32.00S,2,PT01M23.00S,0,0,0,0,-1.45,-1.052,-0.409,-1.052,2002-10-29
20200003,15,1610612747,1610612759,965,977,2066,2098,2416,120,198,764,1477,2225,58,0,0,-0.0,0.0,1357,1415,2,PT01M23.00S,2,PT00M24.60S,0,0,0,0,-0.409,-1.052,-0.409,-1.052,2002-10-29
