game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date
21200001,0,1610612739,1610612764,2760,202087,202681,202684,203079,2731,2772,201985,202344,203078,371,0,0,-1.533,-5.386,0,371,1,PT12M00.00S,1,PT05M49.00S,0,0,0,0,0.0,0.0,-1.533,-5.386,2012-10-30
21200001,1,1610612739,1610612764,101139,202087,202681,202684,203092,2731,2772,201985,202344,203078,138,0,0,0.0,0.916,371,509,1,PT05M49.00S,1,PT03M31.00S,0,0,0,0,-1.533,-5.386,-1.533,-4.47,2012-10-30
21200001,2,1610612739,1610612764,101139,200789,202681,202684,203092,2772,201985,202344,202686,203078,59,0,0,-0.267,0.989,509,568,1,PT03M31.00S,1,PT02M32.00S,0,0,0,0,-1.533,-4.47,-1.8,-3.481,2012-10-30
21200001,3,1610612739,1610612764,2575,101139,200789,202681,203092,101110,201985,202344,202348,202686,299,0,0,-1.578,1.658,568,867,1,PT02M32.00S,2,PT09M33.00S,0,0,0,0,-1.8,-3.481,-3.377,-1.823,2012-10-30
21200001,4,1610612739,1610612764,2575,2760,101139,200789,202681,101110,201985,202344,202348,202686,72,0,0,0.921,0.0,867,939,2,PT09M33.00S,2,PT08M21.00S,0,0,0,0,-3.377,-1.823,-2.456,-1.823,2012-10-30
21200001,5,1610612739,1610612764,2575,2760,101139,200789,202681,2731,101110,201985,202344,202348,97,0,0,1.129,1.979,939,1036,2,PT08M21.00S,2,PT06M44.00S,0,0,0,0,-2.456,-1.823,-1.327,0.155,2012-10-30
21200001,6,1610612739,1610612764,2760,202087,202681,202684,203079,2731,101110,201985,202344,202348,10,0,0,0.0,0.0,1036,1046,2,PT06M44.00S,2,PT06M34.00S,0,0,0,0,-1.327,0.155,-1.327,0.155,2012-10-30
21200001,7,1610612739,1610612764,2760,202087,202681,202684,203079,2731,101110,201985,202344,202348,31,0,0,0.0,0.0,1046,1077,2,PT06M34.00S,2,PT06M03.00S,0,0,0,0,-1.327,0.155,-1.327,0.155,2012-10-30
21200001,8,1610612739,1610612764,2760,202087,202681,202684,203079,2731,101110,201985,202344,202348,105,0,0,0.0,0.0,1077,1182,2,PT06M03.00S,2,PT04M18.00S,0,0,0,0,-1.327,0.155,-1.327,0.155,2012-10-30
21200001,9,1610612739,1610612764,2760,202087,202681,202684,203079,2731,2772,201985,202344,203078,46,0,0,1.039,0.0,1182,1228,2,PT04M18.00S,2,PT03M32.00S,0,0,0,0,-1.327,0.155,-0.288,0.155,2012-10-30
21200001,10,1610612739,1610612764,2760,202087,202681,202684,203079,2731,2772,201985,202686,203078,71,0,0,1.037,-0.0,1228,1299,2,PT03M32.00S,2,PT02M21.00S,0,0,0,0,-0.288,0.155,0.749,0.155,2012-10-30
21200001,11,1610612739,1610612764,2760,202087,202388,202684,203079,2731,2772,201985,202686,203078,244,0,0,-1.668,0.0,1299,1543,2,PT02M21.00S,3,PT10M17.00S,0,0,0,0,0.749,0.155,-0.919,0.155,2012-10-30
