date,game_id,home_team,away_team,home_pts_actual,away_pts_actual,home_3pa,home_3pm_actual,home_3pm_exp,away_3pa,away_3pm_actual,away_3pm_exp,home_delta_3m,away_delta_3m,home_delta_pts_3,away_delta_pts_3,home_orb_corr_pts,away_orb_corr_pts,home_pts_adj,away_pts_adj,margin_actual,margin_adj,margin_delta,swing_player,swing_player_delta,swing_player_fg3m,swing_player_fg3a,top_swing_players
2025-10-22,22500088,PHX,SAC,120.0,116.0,34.0,10.0,12.854282571279548,24.0,9.0,8.644793520540293,2.854282571279548,-0.3552064794597065,8.562847713838643,-1.0656194383791195,-0.8367021095188295,0.1041249432236348,127.7261456043198,115.03850550484452,4.0,12.687640099475288,8.687640099475288,D. Brooks,-6.5,1,8,"[{""name"": ""D. Brooks"", ""team"": ""PHX"", ""delta"": -6.5, ""fg3m"": 1, ""fg3a"": 8}, {""name"": ""Z. LaVine"", ""team"": ""SAC"", ""delta"": -6.0, ""fg3m"": 2, ""fg3a"": 10}, {""name"": ""M. Monk"", ""team"": ""SAC"", ""delta"": 5.1, ""fg3m"": 3, ""fg3a"": 4}]"
2025-10-22,22500089,POR,MIN,114.0,118.0,42.0,13.0,14.67803763187085,30.0,15.0,10.890283715601234,1.6780376318708503,-4.109716284398767,5.034112895612552,-12.3291488531963,-0.4918986089765156,1.204718943835627,118.54221428663604,106.87557009063931,-4.0,11.66664419599671,15.66664419599671,D. Avdija,-6.7,0,6,"[{""name"": ""D. Avdija"", ""team"": ""POR"", ""delta"": -6.7, ""fg3m"": 0, ""fg3a"": 6}, {""name"": ""A. Edwards"", ""team"": ""MIN"", ""delta"": 5.1, ""fg3m"": 5, ""fg3a"": 10}]"
2025-10-23,22500005,IND,OKC,135.0,141.0,43.0,13.0,15.040839027179198,35.0,10.0,12.894240454258066,2.0408390271791976,2.8942404542580658,6.122517081537593,8.682721362774197,-0.5982499197560882,-0.848415331368846,140.5242671617815,148.83430603140536,-6.0,-8.310038869623867,-2.3100388696238667,O. Toppin,-9.8,0,8,"[{""name"": ""O. Toppin"", ""team"": ""IND"", ""delta"": -9.8, ""fg3m"": 0, ""fg3a"": 8}, {""name"": ""C. Holmgren"", ""team"": ""OKC"", ""delta"": -7.4, ""fg3m"": 0, ""fg3a"": 6}, {""name"": ""A. Wiggins"", ""team"": ""OKC"", ""delta"": 5.0, ""fg3m"": 5, ""fg3a"": 9}]"
2025-10-23,22500006,GSW,DEN,137.0,131.0,47.0,18.0,17.739807790766477,40.0,16.0,14.717581838902458,-0.2601922092335229,-1.2824181610975425,-0.7805766277005688,-3.8472544832926263,0.0762725360609475,0.3759270338096046,136.2956959083604,127.52867255051696,6.0,8.767023357843414,2.7670233578434136,A. Gordon,20.1,10,11,"[{""name"": ""A. Gordon"", ""team"": ""DEN"", ""delta"": 20.1, ""fg3m"": 10, ""fg3a"": 11}, {""name"": ""N. Joki\u0107"", ""team"": ""DEN"", ""delta"": -9.5, ""fg3m"": 2, ""fg3a"": 13}, {""name"": ""B. Hield"", ""team"": ""GSW"", ""delta"": -5.2, ""fg3m"": 1, ""fg3a"": 7}]"
2025-10-24,22500018,NYK,BOS,105.0,95.0,45.0,17.0,16.92850972188218,44.0,15.0,16.2698427204446,-0.071490278117821,1.2698427204446006,-0.2144708343534631,3.8095281613338017,0.0209566029352355,-0.3722406791969538,104.80648576858177,98.43728748213684,10.0,6.369198286444913,-3.630801713555087,S. Hauser,6.5,6,10,"[{""name"": ""S. Hauser"", ""team"": ""BOS"", ""delta"": 6.5, ""fg3m"": 6, ""fg3a"": 10}, {""name"": ""K. Towns"", ""team"": ""NYK"", ""delta"": 5.7, ""fg3m"": 4, ""fg3a"": 6}, {""name"": ""P. Pritchard"", ""team"": ""BOS"", ""delta"": -5.6, ""fg3m"": 1, ""fg3a"": 7}, {""name"": ""M. McBride"", ""team"": ""NYK"", ""delta"": -5.2, ""fg3m"": 2, ""fg3a"": 9}]"
2025-10-24,22500019,LAL,MIN,128.0,110.0,29.0,12.0,10.383103367791051,38.0,13.0,13.821961048936164,-1.6168966322089489,0.8219610489361635,-4.850689896626847,2.4658831468084905,0.4739757852484255,-0.2409490043163078,123.62328588862158,112.2249341424922,18.0,11.398351746129393,-6.601648253870607,J. McDaniels,-4.8,0,4,[]
2025-10-24,22500090,ORL,ATL,107.0,111.0,32.0,9.0,11.53145422048889,29.0,8.0,10.514892021242638,2.531454220488889,2.5148920212426376,7.594362661466668,7.544676063727913,-0.7420684650307366,-0.7372134351934497,113.85229419643592,117.80746262853444,-4.0,-3.955168432098517,0.0448315679014825,N. Alexander-Walker,-9.1,1,10,"[{""name"": ""N. Alexander-Walker"", ""team"": ""ATL"", ""delta"": -9.1, ""fg3m"": 1, ""fg3a"": 10}, {""name"": ""D. Bane"", ""team"": ""ORL"", ""delta"": -7.2, ""fg3m"": 1, ""fg3a"": 8}, {""name"": ""P. Banchero"", ""team"": ""ORL"", ""delta"": -5.7, ""fg3m"": 0, ""fg3a"": 5}, {""name"": ""J. Suggs"", ""team"": ""ORL"", ""delta"": 5.4, ""fg3m"": 3, ""fg3a"": 4}]"
2025-10-24,22500091,BKN,CLE,124.0,131.0,44.0,19.0,15.61352907951918,42.0,18.0,15.684272253624606,-3.38647092048082,-2.3157277463753942,-10.15941276144246,-6.947183239126183,0.9927073764530112,0.678830578990286,114.83329461501056,124.7316473398641,-7.0,-9.898352724853538,-2.898352724853538,Z. Williams,9.6,6,9,"[{""name"": ""Z. Williams"", ""team"": ""BKN"", ""delta"": 9.6, ""fg3m"": 6, ""fg3a"": 9}, {""name"": ""D. Mitchell"", ""team"": ""CLE"", ""delta"": 7.6, ""fg3m"": 6, ""fg3a"": 10}, {""name"": ""S. Merrill"", ""team"": ""CLE"", ""delta"": 6.4, ""fg3m"": 6, ""fg3a"": 10}]"
2025-10-24,22500092,TOR,MIL,116.0,122.0,27.0,11.0,9.568751269840355,40.0,14.0,15.41958205850378,-1.431248730159643,1.4195820585037815,-4.293746190478929,4.2587461755113445,0.4195551077600136,-0.4161351489641517,112.12580891728108,125.8426110265472,-6.0,-13.716802109266112,-7.716802109266112,J. Battle,6.1,3,3,"[{""name"": ""J. Battle"", ""team"": ""TOR"", ""delta"": 6.1, ""fg3m"": 3, ""fg3a"": 3}]"
2025-10-24,22500093,HOU,DET,111.0,115.0,22.0,10.0,7.700848682583768,39.0,16.0,13.543667630849612,-2.299151317416232,-2.456332369150388,-6.897453952248696,-7.368997107451165,0.6739713778663403,0.7200473056268495,104.77651742561764,108.35105019817568,-4.0,-3.574532772558044,0.4254672274419562,K. Durant,6.0,3,3,"[{""name"": ""K. Durant"", ""team"": ""HOU"", ""delta"": 6.0, ""fg3m"": 3, ""fg3a"": 3}, {""name"": ""R. Sheppard"", ""team"": ""HOU"", ""delta"": 5.2, ""fg3m"": 3, ""fg3a"": 4}]"
2025-10-24,22500094,MEM,MIA,114.0,146.0,45.0,13.0,15.839858930654849,40.0,19.0,13.99917639106804,2.839858930654847,-5.00082360893196,8.51957679196454,-15.00247082679588,-0.8324739750450173,1.4659374320634275,121.68710281691952,132.46346660526757,-32.0,-10.77636378834805,21.22363621165195,C. Spencer,-5.4,0,4,"[{""name"": ""C. Spencer"", ""team"": ""MEM"", ""delta"": -5.4, ""fg3m"": 0, ""fg3a"": 4}]"
2025-10-24,22500095,NOP,SAS,116.0,120.0,32.0,10.0,11.737499209798408,43.0,13.0,15.428181950358043,1.7374992097984077,2.4281819503580437,5.212497629395223,7.28454585107413,-0.5093291283609374,-0.7117953143823965,120.70316850103428,126.57275053669171,-4.0,-5.869582035657444,-1.8695820356574444,H. Jones,-6.0,0,5,"[{""name"": ""H. Jones"", ""team"": ""NOP"", ""delta"": -6.0, ""fg3m"": 0, ""fg3a"": 5}]"
2025-10-24,22500096,DAL,WAS,107.0,117.0,34.0,10.0,12.55135838412842,36.0,15.0,12.848609894954548,2.55135838412842,-2.1513901050454525,7.654075152385261,-6.454170315136357,-0.7479031556366977,0.6306567742809399,113.90617199674855,111.17648645914458,-10.0,2.7296855376039844,12.729685537603984,K. George,12.8,7,9,"[{""name"": ""K. George"", ""team"": ""WAS"", ""delta"": 12.8, ""fg3m"": 7, ""fg3a"": 9}]"
2025-10-24,22500097,POR,GSW,139.0,119.0,34.0,16.0,11.907231060463689,38.0,16.0,14.35601445332412,-4.092768939536311,-1.6439855466758786,-12.278306818608934,-4.931956640027636,1.1997510127205226,0.4819166079641297,127.9214441941116,114.54995996793647,20.0,13.3714842261751,-6.628515773824901,D. Avdija,6.5,4,6,"[{""name"": ""D. Avdija"", ""team"": ""POR"", ""delta"": 6.5, ""fg3m"": 4, ""fg3a"": 6}, {""name"": ""D. Green"", ""team"": ""GSW"", ""delta"": 5.3, ""fg3m"": 3, ""fg3a"": 4}]"
2025-10-24,22500098,SAC,UTA,105.0,104.0,32.0,14.0,11.85425429074441,41.0,13.0,14.747513154414444,-2.145745709255589,1.747513154414445,-6.437237127766768,5.242539463243336,0.629002180614616,-0.512264608074527,99.19176505284786,108.7302748551688,1.0,-9.538509802320943,-10.538509802320943,M. Monk,8.9,6,9,"[{""name"": ""M. Monk"", ""team"": ""SAC"", ""delta"": 8.9, ""fg3m"": 6, ""fg3a"": 9}]"
2025-10-24,22500099,LAC,PHX,129.0,102.0,29.0,16.0,10.44975133017288,47.0,16.0,17.629591724520836,-5.55024866982712,1.6295917245208358,-16.65074600948136,4.888775173562507,1.626995454874186,-0.4776972144526581,113.97624944539282,106.41107795910985,27.0,7.565171486282978,-19.434828513717022,D. Jones Jr.,10.7,5,5,"[{""name"": ""D. Jones Jr."", ""team"": ""LAC"", ""delta"": 10.7, ""fg3m"": 5, ""fg3a"": 5}, {""name"": ""J. Harden"", ""team"": ""LAC"", ""delta"": 8.5, ""fg3m"": 5, ""fg3a"": 7}]"
2025-10-25,22500100,ORL,CHI,98.0,110.0,24.0,3.0,8.457654057332523,27.0,10.0,9.807090832321444,5.4576540573325225,-0.1929091676785557,16.372962171997568,-0.5787275030356671,-1.5998523442432098,0.0565492390859576,112.77310982775435,109.47782173605027,-12.0,3.29528809170408,15.29528809170408,T. da Silva,-7.3,0,6,"[{""name"": ""T. da Silva"", ""team"": ""ORL"", ""delta"": -7.3, ""fg3m"": 0, ""fg3a"": 6}]"
2025-10-25,22500101,ATL,OKC,100.0,117.0,39.0,16.0,14.96667488048556,37.0,14.0,13.475932848085952,-1.0333251195144406,-0.5240671519140481,-3.099975358543322,-1.5722014557421442,0.3029080988743675,0.1536246256583625,97.20293274033104,115.58142316991622,-17.0,-18.37849042958517,-1.3784904295851703,C. Holmgren,10.3,6,8,"[{""name"": ""C. Holmgren"", ""team"": ""OKC"", ""delta"": 10.3, ""fg3m"": 6, ""fg3a"": 8}]"
2025-10-25,22500102,PHI,CHA,125.0,121.0,39.0,18.0,13.851646770201864,42.0,16.0,15.751632466419636,-4.148353229798136,-0.2483675335803639,-12.445059689394409,-0.7451026007410917,1.2160449471004418,0.072806260099721,113.77098525770604,120.32770365935863,4.0,-6.556718401652603,-10.556718401652605,Q. Grimes,7.1,5,8,"[{""name"": ""Q. Grimes"", ""team"": ""PHI"", ""delta"": 7.1, ""fg3m"": 5, ""fg3a"": 8}, {""name"": ""T. Mann"", ""team"": ""CHA"", ""delta"": -6.3, ""fg3m"": 0, ""fg3a"": 5}]"
2025-10-25,22500103,MEM,IND,128.0,103.0,39.0,15.0,13.908228539764686,40.0,14.0,13.98080290975363,-1.0917714602353144,-0.0191970902463705,-3.275314380705943,-0.0575912707391115,0.3200410124362118,0.0056274196771488,125.04472663173028,102.94803614893804,25.0,22.096690482792223,-2.9033095172077736,C. Coward,12.9,6,6,"[{""name"": ""C. Coward"", ""team"": ""MEM"", ""delta"": 12.9, ""fg3m"": 6, ""fg3a"": 6}, {""name"": ""J. Wells"", ""team"": ""MEM"", ""delta"": -8.4, ""fg3m"": 0, ""fg3a"": 7}, {""name"": ""A. Nesmith"", ""team"": ""IND"", ""delta"": 5.6, ""fg3m"": 4, ""fg3a"": 6}, {""name"": ""J. Small"", ""team"": ""MEM"", ""delta"": 5.6, ""fg3m"": 3, ""fg3a"": 4}]"
2025-10-25,22500104,DEN,PHX,133.0,111.0,31.0,9.0,11.195551355023335,50.0,17.0,18.243226627294465,2.195551355023335,1.2432266272944652,6.586654065070006,3.729679881883396,-0.6436021677704564,-0.3644384589437976,138.94305189729954,114.3652414229396,22.0,24.577810474359936,2.577810474359936,D. Brooks,-5.7,3,13,"[{""name"": ""D. Brooks"", ""team"": ""PHX"", ""delta"": -5.7, ""fg3m"": 3, ""fg3a"": 13}]"
2025-10-26,22500105,SAS,BKN,118.0,107.0,27.0,12.0,10.259986374858707,50.0,16.0,17.737203618789945,-1.740013625141291,1.737203618789945,-5.220040875423873,5.211610856369834,0.5100662020630179,-0.5092424790491893,113.29002532663914,111.70236837732064,11.0,1.5876569493185002,-9.4123430506815,H. Barnes,-6.7,0,5,"[{""name"": ""H. Barnes"", ""team"": ""SAS"", ""delta"": -6.7, ""fg3m"": 0, ""fg3a"": 5}, {""name"": ""D. Vassell"", ""team"": ""SAS"", ""delta"": 5.7, ""fg3m"": 4, ""fg3a"": 6}, {""name"": ""J. Wilson"", ""team"": ""BKN"", ""delta"": 5.2, ""fg3m"": 3, ""fg3a"": 4}]"
2025-10-26,22500106,DET,BOS,119.0,113.0,34.0,9.0,12.12165588662133,45.0,15.0,16.571089012111266,3.1216558866213298,1.5710890121112655,9.36496765986399,4.7132670363337965,-0.9150797092794672,-0.4605477761390866,127.44988795058453,117.25271926019472,6.0,10.197168690389802,4.197168690389802,J. Brown,6.2,5,9,"[{""name"": ""J. Brown"", ""team"": ""BOS"", ""delta"": 6.2, ""fg3m"": 5, ""fg3a"": 9}]"
2025-10-26,22500107,CLE,MIL,118.0,113.0,40.0,12.0,14.541582037793118,33.0,13.0,12.958617998290812,2.541582037793118,-0.0413820017091879,7.624746113379354,-0.1241460051275638,-0.7450373252930443,0.0121306868754299,124.87970878808632,112.88798468174788,5.0,11.991724106338452,6.991724106338452,D. Mitchell,-5.8,1,8,"[{""name"": ""D. Mitchell"", ""team"": ""CLE"", ""delta"": -5.8, ""fg3m"": 1, ""fg3a"": 8}, {""name"": ""G. Trent Jr."", ""team"": ""MIL"", ""delta"": -5.5, ""fg3m"": 1, ""fg3a"": 7}]"
2025-10-26,22500108,MIA,NYK,115.0,107.0,37.0,13.0,13.346291072726205,54.0,15.0,20.75639744170732,0.3462910727262045,5.756397441707318,1.0388732181786136,17.269192325121953,-0.1015114880261014,-1.6874257409441296,115.9373617301525,122.5817665841778,8.0,-6.644404854025311,-14.64440485402531,L. Shamet,-5.7,0,4,"[{""name"": ""L. Shamet"", ""team"": ""NYK"", ""delta"": -5.7, ""fg3m"": 0, ""fg3a"": 4}]"
2025-10-26,22500109,WAS,CHA,113.0,139.0,34.0,10.0,12.168811627714158,38.0,15.0,14.574692087676498,2.168811627714158,-0.4253079123235022,6.506434883142473,-1.2759237369705063,-0.635763705498826,0.1246744211721815,118.87067117764364,137.8487506842017,-26.0,-18.978079506558046,7.021920493441954,S. James,5.3,3,4,"[{""name"": ""S. James"", ""team"": ""CHA"", ""delta"": 5.3, ""fg3m"": 3, ""fg3a"": 4}, {""name"": ""M. Bridges"", ""team"": ""CHA"", ""delta"": -5.1, ""fg3m"": 1, ""fg3a"": 7}]"
2025-10-26,22500110,MIN,IND,114.0,110.0,33.0,10.0,12.444751934391922,40.0,14.0,14.074908863335152,2.444751934391922,0.0749088633351533,7.3342558031757665,0.22472659000546,-0.7166526262461005,-0.0219587242709761,120.61760317692966,110.20276786573449,4.0,10.414835311195176,6.414835311195176,B. Sheppard,-5.2,0,5,"[{""name"": ""B. Sheppard"", ""team"": ""IND"", ""delta"": -5.2, ""fg3m"": 0, ""fg3a"": 5}]"
2025-10-26,22500111,DAL,TOR,139.0,129.0,26.0,10.0,9.735838846919812,33.0,13.0,11.596365840293664,-0.2641611530801881,-1.4036341597063355,-0.7924834592405645,-4.210902479119007,0.0774359890850038,0.4114601946689874,138.28495252984445,125.20055771555,10.0,13.084394814294456,3.0843948142944555,I. Quickley,-5.6,1,7,"[{""name"": ""I. Quickley"", ""team"": ""TOR"", ""delta"": -5.6, ""fg3m"": 1, ""fg3a"": 7}]"
2025-10-26,22500112,LAC,POR,114.0,107.0,31.0,12.0,11.24015708929064,41.0,11.0,14.00208493714269,-0.7598429107093594,3.0020849371426905,-2.279528732128078,9.006254811428072,0.222739742971013,-0.8800287768060585,111.94321101084292,115.12622603462202,7.0,-3.183015023779092,-10.183015023779092,S. Sharpe,-6.5,1,9,"[{""name"": ""S. Sharpe"", ""team"": ""POR"", ""delta"": -6.5, ""fg3m"": 1, ""fg3a"": 9}, {""name"": ""K. Leonard"", ""team"": ""LAC"", ""delta"": 5.7, ""fg3m"": 4, ""fg3a"": 6}]"
2025-10-26,22500113,SAC,LAL,120.0,127.0,43.0,18.0,15.511962742627231,25.0,8.0,8.863693063332585,-2.488037257372767,0.863693063332585,-7.464111772118301,2.591079189997755,0.729341251196447,-0.2531822936308633,113.26522947907814,129.33789689636689,-7.0,-16.07266741728874,-9.07266741728874,A. Reaves,7.9,6,10,"[{""name"": ""A. Reaves"", ""team"": ""LAL"", ""delta"": 7.9, ""fg3m"": 6, ""fg3a"": 10}, {""name"": ""R. Westbrook"", ""team"": ""SAC"", ""delta"": 6.5, ""fg3m"": 4, ""fg3a"": 6}]"
2025-10-27,22500007,DET,CLE,95.0,116.0,34.0,11.0,11.917511392437737,35.0,11.0,12.864201897019903,0.9175113924377368,1.864201897019905,2.75253417731321,5.592605691059715,-0.2689585555700842,-0.5464706527308973,97.48357562174311,121.0461350383288,-21.0,-23.562559416585685,-2.5625594165856853,C. Cunningham,-4.2,1,7,[]
2025-10-27,22500008,MIN,DEN,114.0,127.0,32.0,10.0,11.620176771252607,26.0,13.0,9.81840045615362,1.6201767712526074,-3.18159954384638,4.860530313757822,-9.54479863153914,-0.4749373225835723,0.9326515450034928,118.38559299117424,118.38785291346436,-13.0,-0.0022599222901078,12.997740077709892,T. Hardaway Jr.,5.7,4,6,"[{""name"": ""T. Hardaway Jr."", ""team"": ""DEN"", ""delta"": 5.7, ""fg3m"": 4, ""fg3a"": 6}, {""name"": ""J. Murray"", ""team"": ""DEN"", ""delta"": 5.2, ""fg3m"": 5, ""fg3a"": 9}]"
