game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date
20600001,0,1610612748,1610612741,56,406,952,2548,2617,136,1112,2550,2732,2736,249,7,8,7.924,10.308,0,249,1,PT12M00.00S,1,PT07M51.00S,0,0,7,8,0.0,0.0,7.924,10.308,2006-10-31
20600001,1,1610612748,1610612741,56,297,952,2548,2617,136,1112,2550,2732,2736,119,-7,-8,-7.0,-8.0,249,368,1,PT07M51.00S,1,PT05M52.00S,7,8,0,0,7.924,10.308,0.924,2.308,2006-10-31
20600001,2,1610612748,1610612741,56,297,952,2548,2617,1112,2550,2732,2736,2804,38,0,0,-0.809,0.0,368,406,1,PT05M52.00S,1,PT05M14.00S,0,0,0,0,0.924,2.308,0.116,2.308,2006-10-31
20600001,3,1610612748,1610612741,56,297,1899,2548,2617,1112,2550,2732,2736,2804,77,0,0,-1.611,0.0,406,483,1,PT05M14.00S,1,PT03M57.00S,0,0,0,0,0.116,2.308,-1.495,2.308,2006-10-31
20600001,4,1610612748,1610612741,56,297,1899,2617,200809,1112,2732,2736,2768,2804,24,13,19,13.0,19.0,483,507,1,PT03M57.00S,1,PT03M33.00S,0,0,13,19,-1.495,2.308,11.505,21.308,2006-10-31
20600001,5,1610612748,1610612741,56,297,952,2617,200809,1112,2732,2736,2768,2804,26,-13,-19,-13.0,-19.0,507,533,1,PT03M33.00S,1,PT03M07.00S,13,19,0,0,11.505,21.308,-1.495,2.308,2006-10-31
20600001,6,1610612748,1610612741,56,297,952,2617,200809,1112,2732,2768,2804,200748,78,0,0,0.0,1.069,533,611,1,PT03M07.00S,1,PT01M49.00S,0,0,0,0,-1.495,2.308,-1.495,3.378,2006-10-31
20600001,7,1610612748,1610612741,56,297,952,2617,200809,136,2550,2768,2804,200748,17,0,0,0.0,0.0,611,628,1,PT01M49.00S,1,PT01M32.00S,0,0,0,0,-1.495,3.378,-1.495,3.378,2006-10-31
20600001,8,1610612748,1610612741,56,297,952,2617,200809,136,2550,2736,2768,2804,64,0,0,0.0,1.065,628,692,1,PT01M32.00S,1,PT00M27.60S,0,0,0,0,-1.495,3.378,-1.495,4.443,2006-10-31
20600001,9,1610612748,1610612741,56,952,1899,2617,200809,136,2550,2732,2736,2804,136,0,0,1.054,-1.642,692,828,1,PT00M27.60S,2,PT10M12.00S,0,0,0,0,-1.495,4.443,-0.441,2.801,2006-10-31
