game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date
20000001,0,1610612752,1610612755,84,275,369,913,948,238,248,689,727,947,464,0,0,-0.293,-1.578,0,464,1,PT12M00.00S,1,PT04M16.00S,0,0,0,0,0.0,0.0,-0.293,-1.578,2000-10-31
20000001,1,1610612752,1610612755,84,164,275,913,948,243,248,689,727,947,24,-15,-14,-15.0,-14.0,464,488,1,PT04M16.00S,1,PT03M52.00S,15,14,0,0,14.707,12.422,-0.293,-1.578,2000-10-31
20000001,2,1610612752,1610612755,164,275,779,913,948,243,248,689,727,947,36,0,0,0.0,0.0,488,524,1,PT03M52.00S,1,PT03M16.00S,0,0,0,0,-0.293,-1.578,-0.293,-1.578,2000-10-31
20000001,3,1610612752,1610612755,164,275,703,779,913,243,248,689,727,947,85,19,24,19.0,25.1,524,609,1,PT03M16.00S,1,PT01M51.00S,0,0,19,24,-0.293,-1.578,18.707,23.522,2000-10-31
20000001,4,1610612752,1610612755,164,275,703,779,913,137,248,727,947,1928,2,1,0,1.0,0.0,609,611,1,PT01M51.00S,1,PT01M49.00S,19,24,20,24,18.707,23.522,19.707,23.522,2000-10-31
20000001,5,1610612752,1610612755,164,275,703,779,913,137,243,248,947,1928,181,-20,-24,-17.874,-24.0,611,792,1,PT01M49.00S,2,PT10M48.00S,20,24,0,0,19.707,23.522,1.833,-0.478,2000-10-31
20000001,6,1610612752,1610612755,164,275,703,779,913,137,243,248,727,1928,59,0,0,0.0,0.909,792,851,2,PT10M48.00S,2,PT09M49.00S,0,0,0,0,1.833,-0.478,1.833,0.431,2000-10-31
20000001,7,1610612752,1610612755,164,275,703,779,913,243,248,727,947,1928,56,0,0,0.0,0.0,851,907,2,PT09M49.00S,2,PT08M53.00S,0,0,0,0,1.833,0.431,1.833,0.431,2000-10-31
20000001,8,1610612752,1610612755,164,703,779,913,948,137,243,248,947,1928,240,32,41,32.0,39.332,907,1147,2,PT08M53.00S,2,PT04M53.00S,0,0,32,41,1.833,0.431,33.833,39.763,2000-10-31
20000001,9,1610612752,1610612755,275,369,703,779,1065,137,243,248,947,1928,52,-51,-75,-51.0,-74.02,2025,2077,3,PT02M15.00S,3,PT01M23.00S,51,75,0,0,54.873,73.176,3.873,-0.843,2000-10-31
20000002,0,1610612751,1610612739,383,950,1536,1915,2030,221,441,980,1723,1889,215,3,2,3.0,3.143,0,215,1,PT12M00.00S,1,PT08M25.00S,0,0,3,2,0.0,0.0,3.0,3.143,2000-10-31
20000002,1,1610612751,1610612739,383,950,1536,1915,2030,221,445,980,1723,1889,192,-3,-2,-4.956,-2.0,215,407,1,PT08M25.00S,1,PT05M13.00S,3,2,0,0,3.0,3.143,-1.956,1.143,2000-10-31
20000002,2,1610612751,1610612739,383,950,1536,1915,2030,221,423,445,1723,1889,111,0,0,0.0,0.0,407,518,1,PT05M13.00S,1,PT03M22.00S,0,0,0,0,-1.956,1.143,-1.956,1.143,2000-10-31
20000002,3,1610612751,1610612739,271,383,950,1425,2030,221,423,445,1538,1889,12,0,0,0.0,0.0,518,530,1,PT03M22.00S,1,PT03M10.00S,0,0,0,0,-1.956,1.143,-1.956,1.143,2000-10-31
20000002,4,1610612751,1610612739,271,383,428,1425,2030,221,423,445,1538,1889,21,0,0,0.0,0.0,530,551,1,PT03M10.00S,1,PT02M49.00S,0,0,0,0,-1.956,1.143,-1.956,1.143,2000-10-31
20000002,5,1610612751,1610612739,271,383,428,1425,2030,423,445,1538,1714,1889,12,0,0,0.0,0.0,551,563,1,PT02M49.00S,1,PT02M37.00S,0,0,0,0,-1.956,1.143,-1.956,1.143,2000-10-31
20000002,6,1610612751,1610612739,271,383,428,1425,2030,423,445,902,1538,1714,266,0,0,0.0,0.814,563,829,1,PT02M37.00S,2,PT10M11.00S,0,0,0,0,-1.956,1.143,-1.956,1.956,2000-10-31
20000002,7,1610612751,1610612739,271,383,428,1425,2030,423,441,445,902,1714,38,0,0,0.0,0.0,829,867,2,PT10M11.00S,2,PT09M33.00S,0,0,0,0,-1.956,1.956,-1.956,1.956,2000-10-31
20000002,8,1610612751,1610612739,271,383,428,1425,2030,221,441,445,902,1714,87,0,0,0.0,0.0,867,954,2,PT09M33.00S,2,PT08M06.00S,0,0,0,0,-1.956,1.956,-1.956,1.956,2000-10-31
20000003,0,1610612753,1610612764,255,353,448,680,1503,393,436,782,1732,1751,225,0,0,-3.266,0.0,0,225,1,PT12M00.00S,1,PT08M15.00S,0,0,0,0,0.0,0.0,-3.266,0.0,2000-10-31
20000003,1,1610612753,1610612764,255,353,680,1503,1727,393,436,782,1732,1751,273,0,0,0.0,0.0,225,498,1,PT08M15.00S,1,PT03M42.00S,0,0,0,0,-3.266,0.0,-3.266,0.0,2000-10-31
20000003,2,1610612753,1610612764,255,353,1503,1720,1727,393,436,782,1732,1751,43,0,0,0.0,0.0,498,541,1,PT03M42.00S,1,PT02M59.00S,0,0,0,0,-3.266,0.0,-3.266,0.0,2000-10-31
20000003,3,1610612753,1610612764,255,353,1503,1720,1727,43,63,436,782,1918,45,0,0,1.033,-1.673,541,586,1,PT02M59.00S,1,PT02M14.00S,0,0,0,0,-3.266,0.0,-2.233,-1.673,2000-10-31
