game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date,home_inferred_count,away_inferred_count,home_lineup_complete,away_lineup_complete
20300001,10,1610612755,1610612748,243,727,934,1531,2422,224,258,961,2548,2617,17,0,0,0.0,1.045,1070,1087,2,PT06M10.00S,2,PT05M53.00S,0,0,0,0,1.941,-0.728,1.941,0.317,2003-10-28,0,0,1,1
20300001,11,1610612755,1610612748,727,934,947,1531,2422,224,258,961,2548,2617,41,0,0,0.0,-0.0,1087,1128,2,PT05M53.00S,2,PT05M12.00S,0,0,0,0,1.941,0.317,1.941,0.317,2003-10-28,0,0,1,1
20300001,12,1610612755,1610612748,727,934,947,1903,2422,224,258,1747,2548,2617,59,0,0,0.996,0.0,1128,1187,2,PT05M12.00S,2,PT04M13.00S,0,0,0,0,1.941,0.317,2.937,0.317,2003-10-28,0,0,1,1
20300001,13,1610612755,1610612748,727,934,947,1903,2422,258,961,1747,2548,2617,135,0,0,-0.0,0.0,1187,1322,2,PT04M13.00S,2,PT01M58.00S,0,0,0,0,2.937,0.317,2.937,0.317,2003-10-28,0,0,1,1
20300001,14,1610612755,1610612748,934,947,1903,2422,2594,224,258,1747,2548,2617,27,-43,-32,-41.797,-32.0,1322,1349,2,PT01M58.00S,2,PT01M31.00S,43,32,0,0,45.937,32.317,4.14,0.317,2003-10-28,0,0,1,1
20300001,15,1610612755,1610612748,934,947,1903,2422,2594,224,258,902,2548,2617,12,0,0,0.0,0.0,1349,1361,2,PT01M31.00S,2,PT01M19.00S,0,0,0,0,4.14,0.317,4.14,0.317,2003-10-28,0,0,1,1
20300001,16,1610612755,1610612748,727,934,947,1903,2594,224,258,902,2548,2617,57,0,0,1.984,0.0,1361,1418,2,PT01M19.00S,2,PT00M21.90S,0,0,0,0,4.14,0.317,6.124,0.317,2003-10-28,0,0,1,1
20300001,17,1610612755,1610612748,934,947,1903,2223,2422,224,902,2254,2548,2617,200,0,0,0.0,-0.83,1418,1618,2,PT00M21.90S,3,PT09M02.00S,0,0,0,0,6.124,0.317,6.124,-0.513,2003-10-28,0,0,1,1
20300002,0,1610612759,1610612756,1477,1495,1725,1853,1938,950,1890,2063,2207,2405,381,2,14,5.493,12.273,0,381,1,PT12M00.00S,1,PT05M39.00S,0,0,2,14,0.0,0.0,5.493,12.273,2003-10-28,0,0,1,1
20300002,1,1610612759,1610612756,990,1477,1495,1500,1938,950,1890,2063,2207,2405,69,-2,-14,-2.0,-14.0,381,450,1,PT05M39.00S,1,PT04M30.00S,2,14,0,0,5.493,12.273,3.493,-1.727,2003-10-28,0,0,1,1
20300002,2,1610612759,1610612756,990,1477,1495,1500,2045,950,1890,2063,2207,2405,10,0,0,0.0,0.0,450,460,1,PT04M30.00S,1,PT04M20.00S,0,0,0,0,3.493,-1.727,3.493,-1.727,2003-10-28,0,0,1,1
20300002,3,1610612759,1610612756,990,1477,1495,1500,2045,950,2063,2207,2405,2560,81,8,19,8.0,17.273,460,541,1,PT04M20.00S,1,PT02M59.00S,0,0,8,19,3.493,-1.727,11.493,15.545,2003-10-28,0,0,1,1
20300002,4,1610612759,1610612756,990,1495,1500,1853,2045,950,2063,2207,2405,2560,50,-8,-19,-8.0,-19.0,541,591,1,PT02M59.00S,1,PT02M09.00S,8,19,0,0,11.493,15.545,3.493,-3.455,2003-10-28,0,0,1,1
20300002,5,1610612759,1610612756,990,1495,1500,1853,2045,358,950,2063,2405,2560,64,0,0,0.0,0.0,591,655,1,PT02M09.00S,1,PT01M05.00S,0,0,0,0,3.493,-3.455,3.493,-3.455,2003-10-28,0,0,1,1
20300002,6,1610612759,1610612756,990,1495,1500,1853,2045,339,358,950,2405,2560,139,0,0,0.0,-1.795,655,794,1,PT01M05.00S,2,PT10M46.00S,0,0,0,0,3.493,-3.455,3.493,-5.25,2003-10-28,0,0,1,1
20300002,7,1610612759,1610612756,990,1500,1725,1853,2045,339,358,1510,1890,2405,84,0,0,0.0,0.0,794,878,2,PT10M46.00S,2,PT09M22.00S,0,0,0,0,3.493,-5.25,3.493,-5.25,2003-10-28,0,0,1,1
20300002,8,1610612759,1610612756,990,1725,1853,1938,2045,339,1510,1890,2207,2405,24,0,0,0.0,1.247,878,902,2,PT09M22.00S,2,PT08M58.00S,0,0,0,0,3.493,-5.25,3.493,-4.003,2003-10-28,0,0,1,1
20300002,9,1610612759,1610612756,990,1725,1853,1938,2045,339,1510,1890,2207,2560,110,0,0,-1.5,0.0,902,1012,2,PT08M58.00S,2,PT07M08.00S,0,0,0,0,3.493,-4.003,1.992,-4.003,2003-10-28,0,0,1,1
20300002,10,1610612759,1610612756,990,1725,1853,1938,2045,339,1510,1890,2207,2418,15,0,0,0.0,0.0,1012,1027,2,PT07M08.00S,2,PT06M53.00S,0,0,0,0,1.992,-4.003,1.992,-4.003,2003-10-28,0,0,1,1
20300002,11,1610612759,1610612756,109,990,1853,1938,2045,339,1510,1890,2207,2418,35,0,0,0.0,0.0,1027,1062,2,PT06M53.00S,2,PT06M18.00S,0,0,0,0,1.992,-4.003,1.992,-4.003,2003-10-28,0,0,1,1
20300002,12,1610612759,1610612756,109,990,1477,1853,1938,1510,1890,2063,2207,2418,18,0,0,0.0,0.0,1062,1080,2,PT06M18.00S,2,PT06M00.00S,0,0,0,0,1.992,-4.003,1.992,-4.003,2003-10-28,0,0,1,1
20300002,13,1610612759,1610612756,109,990,1477,1853,1938,950,1890,2063,2207,2418,43,0,0,1.209,0.0,1080,1123,2,PT06M00.00S,2,PT05M17.00S,0,0,0,0,1.992,-4.003,3.201,-4.003,2003-10-28,0,0,1,1
20300002,14,1610612759,1610612756,109,1477,1495,1853,1938,950,1890,2063,2207,2418,61,0,0,0.0,0.0,1123,1184,2,PT05M17.00S,2,PT04M16.00S,0,0,0,0,3.201,-4.003,3.201,-4.003,2003-10-28,0,0,1,1
20300002,15,1610612759,1610612756,109,1477,1495,1500,1853,950,1890,2063,2207,2418,36,0,0,-0.0,0.0,1184,1220,2,PT04M16.00S,2,PT03M40.00S,0,0,0,0,3.201,-4.003,3.201,-4.003,2003-10-28,0,0,1,1
20300002,16,1610612759,1610612756,109,1477,1495,1500,1853,950,2063,2207,2405,2418,120,0,0,0.0,1.247,1220,1340,2,PT03M40.00S,2,PT01M40.00S,0,0,0,0,3.201,-4.003,3.201,-2.756,2003-10-28,0,0,1,1
20300002,17,1610612759,1610612756,109,1477,1495,1500,1853,339,950,2063,2207,2418,90,37,42,37.821,42.0,1340,1430,2,PT01M40.00S,2,PT00M09.90S,0,0,37,42,3.201,-2.756,41.022,39.244,2003-10-28,0,0,1,1
20300002,18,1610612759,1610612756,109,1477,1495,1500,1853,339,950,2207,2418,2560,78,-37,-42,-37.0,-41.02,1430,1508,2,PT00M09.90S,3,PT10M52.00S,37,42,0,0,41.022,39.244,4.022,-1.776,2003-10-28,0,0,1,1
20300002,19,1610612759,1610612756,109,1477,1495,1500,1853,339,950,2207,2418,2560,75,0,0,0.0,0.0,1508,1583,3,PT10M52.00S,3,PT09M37.00S,0,0,0,0,4.022,-1.776,4.022,-1.776,2003-10-28,0,0,1,1
20300002,20,1610612759,1610612756,109,1477,1495,1853,1938,339,950,2207,2418,2560,80,0,0,0.0,0.0,1583,1663,3,PT09M37.00S,3,PT08M17.00S,0,0,0,0,4.022,-1.776,4.022,-1.776,2003-10-28,0,0,1,1
20300002,21,1610612759,1610612756,109,1477,1495,1853,1938,339,950,2207,2418,2560,89,0,0,0.0,0.0,1663,1752,3,PT08M17.00S,3,PT06M48.00S,0,0,0,0,4.022,-1.776,4.022,-1.776,2003-10-28,0,0,1,1
20300002,22,1610612759,1610612756,109,1477,1495,1853,1938,339,950,2207,2418,2560,16,0,0,0.0,0.0,2836,2852,4,PT00M43.80S,4,PT00M28.40S,0,0,0,0,8.418,-5.027,8.418,-5.027,2003-10-28,0,0,1,1
20300002,23,1610612759,1610612756,990,1477,1495,1853,1938,358,950,2207,2418,2560,28,83,82,83.0,82.0,2852,2880,4,PT00M28.40S,4,PT00M00.00S,0,0,83,82,8.418,-5.027,91.418,76.973,2003-10-28,0,0,1,1
20300003,0,1610612747,1610612742,56,252,406,965,1904,714,952,959,1504,1717,423,0,0,2.071,5.835,0,423,1,PT12M00.00S,1,PT04M57.00S,0,0,0,0,0.0,0.0,2.071,5.835,2003-10-28,0,0,1,1
20300003,1,1610612747,1610612742,56,252,406,935,965,714,952,959,1504,1717,80,0,0,-1.586,0.0,423,503,1,PT04M57.00S,1,PT03M37.00S,0,0,0,0,2.071,5.835,0.485,5.835,2003-10-28,0,0,1,1
20300003,2,1610612747,1610612742,56,252,406,935,965,714,959,1504,1712,1717,111,0,0,1.039,0.0,503,614,1,PT03M37.00S,1,PT01M46.00S,0,0,0,0,0.485,5.835,1.523,5.835,2003-10-28,0,0,1,1
20300003,3,1610612747,1610612742,56,252,406,935,965,696,714,1504,1712,1717,43,0,0,1.168,0.0,614,657,1,PT01M46.00S,1,PT01M03.00S,0,0,0,0,1.523,5.835,2.691,5.835,2003-10-28,0,0,1,1
20300003,4,1610612747,1610612742,56,252,270,935,965,696,952,959,1712,1717,58,29,15,29.0,15.0,657,715,1,PT01M03.00S,1,PT00M04.60S,0,0,29,15,2.691,5.835,31.691,20.835,2003-10-28,0,0,1,1
20300003,5,1610612747,1610612742,56,270,935,965,2575,696,952,959,1712,1717,130,-29,-15,-29.0,-14.024,715,845,1,PT00M04.60S,2,PT09M55.00S,29,15,0,0,31.691,20.835,2.691,6.811,2003-10-28,0,0,1,1
20300003,6,1610612747,1610612742,56,270,935,965,1904,696,952,959,1712,1717,73,0,0,-1.625,-1.689,845,918,2,PT09M55.00S,2,PT08M42.00S,0,0,0,0,2.691,6.811,1.066,5.122,2003-10-28,0,0,1,1
20300003,7,1610612747,1610612742,56,270,406,1904,2416,696,952,959,1712,1717,167,0,0,0.0,-0.417,918,1085,2,PT08M42.00S,2,PT05M55.00S,0,0,0,0,1.066,5.122,1.066,4.705,2003-10-28,0,0,1,1
20300003,8,1610612747,1610612742,56,252,406,935,965,952,960,1712,2059,2572,79,103,86,103.0,86.0,2560,2639,4,PT05M20.00S,4,PT04M01.00S,0,0,103,86,-1.423,7.352,101.577,93.352,2003-10-28,0,0,1,1
20300003,9,1610612747,1610612742,56,406,935,965,2575,762,952,960,2059,2572,22,-103,-86,-103.0,-86.0,2639,2661,4,PT04M01.00S,4,PT03M39.00S,103,86,0,0,101.577,93.352,-1.423,7.352,2003-10-28,0,0,1,1
20300003,10,1610612747,1610612742,406,935,965,2416,2575,762,952,960,2059,2572,13,104,88,104.0,88.0,2661,2674,4,PT03M39.00S,4,PT03M26.00S,0,0,104,88,-1.423,7.352,102.577,95.352,2003-10-28,0,0,1,1
20300004,0,1610612738,1610612748,452,1548,1718,2208,2229,224,258,1747,2548,2617,302,8,8,9.116,6.42,0,302,1,PT12M00.00S,1,PT06M58.00S,0,0,8,8,0.0,0.0,9.116,6.42,2003-10-29,0,0,1,1
20300004,1,1610612738,1610612748,452,1548,1718,2208,2229,224,258,961,1747,2617,13,-8,-8,-8.0,-8.0,302,315,1,PT06M58.00S,1,PT06M45.00S,8,8,0,0,9.116,6.42,1.116,-1.58,2003-10-29,0,0,1,1
20300004,2,1610612738,1610612748,452,677,1548,1718,2229,224,258,961,1747,2617,248,0,0,-0.0,1.025,315,563,1,PT06M45.00S,1,PT02M37.00S,0,0,0,0,1.116,-1.58,1.116,-0.555,2003-10-29,0,0,1,1
20300004,3,1610612738,1610612748,677,1499,1711,1718,2556,224,961,1747,2124,2254,78,0,0,0.0,-0.0,563,641,1,PT02M37.00S,1,PT01M19.00S,0,0,0,0,1.116,-0.555,1.116,-0.555,2003-10-29,0,0,1,1
20300004,4,1610612738,1610612748,677,962,1499,1711,2556,224,961,1747,2124,2254,234,0,0,0.0,1.044,641,875,1,PT01M19.00S,2,PT09M25.00S,0,0,0,0,1.116,-0.555,1.116,0.489,2003-10-29,0,0,1,1
20300004,5,1610612738,1610612748,452,677,962,1711,2556,224,902,955,961,2124,215,0,0,-1.763,0.0,2016,2231,3,PT02M24.00S,4,PT10M49.00S,0,0,0,0,5.539,0.198,3.776,0.198,2003-10-29,0,0,1,1
20300004,6,1610612738,1610612748,452,677,1711,1718,2556,224,902,955,961,2124,89,0,0,0.981,0.0,2231,2320,4,PT10M49.00S,4,PT09M20.00S,0,0,0,0,3.776,0.198,4.757,0.198,2003-10-29,0,0,1,1
20300004,7,1610612738,1610612748,452,677,1711,1718,2556,224,258,902,961,2124,7,0,0,0.0,0.0,2320,2327,4,PT09M20.00S,4,PT09M13.00S,0,0,0,0,4.757,0.198,4.757,0.198,2003-10-29,0,0,1,1
20300004,8,1610612738,1610612748,452,677,1711,2208,2556,224,258,961,1747,2124,31,0,0,-1.924,0.0,2574,2605,4,PT05M06.00S,4,PT04M35.00S,0,0,0,0,-0.092,1.325,-2.016,1.325,2003-10-29,0,0,1,1
20300004,9,1610612738,1610612748,452,677,1711,2208,2556,224,955,961,1747,2124,22,0,0,0.0,0.0,2605,2627,4,PT04M35.00S,4,PT04M13.00S,0,0,0,0,-2.016,1.325,-2.016,1.325,2003-10-29,0,0,1,1
20300004,10,1610612738,1610612748,452,677,1711,2208,2556,224,902,955,961,2124,53,95,68,95.0,68.0,2627,2680,4,PT04M13.00S,4,PT03M20.00S,0,0,95,68,-2.016,1.325,92.984,69.325,2003-10-29,0,0,1,1
20300004,11,1610612738,1610612748,452,1711,2208,2412,2556,224,902,955,961,2124,41,-95,-68,-95.0,-68.0,2680,2721,4,PT03M20.00S,4,PT02M39.00S,95,68,0,0,92.984,69.325,-2.016,1.325,2003-10-29,0,0,1,1
20300004,12,1610612738,1610612748,452,1711,2208,2412,2556,902,955,961,2602,2617,127,98,74,99.83,72.188,2721,2848,4,PT02M39.00S,4,PT00M32.00S,0,0,98,74,-2.016,1.325,97.814,73.514,2003-10-29,0,0,1,1
20300004,13,1610612738,1610612748,962,1711,2208,2412,2556,902,955,961,2602,2617,32,0,1,0.0,1.0,2848,2880,4,PT00M32.00S,4,PT00M00.00S,98,74,98,75,97.814,73.514,97.814,74.514,2003-10-29,0,0,1,1
20300005,0,1610612752,1610612753,87,275,369,703,1496,436,1503,1731,2400,2639,377,0,0,0.47,-1.036,0,377,1,PT12M00.00S,1,PT05M43.00S,0,0,0,0,0.0,0.0,0.47,-1.036,2003-10-29,0,0,1,1
20300005,1,1610612752,1610612753,87,275,369,703,1496,436,1503,1731,2051,2400,122,0,0,1.031,0.0,377,499,1,PT05M43.00S,1,PT03M41.00S,0,0,0,0,0.47,-1.036,1.501,-1.036,2003-10-29,0,0,1,1
20300005,2,1610612752,1610612753,87,275,369,703,1496,436,692,1503,1731,2051,51,0,0,0.0,0.0,499,550,1,PT03M41.00S,1,PT02M50.00S,0,0,0,0,1.501,-1.036,1.501,-1.036,2003-10-29,0,0,1,1
20300005,3,1610612752,1610612753,275,458,703,1496,1720,436,692,1503,1731,2051,73,0,0,0.0,0.0,550,623,1,PT02M50.00S,1,PT01M37.00S,0,0,0,0,1.501,-1.036,1.501,-1.036,2003-10-29,0,0,1,1
20300005,4,1610612752,1610612753,275,458,703,1496,1720,436,692,1742,1921,2051,14,0,0,0.0,0.0,623,637,1,PT01M37.00S,1,PT01M23.00S,0,0,0,0,1.501,-1.036,1.501,-1.036,2003-10-29,0,0,1,1
20300005,5,1610612752,1610612753,275,458,703,1000,1720,436,692,1742,1921,2051,193,0,0,2.009,1.056,637,830,1,PT01M23.00S,2,PT10M10.00S,0,0,0,0,1.501,-1.036,3.51,0.02,2003-10-29,0,0,1,1
20300005,6,1610612752,1610612753,275,458,703,1000,1720,436,692,1742,1921,2212,9,0,0,0.0,0.0,830,839,2,PT10M10.00S,2,PT10M01.00S,0,0,0,0,3.51,0.02,3.51,0.02,2003-10-29,0,0,1,1
20300005,7,1610612752,1610612753,275,458,703,1000,1720,436,692,1503,1742,2212,63,0,0,0.0,2.011,839,902,2,PT10M01.00S,2,PT08M58.00S,0,0,0,0,3.51,0.02,3.51,2.031,2003-10-29,0,0,1,1
20300005,8,1610612752,1610612753,275,458,703,1000,1720,436,692,1503,1742,1921,61,0,0,0.0,1.023,902,963,2,PT08M58.00S,2,PT07M57.00S,0,0,0,0,3.51,2.031,3.51,3.054,2003-10-29,0,0,1,1
20300005,9,1610612752,1610612753,275,458,703,1000,1720,436,692,1503,1742,1921,72,0,0,0.0,0.0,963,1035,2,PT07M57.00S,2,PT06M45.00S,0,0,0,0,3.51,3.054,3.51,3.054,2003-10-29,0,0,1,1
20300005,10,1610612752,1610612753,275,458,703,1000,1720,436,1503,1742,1921,2051,82,0,0,1.934,0.0,1035,1117,2,PT06M45.00S,2,PT05M23.00S,0,0,0,0,3.51,3.054,5.444,3.054,2003-10-29,0,0,1,1
20300005,11,1610612752,1610612753,275,369,703,1000,2552,436,1503,1731,1921,2051,35,27,21,27.0,22.056,1117,1152,2,PT05M23.00S,2,PT04M48.00S,0,0,27,21,5.444,3.054,32.444,25.11,2003-10-29,0,0,1,1
20300005,12,1610612752,1610612753,275,369,703,1000,2552,436,1503,1731,2051,2639,27,-27,-21,-27.0,-21.0,1152,1179,2,PT04M48.00S,2,PT04M21.00S,27,21,0,0,32.444,25.11,5.444,4.11,2003-10-29,0,0,1,1
20300005,13,1610612752,1610612753,275,369,703,1000,1496,436,1503,1731,2051,2639,129,0,0,0.0,0.0,1179,1308,2,PT04M21.00S,2,PT02M12.00S,0,0,0,0,5.444,4.11,5.444,4.11,2003-10-29,0,0,1,1
20300005,14,1610612752,1610612753,275,703,1000,1496,2421,436,1503,1731,2051,2639,39,0,0,0.0,0.0,1308,1347,2,PT02M12.00S,2,PT01M33.00S,0,0,0,0,5.444,4.11,5.444,4.11,2003-10-29,0,0,1,1
20300005,15,1610612752,1610612753,275,703,1000,1496,2421,436,1503,1731,2400,2639,82,0,0,0.0,0.0,1347,1429,2,PT01M33.00S,2,PT00M10.90S,0,0,0,0,5.444,4.11,5.444,4.11,2003-10-29,0,0,1,1
20300005,16,1610612752,1610612753,275,458,703,1000,2421,2639,436,1503,1731,2400,361,0,0,-1.584,-0.854,1429,1790,2,PT00M10.90S,3,PT06M10.00S,0,0,0,0,5.444,4.11,3.86,3.256,2003-10-29,0,1,1,1
20300006,0,1610612740,1610612737,133,136,248,1884,2048,689,949,1536,1891,1901,440,0,0,3.062,2.163,0,440,1,PT12M00.00S,1,PT04M40.00S,0,0,0,0,0.0,0.0,3.062,2.163,2003-10-29,0,0,1,1
20300006,1,1610612740,1610612737,133,136,248,399,1884,689,1737,1891,1901,2564,102,0,0,0.0,1.215,440,542,1,PT04M40.00S,1,PT02M58.00S,0,0,0,0,3.062,2.163,3.062,3.378,2003-10-29,0,0,1,1
20300006,2,1610612740,1610612737,136,248,353,399,1884,1521,1737,1891,1924,2564,113,0,0,1.013,0.0,542,655,1,PT02M58.00S,1,PT01M05.00S,0,0,0,0,3.062,3.378,4.076,3.378,2003-10-29,0,0,1,1
20300006,3,1610612740,1610612737,248,353,399,1714,1884,1521,1737,1891,1924,2564,272,0,0,0.939,1.082,655,927,1,PT01M05.00S,2,PT08M33.00S,0,0,0,0,4.076,3.378,5.015,4.46,2003-10-29,0,0,1,1
20300006,4,1610612740,1610612737,248,353,1714,1884,2048,1521,1737,1891,1924,2564,91,0,0,0.0,0.0,927,1018,2,PT08M33.00S,2,PT07M02.00S,0,0,0,0,5.015,4.46,5.015,4.46,2003-10-29,0,0,1,1
20300006,5,1610612740,1610612737,136,248,353,399,1884,689,1737,1891,1901,2564,128,0,0,0.0,0.0,1249,1377,2,PT03M11.00S,2,PT01M03.00S,0,0,0,0,6.043,4.46,6.043,4.46,2003-10-29,0,0,1,1
20300006,6,1610612740,1610612737,248,136,353,399,1884,689,1737,1891,1901,2564,390,0,0,1.892,0.0,1377,1767,2,PT01M03.00S,3,PT06M33.00S,0,0,0,0,6.043,4.46,7.935,4.46,2003-10-29,1,0,1,1
20300006,7,1610612740,1610612737,136,353,399,1884,2561,1521,1737,1891,1924,2564,66,0,0,-1.754,0.0,1950,2016,3,PT03M30.00S,3,PT02M24.00S,0,0,0,0,9.058,5.47,7.304,5.47,2003-10-29,1,0,1,1
20300006,8,1610612740,1610612737,136,353,399,1884,2561,1521,1536,1737,1924,2564,117,0,0,2.919,0.0,2016,2133,3,PT02M24.00S,3,PT00M27.00S,0,0,0,0,7.304,5.47,10.223,5.47,2003-10-29,1,0,1,1
20300006,9,1610612740,1610612737,136,353,399,1884,2561,1536,1737,1891,1924,2564,7,0,0,-0.0,0.0,2133,2140,3,PT00M27.00S,3,PT00M20.20S,0,0,0,0,10.223,5.47,10.223,5.47,2003-10-29,1,0,1,1
20300006,10,1610612740,1610612737,136,353,399,1884,2561,1521,1536,1737,1924,2564,18,58,51,58.0,51.0,2140,2158,3,PT00M20.20S,3,PT00M02.00S,0,0,58,51,10.223,5.47,68.223,56.47,2003-10-29,1,0,1,1
20300006,11,1610612740,1610612737,136,353,1884,2048,2561,1521,1536,1737,1924,2564,124,-58,-51,-56.108,-52.704,2158,2282,3,PT00M02.00S,4,PT09M58.00S,58,51,0,0,68.223,56.47,12.115,3.765,2003-10-29,1,0,1,1
20300006,12,1610612740,1610612737,353,133,136,1884,2048,1521,1536,1737,1924,2564,53,0,0,0.0,0.0,2282,2335,4,PT09M58.00S,4,PT09M05.00S,0,0,0,0,12.115,3.765,12.115,3.765,2003-10-29,1,0,1,1
20300006,13,1610612740,1610612737,353,133,136,1884,2048,1536,1737,1891,1924,2564,91,0,0,0.0,-2.421,2335,2426,4,PT09M05.00S,4,PT07M34.00S,0,0,0,0,12.115,3.765,12.115,1.344,2003-10-29,1,0,1,1
20300007,0,1610612761,1610612751,213,688,966,1541,1713,467,954,2030,2210,2215,345,9,13,8.152,12.437,0,345,1,PT12M00.00S,1,PT06M15.00S,0,0,9,13,0.0,0.0,8.152,12.437,2003-10-29,0,0,1,1
20300007,1,1610612761,1610612751,213,688,1541,1713,2547,467,954,2030,2210,2215,84,0,4,0.0,4.0,345,429,1,PT06M15.00S,1,PT04M51.00S,9,13,9,17,8.152,12.437,8.152,16.437,2003-10-29,0,0,1,1
20300007,2,1610612761,1610612751,213,688,1713,1960,2547,467,915,954,2030,2215,57,0,2,0.0,2.0,429,486,1,PT04M51.00S,1,PT03M54.00S,9,17,9,19,8.152,16.437,8.152,18.437,2003-10-29,0,0,1,1
20300007,3,1610612761,1610612751,213,441,1713,1960,2547,77,297,915,954,2030,312,11,6,10.244,7.056,486,798,1,PT03M54.00S,2,PT10M42.00S,9,19,20,25,8.152,18.437,18.396,25.493,2003-10-29,0,0,1,1
20300007,4,1610612761,1610612751,213,441,1713,1960,2547,297,467,915,954,2030,155,4,6,5.03,6.0,798,953,2,PT10M42.00S,2,PT08M07.00S,20,25,24,31,18.396,25.493,23.426,31.493,2003-10-29,0,0,1,1
20300008,0,1610612765,1610612754,922,1112,1497,1888,2419,72,397,979,1513,1897,401,9,7,7.38,7.0,0,401,1,PT12M00.00S,1,PT05M19.00S,0,0,9,7,0.0,0.0,7.38,7.0,2003-10-29,0,0,1,1
20300008,1,1610612765,1610612754,922,1112,1497,1888,2419,72,397,979,1733,1897,77,-9,-7,-9.0,-5.883,401,478,1,PT05M19.00S,1,PT04M02.00S,9,7,0,0,7.38,7.0,-1.62,1.117,2003-10-29,0,0,1,1
20300008,2,1610612765,1610612754,922,1112,1497,1888,2419,397,979,1733,1897,2224,51,0,0,0.0,0.0,478,529,1,PT04M02.00S,1,PT03M11.00S,0,0,0,0,-1.62,1.117,-1.62,1.117,2003-10-29,0,0,1,1
20300008,3,1610612765,1610612754,922,1112,1497,1888,2419,979,1506,1733,1897,2224,36,0,0,0.0,0.0,529,565,1,PT03M11.00S,1,PT02M35.00S,0,0,0,0,-1.62,1.117,-1.62,1.117,2003-10-29,0,0,1,1
20300008,4,1610612765,1610612754,722,1088,1112,1888,2246,979,1506,1733,1897,2224,113,0,0,1.125,2.082,565,678,1,PT02M35.00S,1,PT00M41.90S,0,0,0,0,-1.62,1.117,-0.495,3.199,2003-10-29,0,0,1,1
20300008,5,1610612765,1610612754,722,1088,1112,1888,2246,1506,1733,1897,1902,2224,109,0,0,0.0,0.0,678,787,1,PT00M41.90S,2,PT10M53.00S,0,0,0,0,-0.495,3.199,-0.495,3.199,2003-10-29,0,0,1,1
