game_id,stint_index,home_id,away_id,home_p1,home_p2,home_p3,home_p4,home_p5,away_p1,away_p2,away_p3,away_p4,away_p5,seconds,home_pts,away_pts,home_pts_adj,away_pts_adj,start_elapsed,end_elapsed,start_period,start_clock,end_period,end_clock,start_home_score,start_away_score,end_home_score,end_away_score,start_home_score_adj,start_away_score_adj,end_home_score_adj,end_away_score_adj,date
20800001,0,1610612738,1610612739,708,951,1718,2570,200765,980,1112,2544,2590,2753,322,4,12,7.472,11.548,0,322,1,PT12M00.00S,1,PT06M38.00S,0,0,4,12,0.0,0.0,7.472,11.548,2008-10-28
20800001,1,1610612738,1610612739,708,951,1718,2067,2570,980,1112,2544,2590,2753,101,4,4,5.168,5.26,322,423,1,PT06M38.00S,1,PT04M57.00S,4,12,8,16,7.472,11.548,12.64,16.808,2008-10-28
20800001,2,1610612738,1610612739,708,951,1718,2067,2570,980,1887,2544,2590,2753,90,3,2,3.0,2.0,423,513,1,PT04M57.00S,1,PT03M27.00S,8,16,11,18,12.64,16.808,15.64,18.808,2008-10-28
20800001,3,1610612738,1610612739,708,1718,2067,2570,2754,980,1887,2544,2753,200789,18,0,1,0.0,1.0,513,531,1,PT03M27.00S,1,PT03M09.00S,11,19,11,20,15.64,19.808,15.64,20.808,2008-10-28
20800001,4,1610612738,1610612739,708,1718,2067,2754,200796,1887,2544,2753,2760,200789,539,17,17,21.353,16.47,531,1070,1,PT03M09.00S,2,PT06M10.00S,11,20,28,37,15.64,20.808,36.992,37.278,2008-10-28
20800001,5,1610612738,1610612739,708,1718,200765,200796,201175,980,1887,2562,2753,200789,103,4,2,4.0,2.0,1790,1893,3,PT06M10.00S,3,PT04M27.00S,55,57,59,59,61.893,58.759,65.893,60.759,2008-10-28
20800001,6,1610612738,1610612739,708,1718,200765,200796,201175,1887,2562,2753,2760,200789,62,0,2,0.0,2.0,1893,1955,3,PT04M27.00S,3,PT03M25.00S,59,59,59,61,65.893,60.759,65.893,62.759,2008-10-28
20800001,7,1610612738,1610612739,708,1718,200765,200796,201175,1887,2562,2753,2760,200789,118,5,2,3.376,4.439,1955,2073,3,PT03M25.00S,3,PT01M27.00S,59,61,64,63,65.893,62.759,69.269,67.198,2008-10-28
20800001,8,1610612738,1610612739,1718,2754,200765,200796,201175,953,1887,2562,2760,200789,26,0,0,0.0,0.0,2073,2099,3,PT01M27.00S,3,PT01M01.00S,66,63,66,63,71.269,67.198,71.269,67.198,2008-10-28
20800001,9,1610612738,1610612739,1718,2754,200765,200796,201175,953,2562,2753,2760,200789,42,1,0,1.0,0.0,2099,2141,3,PT01M01.00S,3,PT00M18.70S,66,63,67,63,71.269,67.198,72.269,67.198,2008-10-28
20800001,10,1610612738,1610612739,1718,2067,2754,200796,201175,953,2562,2753,2760,200789,166,7,5,7.945,6.138,2141,2307,3,PT00M18.70S,4,PT09M33.00S,67,63,74,68,72.269,67.198,80.214,73.336,2008-10-28
20800001,11,1610612738,1610612739,951,2067,2754,200796,201175,953,2562,2753,2760,200789,45,2,0,2.0,0.0,2307,2352,4,PT09M33.00S,4,PT08M48.00S,74,68,76,68,80.214,73.336,82.214,73.336,2008-10-28
20800001,12,1610612738,1610612739,951,2067,2754,200796,201175,980,2544,2590,2760,200789,82,0,0,0.0,0.0,2352,2434,4,PT08M48.00S,4,PT07M26.00S,76,68,76,68,82.214,73.336,82.214,73.336,2008-10-28
20800001,13,1610612738,1610612739,708,951,2067,2754,201175,980,2544,2590,2760,200789,15,0,2,0.0,2.0,2434,2449,4,PT07M26.00S,4,PT07M11.00S,76,68,76,70,82.214,73.336,82.214,75.336,2008-10-28
20800001,14,1610612738,1610612739,708,951,2067,2570,2754,980,2544,2590,2760,200789,27,2,0,2.0,0.0,2449,2476,4,PT07M11.00S,4,PT06M44.00S,76,70,78,70,82.214,75.336,84.214,75.336,2008-10-28
20800001,15,1610612738,1610612739,708,951,2570,2754,200765,980,2544,2590,2760,200789,68,0,2,0.0,2.0,2476,2544,4,PT06M44.00S,4,PT05M36.00S,78,70,78,72,84.214,75.336,84.214,77.336,2008-10-28
20800001,16,1610612738,1610612739,708,951,1718,2570,200765,980,2544,2590,2760,200789,106,4,6,5.149,8.34,2544,2650,4,PT05M36.00S,4,PT03M50.00S,78,72,82,78,84.214,77.336,89.363,85.676,2008-10-28
20800001,17,1610612738,1610612739,708,951,1718,2570,200765,980,2544,2590,2753,2760,17,0,0,0.0,0.0,2650,2667,4,PT03M50.00S,4,PT03M33.00S,82,78,82,78,89.363,85.676,89.363,85.676,2008-10-28
20800001,18,1610612738,1610612739,708,951,1718,200765,200796,980,2544,2590,2753,2760,197,4,5,4.0,4.525,2667,2864,4,PT03M33.00S,4,PT00M15.50S,82,78,86,83,89.363,85.676,93.363,90.201,2008-10-28
20800001,19,1610612738,1610612739,708,951,1718,2754,200765,2544,2590,2753,2760,200789,5,0,0,0.0,0.0,2864,2869,4,PT00M15.50S,4,PT00M10.60S,86,83,86,83,93.363,90.201,93.363,90.201,2008-10-28
20800001,20,1610612738,1610612739,708,951,1718,200765,200796,2544,2590,2753,2760,200789,7,4,2,2.229,2.0,2869,2876,4,PT00M10.60S,4,PT00M04.30S,86,83,90,85,93.363,90.201,95.592,92.201,2008-10-28
20800001,21,1610612738,1610612739,708,951,1718,2754,200765,2544,2590,2753,2760,200789,4,0,0,0.0,0.0,2876,2880,4,PT00M04.30S,4,PT00M00.00S,90,85,90,85,95.592,92.201,95.592,92.201,2008-10-28
20800002,0,1610612741,1610612749,2400,2736,200748,200757,201565,2072,2210,2557,101106,101111,234,0,0,-3.359,0.0,0,234,1,PT12M00.00S,1,PT08M06.00S,0,0,0,0,0.0,0.0,-3.359,0.0,2008-10-28
20800002,1,1610612741,1610612749,2400,2550,2736,200748,201565,2072,2210,2557,101106,101111,40,11,9,11.0,10.056,234,274,1,PT08M06.00S,1,PT07M26.00S,0,0,11,9,-3.359,0.0,7.641,10.056,2008-10-28
20800002,2,1610612741,1610612749,2400,2550,2736,200748,201565,2072,2124,2210,2557,101106,186,5,4,6.058,6.225,274,460,1,PT07M26.00S,1,PT04M20.00S,11,9,16,13,7.641,10.056,13.698,16.281,2008-10-28
20800002,3,1610612741,1610612749,2400,2550,2736,200748,201565,2072,2124,2210,2557,201601,81,-16,-13,-17.566,-13.0,460,541,1,PT04M20.00S,1,PT02M59.00S,16,13,0,0,13.698,16.281,-3.867,3.281,2008-10-28
20800002,4,1610612741,1610612749,2400,2550,2732,2736,200748,2072,2124,2210,2557,201601,61,0,0,1.21,0.0,541,602,1,PT02M59.00S,1,PT01M58.00S,0,0,0,0,-3.867,3.281,-2.657,3.281,2008-10-28
20800002,5,1610612741,1610612749,2550,2732,2736,200748,201149,1731,2072,2124,2210,201601,77,0,0,0.0,-1.6,602,679,1,PT01M58.00S,1,PT00M40.90S,0,0,0,0,-2.657,3.281,-2.657,1.682,2008-10-28
20800002,6,1610612741,1610612749,2550,2732,2736,2804,201149,1731,2072,2124,2294,201601,55,0,0,0.0,0.0,679,734,1,PT00M40.90S,2,PT11M46.00S,0,0,0,0,-2.657,1.682,-2.657,1.682,2008-10-28
20800002,7,1610612741,1610612749,2550,2732,2804,200748,201149,1731,2072,2124,2294,201601,53,28,29,28.0,29.0,734,787,2,PT11M46.00S,2,PT10M53.00S,0,0,28,29,-2.657,1.682,25.343,30.682,2008-10-28
20800002,8,1610612741,1610612749,2550,2732,2804,200748,201149,1731,2124,2210,2294,201601,19,1,1,2.136,1.0,787,806,2,PT10M53.00S,2,PT10M34.00S,28,29,29,30,25.343,30.682,27.479,31.682,2008-10-28
20800002,9,1610612741,1610612749,2550,2732,2804,200748,201149,1731,2124,2210,2294,101106,16,-29,-30,-29.0,-30.0,806,822,2,PT10M34.00S,2,PT10M18.00S,29,30,0,0,27.479,31.682,-1.521,1.682,2008-10-28
20800002,10,1610612741,1610612749,2550,2732,2804,200748,201149,1731,2124,2210,2294,101106,50,0,0,0.0,0.0,822,872,2,PT10M18.00S,2,PT09M28.00S,0,0,0,0,-1.521,1.682,-1.521,1.682,2008-10-28
20800002,11,1610612741,1610612749,2732,2804,200748,201149,201565,1731,2124,2210,2294,101106,29,0,0,-1.268,0.0,872,901,2,PT09M28.00S,2,PT08M59.00S,0,0,0,0,-1.521,1.682,-2.79,1.682,2008-10-28
20800002,12,1610612741,1610612749,2732,2804,200748,201149,201565,1731,2124,2210,2294,2429,49,0,0,-1.739,0.0,901,950,2,PT08M59.00S,2,PT08M10.00S,0,0,0,0,-2.79,1.682,-4.528,1.682,2008-10-28
20800002,13,1610612741,1610612749,2732,2804,200748,201149,201565,2124,2210,2294,2429,2557,73,0,0,1.121,0.0,950,1023,2,PT08M10.00S,2,PT06M57.00S,0,0,0,0,-4.528,1.682,-3.407,1.682,2008-10-28
20800002,14,1610612741,1610612749,2732,2804,200748,201149,201565,2072,2124,2210,2429,2557,84,0,0,0.0,0.0,1023,1107,2,PT06M57.00S,2,PT05M33.00S,0,0,0,0,-3.407,1.682,-3.407,1.682,2008-10-28
20800002,15,1610612741,1610612749,2732,2736,200748,201149,201565,2072,2124,2210,2429,2557,67,0,0,0.0,0.0,1107,1174,2,PT05M33.00S,2,PT04M26.00S,0,0,0,0,-3.407,1.682,-3.407,1.682,2008-10-28
20800002,16,1610612741,1610612749,2400,2550,2736,200748,201565,2072,2124,2210,2429,2557,49,0,0,-1.683,0.0,1174,1223,2,PT04M26.00S,2,PT03M37.00S,0,0,0,0,-3.407,1.682,-5.089,1.682,2008-10-28
20800002,17,1610612741,1610612749,2400,2550,2736,200748,201565,2072,2210,2429,2557,201601,90,48,47,49.058,48.056,1223,1313,2,PT03M37.00S,2,PT02M07.00S,0,0,48,47,-5.089,1.682,43.968,49.738,2008-10-28
20800002,18,1610612741,1610612749,2400,2550,2736,200748,200757,2072,2210,2429,2557,201601,13,-48,-47,-48.0,-47.0,1313,1326,2,PT02M07.00S,2,PT01M54.00S,48,47,0,0,43.968,49.738,-4.032,2.738,2008-10-28
20800002,19,1610612741,1610612749,2400,2550,2736,200748,200757,2210,2294,2429,2557,201601,50,51,52,51.0,52.0,1326,1376,2,PT01M54.00S,2,PT01M04.00S,0,0,51,52,-4.032,2.738,46.968,54.738,2008-10-28
20800002,20,1610612741,1610612749,2400,2550,2736,200748,200757,1731,2294,2429,2557,201601,215,-51,-52,-51.0,-55.754,1376,1591,2,PT01M04.00S,3,PT09M29.00S,51,52,0,0,46.968,54.738,-4.032,-1.016,2008-10-28
20800002,21,1610612741,1610612749,2400,2550,2736,200748,200757,1731,2294,2429,2557,201601,89,0,0,0.0,1.056,1591,1680,3,PT09M29.00S,3,PT08M00.00S,0,0,0,0,-4.032,-1.016,-4.032,0.04,2008-10-28
20800002,22,1610612741,1610612749,2400,2550,2736,200748,200757,1731,2294,2429,2557,201601,22,0,0,0.0,0.0,1680,1702,3,PT08M00.00S,3,PT07M38.00S,0,0,0,0,-4.032,0.04,-4.032,0.04,2008-10-28
20800002,23,1610612741,1610612749,2400,2550,2732,2736,2804,1731,2072,2294,2429,201601,114,-69,-69,-69.0,-69.0,1902,2016,3,PT04M18.00S,3,PT02M24.00S,69,69,0,0,64.968,69.04,-4.032,0.04,2008-10-28
20800002,24,1610612741,1610612749,2550,2732,2736,2804,201149,1731,2072,2294,2429,201601,40,76,73,76.0,73.0,2016,2056,3,PT02M24.00S,3,PT01M44.00S,0,0,76,73,-4.032,0.04,71.968,73.04,2008-10-28
20800002,25,1610612741,1610612749,2550,2732,2736,2804,201149,1731,2072,2124,2294,201601,156,-76,-73,-79.507,-71.981,2056,2212,3,PT01M44.00S,4,PT11M08.00S,76,73,0,0,71.968,73.04,-7.538,1.059,2008-10-28
20800002,26,1610612741,1610612749,2550,2732,2804,200748,201149,1731,2072,2124,2294,201601,99,0,0,0.0,0.0,2212,2311,4,PT11M08.00S,4,PT09M29.00S,0,0,0,0,-7.538,1.059,-7.538,1.059,2008-10-28
20800002,27,1610612741,1610612749,2550,2732,2804,200748,201149,2072,2124,2210,2557,201601,52,0,0,0.0,0.0,2311,2363,4,PT09M29.00S,4,PT08M37.00S,0,0,0,0,-7.538,1.059,-7.538,1.059,2008-10-28
20800002,28,1610612741,1610612749,2732,2804,200748,201149,201565,2072,2124,2210,2557,201601,65,0,0,0.0,1.056,2363,2428,4,PT08M37.00S,4,PT07M32.00S,0,0,0,0,-7.538,1.059,-7.538,2.116,2008-10-28
20800003,0,1610612747,1610612757,965,977,2200,2209,101115,2566,2581,200746,200750,201141,276,0,0,0.0,0.0,0,276,1,PT12M00.00S,1,PT07M24.00S,0,0,0,0,0.0,0.0,0.0,0.0,2008-10-28
20800003,1,1610612747,1610612757,965,977,2200,2209,101115,2038,2566,2581,200746,200750,94,0,0,0.0,0.0,276,370,1,PT07M24.00S,1,PT05M50.00S,0,0,0,0,0.0,0.0,0.0,0.0,2008-10-28
20800003,2,1610612747,1610612757,965,977,1885,2209,101115,2038,2581,200746,200750,201164,124,0,0,1.133,2.152,370,494,1,PT05M50.00S,1,PT03M46.00S,0,0,0,0,0.0,0.0,1.133,2.152,2008-10-28
20800003,3,1610612747,1610612757,965,977,1885,2209,101115,2038,2581,101112,200750,201164,54,0,0,0.917,1.072,494,548,1,PT03M46.00S,1,PT02M52.00S,0,0,0,0,1.133,2.152,2.05,3.224,2008-10-28
20800003,4,1610612747,1610612757,977,1885,2200,2772,200770,2038,2581,101112,200750,201164,100,0,0,-1.672,-0.0,548,648,1,PT02M52.00S,1,PT01M12.00S,0,0,0,0,2.05,3.224,0.378,3.224,2008-10-28
20800003,5,1610612747,1610612757,977,1885,2200,2772,200770,2038,2566,101112,200771,201164,42,0,0,0.0,1.107,648,690,1,PT01M12.00S,1,PT00M29.60S,0,0,0,0,0.378,3.224,0.378,4.331,2008-10-28
20800003,6,1610612747,1610612757,1885,2200,2756,2772,200770,2038,2566,101112,200771,201164,144,0,0,1.031,2.096,690,834,1,PT00M29.60S,2,PT10M06.00S,0,0,0,0,0.378,4.331,1.409,6.427,2008-10-28
20800003,7,1610612747,1610612757,1885,2200,2756,2772,200770,2566,200746,200771,201141,201164,119,0,0,-1.594,-1.711,834,953,2,PT10M06.00S,2,PT08M07.00S,0,0,0,0,1.409,6.427,-0.185,4.716,2008-10-28
20800003,8,1610612747,1610612757,977,1885,2200,2772,200770,2566,200746,200750,201141,201164,111,36,23,34.328,21.353,953,1064,2,PT08M07.00S,2,PT06M16.00S,0,0,36,23,-0.185,4.716,34.143,26.069,2008-10-28
20800003,9,1610612747,1610612757,965,977,1885,2200,2772,2566,200746,200750,201141,201164,66,-36,-23,-37.398,-23.0,1064,1130,2,PT06M16.00S,2,PT05M10.00S,36,23,0,0,34.143,26.069,-3.255,3.069,2008-10-28
20800003,10,1610612747,1610612757,965,977,2200,2209,101115,2566,2581,200746,200750,201141,199,0,0,-1.657,-0.393,1130,1329,2,PT05M10.00S,2,PT01M51.00S,0,0,0,0,-3.255,3.069,-4.912,2.675,2008-10-28
20800003,11,1610612747,1610612757,965,977,2200,2209,101115,2038,2566,2581,200746,200750,404,55,41,53.275,42.392,1329,1733,2,PT01M51.00S,3,PT07M07.00S,0,0,55,41,-4.912,2.675,48.363,45.067,2008-10-28
20800003,12,1610612747,1610612757,965,977,1885,2200,2209,2038,2566,2581,200746,200750,164,-55,-41,-56.574,-42.635,1733,1897,3,PT07M07.00S,3,PT04M23.00S,55,41,0,0,48.363,45.067,-8.21,2.432,2008-10-28
20800003,13,1610612747,1610612757,965,977,1885,2200,2209,2566,101112,200746,200750,201164,107,0,0,0.0,0.0,1897,2004,3,PT04M23.00S,3,PT02M36.00S,0,0,0,0,-8.21,2.432,-8.21,2.432,2008-10-28
20800003,14,1610612747,1610612757,977,1885,2200,2772,200770,101112,200746,200750,201164,201573,79,70,51,70.0,50.391,2004,2083,3,PT02M36.00S,3,PT01M17.00S,0,0,70,51,-8.21,2.432,61.79,52.823,2008-10-28
20800003,15,1610612747,1610612757,1885,2200,2756,2772,200770,101112,200746,200750,201164,201573,183,-70,-51,-70.0,-52.686,2083,2266,3,PT01M17.00S,4,PT10M14.00S,70,51,0,0,61.79,52.823,-8.21,0.137,2008-10-28
20800003,16,1610612747,1610612757,1885,2200,2756,2772,200770,2038,2566,200750,201164,201573,304,-75,-57,-75.0,-59.363,2266,2570,4,PT10M14.00S,4,PT05M10.00S,75,57,0,0,66.79,57.137,-8.21,-2.226,2008-10-28
