game_id,poss_index,offense_team,defense_team,off_p1,off_p2,off_p3,off_p4,off_p5,def_p1,def_p2,def_p3,def_p4,def_p5,points,points_adj,ended_by,period,date
22500948,50,1610612761,1610612740,1630567,1630572,1641711,1642266,1642347,201599,1630180,1630530,1642847,1642852,0,0.0,turnover,1,2026-03-11
22500948,51,1610612740,1610612761,201599,1630180,1630530,1642847,1642852,1630567,1630572,1641711,1642266,1642347,0,0.0,steal,1,2026-03-11
22500948,52,1610612740,1610612761,201599,1630180,1630530,1642847,1642852,1630567,1630572,1641711,1642266,1642347,0,0.0,defensive_rebound,1,2026-03-11
22500948,53,1610612761,1610612740,1630567,1630572,1641711,1642266,1642347,201599,1630180,1630530,1642847,1642852,0,0.0,defensive_rebound,1,2026-03-11
22500948,54,1610612740,1610612761,201599,1630180,1630530,1642847,1642852,1630567,1630572,1641711,1642266,1642347,0,0.0,turnover,1,2026-03-11
22500948,55,1610612761,1610612740,1630567,1630572,1641711,1642266,1642347,201599,1630180,1630530,1642847,1642852,0,0.0,steal,1,2026-03-11
22500948,56,1610612761,1610612740,1630567,1630572,1641711,1642266,1642347,201599,1630180,1630530,1642847,1642852,2,2.0,made_shot,1,2026-03-11
22500948,57,1610612740,1610612761,201599,1630180,1630530,1642847,1642852,1630567,1630572,1641711,1642266,1642347,0,0.0,period,1,2026-03-11
22500948,60,1610612740,1610612761,1629627,1630180,1642274,1642847,1642852,1630193,1630567,1630572,1641711,1642347,2,2.0,made_shot,2,2026-03-11
22500948,61,1610612761,1610612740,1630193,1630567,1630572,1641711,1642347,1629627,1630180,1642274,1642847,1642852,0,0.0,defensive_rebound,2,2026-03-11
22500948,62,1610612740,1610612761,1629627,1630180,1642274,1642847,1642852,1630193,1630567,1630572,1641711,1642347,0,0.0,defensive_rebound,2,2026-03-11
22500948,63,1610612761,1610612740,1630193,1630567,1630572,1641711,1642347,1629627,1630180,1642274,1642847,1642852,2,2.0,free_throw,2,2026-03-11
22500948,64,1610612740,1610612761,1629627,1630180,1631255,1642274,1642847,1629628,1630193,1630567,1630572,1641711,2,2.0,free_throw,2,2026-03-11
22500948,65,1610612761,1610612740,1629628,1630193,1630567,1630572,1641711,1629627,1630180,1631255,1642274,1642847,2,2.0,free_throw,2,2026-03-11
22500948,67,1610612761,1610612740,1629628,1630193,1630567,1630572,1641711,1629627,1630180,1631255,1642274,1642847,1,1.0,free_throw,2,2026-03-11
22500948,70,1610612761,1610612740,1629628,1630193,1630567,1630572,1641711,1629627,1630180,1631255,1642274,1642847,3,1.275,made_shot,2,2026-03-11
22500948,71,1610612740,1610612761,1629627,1630180,1631255,1642274,1642847,1629628,1630193,1630567,1630572,1641711,0,0.0,defensive_rebound,2,2026-03-11
22500948,72,1610612761,1610612740,1629628,1630193,1630567,1630572,1641711,1629627,1630180,1631255,1642274,1642847,0,0.0,turnover,2,2026-03-11
22500948,73,1610612740,1610612761,1629627,1630180,1631255,1642274,1642847,1629628,1630193,1630567,1630572,1641711,0,0.0,steal,2,2026-03-11
22500948,75,1610612761,1610612740,1629628,1630193,1630567,1630572,1641711,1629627,1630180,1631255,1642274,1642847,0,0.0,defensive_rebound,2,2026-03-11
22500948,76,1610612740,1610612761,1629627,1630180,1631255,1642274,1642847,1629628,1630193,1630567,1630572,1641711,2,2.0,made_shot,2,2026-03-11
22500948,79,1610612761,1610612740,1627742,1627751,1629628,1630193,1630572,1630180,1630529,1631255,1642274,1642847,2,2.0,free_throw,2,2026-03-11
22500948,80,1610612740,1610612761,1630180,1630529,1631255,1642274,1642847,1627742,1627751,1629628,1630193,1630572,0,0.0,defensive_rebound,2,2026-03-11
22500948,81,1610612761,1610612740,1627742,1627751,1629628,1630193,1630572,1630180,1630529,1631255,1642274,1642847,0,0.0,defensive_rebound,2,2026-03-11
22500948,82,1610612740,1610612761,1630180,1630529,1631255,1642274,1642847,1627742,1627751,1629628,1630193,1630572,2,2.0,made_shot,2,2026-03-11
22500948,83,1610612761,1610612740,1627742,1627751,1629628,1630193,1630572,1630180,1630529,1631255,1642274,1642847,3,1.369,made_shot,2,2026-03-11
22500948,84,1610612740,1610612761,1630180,1630529,1631255,1642274,1642847,1627742,1627751,1629628,1630193,1630572,3,1.379,made_shot,2,2026-03-11
22500948,85,1610612761,1610612740,1627742,1627751,1629628,1630193,1630572,1630180,1630529,1631255,1642274,1642847,3,1.297,made_shot,2,2026-03-11
22500948,86,1610612740,1610612761,1630180,1630529,1631255,1642274,1642847,1627742,1627751,1629628,1630193,1630572,3,1.112,made_shot,2,2026-03-11
22500948,87,1610612761,1610612740,1627742,1627751,1630567,1642266,1642347,1627749,1630529,1630530,1631255,1642274,0,0.0,defensive_rebound,2,2026-03-11
22500948,90,1610612761,1610612740,1627742,1627751,1630567,1642266,1642347,1627749,1630529,1630530,1631255,1642274,2,2.0,free_throw,2,2026-03-11
22500948,91,1610612740,1610612761,1627749,1630529,1630530,1631255,1642274,1627742,1627751,1630567,1642266,1642347,2,2.0,free_throw,2,2026-03-11
22500948,92,1610612761,1610612740,1627742,1627751,1630567,1642266,1642347,1627749,1630529,1630530,1631255,1642274,0,0.0,turnover,2,2026-03-11
22500948,93,1610612740,1610612761,1627749,1630529,1630530,1631255,1642274,1627742,1627751,1630567,1642266,1642347,0,0.0,steal,2,2026-03-11
22500948,94,1610612740,1610612761,1627749,1630529,1630530,1631255,1642274,1627742,1627751,1630567,1642266,1642347,0,0.0,turnover,2,2026-03-11
22500948,95,1610612761,1610612740,1627742,1627751,1630567,1642266,1642347,1627749,1630529,1630530,1631255,1642274,0,0.0,steal,2,2026-03-11
22500948,96,1610612761,1610612740,1627742,1627751,1630567,1642266,1642347,1627749,1630529,1630530,1631255,1642274,3,1.263,made_shot,2,2026-03-11
22500948,97,1610612740,1610612761,1627749,1629627,1630529,1630530,1631255,1627742,1629628,1630567,1642266,1642347,0,0.0,defensive_rebound,2,2026-03-11
22500948,98,1610612761,1610612740,1627742,1629628,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1631255,2,2.0,free_throw,2,2026-03-11
22500948,99,1610612740,1610612761,1627749,1629627,1630529,1630530,1631255,1627742,1629628,1630567,1642266,1642347,0,0.0,turnover,2,2026-03-11
22500948,100,1610612761,1610612740,1627742,1629628,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1631255,0,0.0,steal,2,2026-03-11
22500948,101,1610612761,1610612740,1627742,1629628,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1631255,2,2.0,made_shot,2,2026-03-11
22500948,102,1610612740,1610612761,1627749,1629627,1630529,1630530,1631255,1627742,1629628,1630567,1642266,1642347,2,2.0,made_shot,2,2026-03-11
22500948,103,1610612761,1610612740,1627742,1629628,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1631255,0,0.0,defensive_rebound,2,2026-03-11
22500948,105,1610612761,1610612740,1627742,1629628,1630193,1630572,1642347,1627749,1629627,1630180,1630529,1630530,0,0.0,defensive_rebound,2,2026-03-11
22500948,106,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1629628,1630193,1630572,1642347,0,0.0,turnover,2,2026-03-11
22500948,107,1610612761,1610612740,1627742,1629628,1630193,1630572,1642347,1627749,1629627,1630180,1630529,1630530,0,0.0,steal,2,2026-03-11
22500948,108,1610612761,1610612740,1627742,1629628,1630193,1630572,1642347,1627749,1629627,1630180,1630529,1630530,0,0.0,turnover,2,2026-03-11
22500948,109,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1629628,1630193,1630572,1642347,0,0.0,steal,2,2026-03-11
22500948,110,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1629628,1630193,1630572,1642347,2,2.0,made_shot,2,2026-03-11
22500948,111,1610612761,1610612740,1627742,1629628,1630193,1630567,1642347,1627749,1629627,1630180,1630529,1630530,1,1.0,free_throw,2,2026-03-11
22500948,112,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1629628,1630193,1630567,1642347,3,1.338,made_shot,2,2026-03-11
22500948,113,1610612761,1610612740,1627742,1629628,1630193,1630567,1642347,1627749,1629627,1630180,1630529,1630530,2,2.0,made_shot,2,2026-03-11
22500948,114,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1629628,1630193,1630567,1642347,0,0.0,defensive_rebound,2,2026-03-11
22500948,115,1610612761,1610612740,1627742,1629628,1630193,1630567,1642347,1627749,1629627,1630180,1630529,1630530,0,0.0,period,2,2026-03-11
22500948,120,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630180,1630529,1630530,3,1.398,made_shot,3,2026-03-11
22500948,121,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1627751,1629628,1630193,1630567,0,0.0,turnover,3,2026-03-11
22500948,122,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630180,1630529,1630530,0,0.0,steal,3,2026-03-11
22500948,128,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630180,1630529,1630530,2,2.0,made_shot,3,2026-03-11
22500948,129,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1627751,1629628,1630193,1630567,3,1.301,made_shot,3,2026-03-11
22500948,135,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630180,1630529,1630530,0,0.0,turnover,3,2026-03-11
22500948,136,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1627751,1629628,1630193,1630567,0,0.0,steal,3,2026-03-11
22500948,141,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1627751,1629628,1630193,1630567,2,2.0,made_shot,3,2026-03-11
22500948,143,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1627751,1629628,1630193,1630567,0,0.0,defensive_rebound,3,2026-03-11
22500948,144,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630180,1630529,1630530,0,0.0,defensive_rebound,3,2026-03-11
22500948,145,1610612740,1610612761,1627749,1629627,1630180,1630529,1630530,1627742,1629628,1630193,1630572,1631218,0,0.0,defensive_rebound,3,2026-03-11
22500948,146,1610612761,1610612740,1627742,1629628,1630193,1630572,1631218,1627749,1629627,1630180,1630529,1630530,2,2.0,made_shot,3,2026-03-11
22500948,147,1610612740,1610612761,201599,1627749,1629627,1630529,1630530,1627742,1630193,1630572,1631218,1642266,1,1.0,free_throw,3,2026-03-11
22500948,148,1610612761,1610612740,1627742,1630193,1630572,1631218,1642266,201599,1627749,1629627,1630529,1630530,0,0.0,defensive_rebound,3,2026-03-11
22500948,150,1610612761,1610612740,1627742,1630193,1630572,1631218,1642266,201599,1627749,1629627,1630529,1630530,0,0.0,free_throw,3,2026-03-11
22500948,151,1610612740,1610612761,201599,1627749,1629627,1630529,1630530,1627742,1630193,1630572,1631218,1642266,0,0.0,defensive_rebound,3,2026-03-11
22500948,152,1610612740,1610612761,201599,1627749,1629627,1630529,1630530,1627742,1630193,1630572,1631218,1642266,2,2.0,made_shot,3,2026-03-11
22500948,153,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1627749,1630529,1630530,1642852,1,1.0,free_throw,3,2026-03-11
22500948,154,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1627749,1630529,1630530,1642852,3,1.376,made_shot,3,2026-03-11
22500948,155,1610612740,1610612761,201599,1627749,1630529,1630530,1642852,1627742,1627751,1630572,1642347,1642419,2,2.0,free_throw,3,2026-03-11
22500948,156,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1627749,1630529,1630530,1642852,0,0.0,defensive_rebound,3,2026-03-11
22500948,157,1610612740,1610612761,201599,1627749,1630529,1630530,1642852,1627742,1627751,1630572,1642347,1642419,3,1.38,made_shot,3,2026-03-11
22500948,158,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1627749,1630529,1630530,1642852,2,2.0,made_shot,3,2026-03-11
22500948,160,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1627749,1630529,1630530,1642852,0,0.0,steal,3,2026-03-11
22500948,161,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1627749,1630529,1630530,1642852,0,0.0,turnover,3,2026-03-11
22500948,162,1610612740,1610612761,201599,1627749,1630529,1630530,1642852,1627742,1627751,1630572,1642347,1642419,0,0.0,steal,3,2026-03-11
22500948,163,1610612740,1610612761,201599,1627749,1630529,1630530,1642852,1627742,1627751,1630572,1642347,1642419,0,0.0,turnover,3,2026-03-11
22500948,164,1610612761,1610612740,1627742,1627751,1630572,1642347,1642419,201599,1630529,1630530,1642847,1642852,3,1.132,made_shot,3,2026-03-11
22500948,165,1610612740,1610612761,201599,1630529,1630530,1642847,1642852,1627742,1627751,1630567,1642347,1642419,1,1.0,free_throw,3,2026-03-11
22500948,166,1610612761,1610612740,1627742,1627751,1630567,1642347,1642419,201599,1630529,1630530,1642847,1642852,0,0.0,defensive_rebound,3,2026-03-11
22500948,167,1610612740,1610612761,201599,1630529,1630530,1642847,1642852,1627742,1627751,1630567,1642347,1642419,2,2.0,made_shot,3,2026-03-11
22500948,168,1610612761,1610612740,1627742,1627751,1630567,1642347,1642419,201599,1630529,1630530,1642847,1642852,2,2.0,made_shot,3,2026-03-11
22500948,169,1610612740,1610612761,201599,1630529,1630530,1642847,1642852,1627742,1627751,1630567,1642347,1642419,0,0.0,defensive_rebound,3,2026-03-11
22500948,170,1610612761,1610612740,1627742,1627751,1630567,1642347,1642419,201599,1630529,1630530,1642847,1642852,3,1.206,made_shot,3,2026-03-11
22500948,171,1610612740,1610612761,201599,1630180,1630529,1642847,1642852,1627742,1627751,1630567,1642347,1642419,2,2.0,free_throw,3,2026-03-11
22500948,172,1610612761,1610612740,1627742,1627751,1630567,1642347,1642419,201599,1630180,1630529,1642847,1642852,3,1.231,made_shot,3,2026-03-11
22500948,173,1610612740,1610612761,201599,1630180,1630529,1642847,1642852,1627742,1627751,1630567,1642347,1642419,0,0.0,defensive_rebound,3,2026-03-11
22500948,174,1610612761,1610612740,1627742,1627751,1630567,1642347,1642419,201599,1630180,1630529,1642847,1642852,0,0.0,defensive_rebound,3,2026-03-11
22500948,175,1610612740,1610612761,201599,1630180,1630529,1642847,1642852,1627742,1627751,1630567,1642347,1642419,0,0.0,period,3,2026-03-11
22500948,176,1610612761,1610612740,1629628,1630193,1630567,1630572,1642419,1629627,1630180,1642274,1642847,1642852,3,1.369,made_shot,4,2026-03-11
22500948,177,1610612740,1610612761,1629627,1630180,1642274,1642847,1642852,1629628,1630193,1630567,1630572,1642419,0,0.0,defensive_rebound,4,2026-03-11
22500948,178,1610612761,1610612740,1629628,1630193,1630567,1630572,1642419,1629627,1630180,1642274,1642847,1642852,2,2.0,made_shot,4,2026-03-11
22500948,180,1610612761,1610612740,1629628,1630193,1630567,1630572,1642419,1627749,1629627,1630180,1631255,1642274,2,2.0,made_shot,4,2026-03-11
22500948,181,1610612740,1610612761,1627749,1629627,1630180,1631255,1642274,1629628,1630193,1630567,1630572,1642419,2,2.0,made_shot,4,2026-03-11
22500948,182,1610612761,1610612740,1629628,1630193,1630567,1630572,1642419,1627749,1629627,1630180,1631255,1642274,3,1.48,made_shot,4,2026-03-11
22500948,183,1610612740,1610612761,1627749,1629627,1630180,1631255,1642274,1629628,1630193,1630567,1630572,1642419,0,0.0,turnover,4,2026-03-11
22500948,184,1610612761,1610612740,1629628,1630193,1630567,1630572,1642419,1627749,1629627,1630180,1631255,1642274,0,0.0,steal,4,2026-03-11
22500948,185,1610612761,1610612740,1629628,1630193,1630567,1630572,1642419,1627749,1629627,1630180,1631255,1642274,0,0.0,defensive_rebound,4,2026-03-11
22500948,186,1610612740,1610612761,1627749,1629627,1630180,1631255,1642274,1627742,1630193,1630567,1630572,1642419,2,2.0,free_throw,4,2026-03-11
22500948,191,1610612761,1610612740,1627742,1630193,1630567,1630572,1642419,1627749,1629627,1630180,1631255,1642274,0,0.0,defensive_rebound,4,2026-03-11
22500948,192,1610612740,1610612761,1627749,1629627,1630180,1631255,1642274,1627742,1630193,1630567,1630572,1642419,2,2.0,made_shot,4,2026-03-11
22500948,193,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630180,1631255,1642274,0,0.0,defensive_rebound,4,2026-03-11
22500948,194,1610612740,1610612761,1627749,1629627,1630180,1631255,1642274,1627742,1627751,1629628,1630193,1630567,0,0.0,defensive_rebound,4,2026-03-11
22500948,195,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630529,1630530,1642274,2,2.0,free_throw,4,2026-03-11
22500948,200,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1627751,1629628,1630193,1630567,0,0.0,defensive_rebound,4,2026-03-11
22500948,203,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630529,1630530,1642274,2,2.0,made_shot,4,2026-03-11
22500948,204,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1627751,1629628,1630193,1630567,1,1.0,free_throw,4,2026-03-11
22500948,205,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630529,1630530,1642274,0,0.0,turnover,4,2026-03-11
22500948,206,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1627751,1629628,1630193,1630567,0,0.0,steal,4,2026-03-11
22500948,207,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1627751,1629628,1630193,1630567,3,1.204,made_shot,4,2026-03-11
22500948,208,1610612761,1610612740,1627742,1627751,1629628,1630193,1630567,1627749,1629627,1630529,1630530,1642274,0,0.0,defensive_rebound,4,2026-03-11
22500948,209,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1627751,1629628,1630193,1630567,2,2.0,made_shot,4,2026-03-11
22500948,210,1610612761,1610612740,1627742,1627751,1630193,1630567,1642347,1627749,1629627,1630529,1630530,1642274,0,0.0,defensive_rebound,4,2026-03-11
22500948,211,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1627751,1630193,1630567,1642347,0,0.0,defensive_rebound,4,2026-03-11
22500948,212,1610612761,1610612740,1627742,1627751,1630193,1630567,1642347,1627749,1629627,1630529,1630530,1642274,2,2.0,made_shot,4,2026-03-11
22500948,213,1610612761,1610612740,1627742,1630193,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1642274,0,0.0,turnover,4,2026-03-11
22500948,214,1610612761,1610612740,1627742,1630193,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1642274,0,0.0,steal,4,2026-03-11
22500948,216,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1630193,1630567,1642266,1642347,3,1.375,made_shot,4,2026-03-11
22500948,217,1610612761,1610612740,1627742,1630193,1630567,1642266,1642347,1627749,1629627,1630529,1630530,1642274,0,0.0,defensive_rebound,4,2026-03-11
22500948,218,1610612740,1610612761,1627749,1629627,1630529,1630530,1642274,1627742,1630193,1630567,1642266,1642347,3,1.201,made_shot,4,2026-03-11
22500948,220,1610612740,1610612761,1631255,1641722,1642847,1642852,1642877,1631218,1641711,1642347,1642419,1642918,2,2.0,made_shot,4,2026-03-11
22500948,221,1610612740,1610612761,1631255,1641722,1642847,1642852,1642877,1631218,1641711,1642347,1642419,1642918,3,1.148,made_shot,4,2026-03-11
22500948,222,1610612761,1610612740,1631218,1641711,1642347,1642419,1642918,1631255,1641722,1642847,1642852,1642877,3,1.15,made_shot,4,2026-03-11
22500948,223,1610612740,1610612761,1631255,1641722,1642847,1642852,1642877,1631218,1641711,1642347,1642419,1642918,0,0.0,defensive_rebound,4,2026-03-11
22500948,227,1610612761,1610612740,1631218,1641711,1642347,1642419,1642918,1631255,1641722,1642847,1642852,1642877,1,1.0,free_throw,4,2026-03-11
22500948,228,1610612761,1610612740,1631218,1641711,1642347,1642419,1642918,1631255,1641722,1642847,1642852,1642877,3,1.271,made_shot,4,2026-03-11
22500948,229,1610612740,1610612761,1631255,1641722,1642847,1642852,1642877,1631218,1641711,1642347,1642419,1642918,0,0.0,turnover,4,2026-03-11
22500948,230,1610612761,1610612740,1631218,1641711,1642347,1642419,1642918,1631255,1641722,1642847,1642852,1642877,0,0.0,steal,4,2026-03-11
22500948,231,1610612761,1610612740,1631218,1641711,1642347,1642419,1642918,1631255,1641722,1642847,1642852,1642877,0,0.0,defensive_rebound,4,2026-03-11
22500948,232,1610612740,1610612761,1631255,1641722,1642847,1642852,1642877,1631218,1641711,1642347,1642419,1642918,0,0.0,period,4,2026-03-11
22500949,0,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,3,1.365,made_shot,1,2026-03-11
22500949,3,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,3,1.241,made_shot,1,2026-03-11
22500949,6,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,2,2.0,free_throw,1,2026-03-11
22500949,7,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,3,1.436,made_shot,1,2026-03-11
22500949,8,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,2,2.0,made_shot,1,2026-03-11
22500949,11,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,3,1.353,made_shot,1,2026-03-11
22500949,12,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,3,1.421,made_shot,1,2026-03-11
22500949,15,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,0,0.0,turnover,1,2026-03-11
22500949,16,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,steal,1,2026-03-11
22500949,17,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,1,1.0,free_throw,1,2026-03-11
22500949,19,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,3,1.153,made_shot,1,2026-03-11
22500949,20,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,1,1.0,free_throw,1,2026-03-11
22500949,21,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,3,1.448,made_shot,1,2026-03-11
22500949,22,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,defensive_rebound,1,2026-03-11
22500949,24,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,3,1.271,made_shot,1,2026-03-11
22500949,26,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,2,2.0,made_shot,1,2026-03-11
22500949,27,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,0,0.0,defensive_rebound,1,2026-03-11
22500949,28,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,turnover,1,2026-03-11
22500949,29,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,0,0.0,steal,1,2026-03-11
22500949,30,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,201567,1631131,1641718,1642262,1642846,2,2.0,free_throw,1,2026-03-11
22500949,31,1610612762,1610612752,201567,1631131,1641718,1642262,1642846,203903,1628969,1628973,1629011,1642885,0,0.0,turnover,1,2026-03-11
22500949,35,1610612762,1610612752,201567,1631131,1641718,1642262,1642846,203903,1628969,1628973,1629011,1642885,3,1.254,made_shot,1,2026-03-11
22500949,36,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,201567,1631131,1641718,1642262,1642846,0,0.0,defensive_rebound,1,2026-03-11
22500949,37,1610612762,1610612752,201567,1631131,1641718,1642262,1642846,203903,1628969,1628973,1629011,1642885,0,0.0,defensive_rebound,1,2026-03-11
22500949,38,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,201567,1631131,1641718,1642262,1642846,2,2.0,made_shot,1,2026-03-11
22500949,42,1610612762,1610612752,201567,1631131,1642262,1642268,1642846,203903,1628969,1628973,1629011,1642885,3,1.468,made_shot,1,2026-03-11
22500949,46,1610612762,1610612752,201567,1631131,1642262,1642268,1642846,203903,1628969,1628973,1629011,1642885,3,1.057,made_shot,1,2026-03-11
22500949,47,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,201567,1631131,1642262,1642268,1642846,2,2.0,made_shot,1,2026-03-11
22500949,48,1610612762,1610612752,201567,1631131,1642262,1642268,1642846,203903,1628969,1628973,1629011,1642885,0,0.0,turnover,1,2026-03-11
22500949,49,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,201567,1631131,1642262,1642268,1642846,0,0.0,steal,1,2026-03-11
22500949,50,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,201567,1631131,1642262,1642268,1642846,0,0.0,defensive_rebound,1,2026-03-11
22500949,51,1610612762,1610612752,201567,1631131,1642262,1642268,1642846,203903,1628969,1628973,1629011,1642885,2,2.0,made_shot,1,2026-03-11
22500949,52,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,201567,1631131,1641989,1642268,1643158,0,0.0,turnover,1,2026-03-11
22500949,53,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1628384,1628973,1629011,1630631,0,0.0,steal,1,2026-03-11
22500949,54,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1628384,1628973,1629011,1630631,2,2.0,made_shot,1,2026-03-11
22500949,55,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,201567,1631131,1641989,1642268,1643158,2,2.0,free_throw,1,2026-03-11
22500949,56,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1628384,1628973,1629011,1630631,0,0.0,defensive_rebound,1,2026-03-11
22500949,57,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,201567,1631131,1641989,1642268,1643158,2,2.0,made_shot,1,2026-03-11
22500949,58,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1628384,1628973,1629011,1630631,3,1.023,made_shot,1,2026-03-11
22500949,59,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,201567,1631131,1641989,1642268,1643158,0,0.0,period,1,2026-03-11
22500949,60,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1626157,1628384,1629013,1630631,3,1.116,made_shot,2,2026-03-11
22500949,64,1610612752,1610612762,203903,1626157,1628384,1629013,1630631,201567,1631131,1641989,1642268,1643158,3,1.477,made_shot,2,2026-03-11
22500949,65,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1626157,1628384,1629013,1630631,0,0.0,defensive_rebound,2,2026-03-11
22500949,66,1610612752,1610612762,203903,1626157,1628384,1629013,1630631,201567,1631131,1641989,1642268,1643158,0,0.0,turnover,2,2026-03-11
22500949,67,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1626157,1628384,1629013,1630631,0,0.0,steal,2,2026-03-11
22500949,68,1610612762,1610612752,201567,1631131,1641989,1642268,1643158,203903,1626157,1628384,1629013,1630631,3,1.382,made_shot,2,2026-03-11
22500949,70,1610612762,1610612752,1631131,1641989,1642262,1642268,1643158,203903,1626157,1628384,1629013,1630631,2,2.0,made_shot,2,2026-03-11
22500949,71,1610612752,1610612762,203903,1626157,1628384,1629013,1630631,1631131,1641989,1642262,1642268,1643158,2,2.0,made_shot,2,2026-03-11
